P70445,4EBP2_MOUSE,Eukaryotic translation initiation factor 4E-binding protein 2 (4E-BP2) (eIF4E-binding protein 2) (Phosphorylated heat- and acid-stable protein regulated by insulin 2) (PHAS-II),Mus musculus (Mouse),"['Cortex', ' Cerebellum', 'Cerebellum']","GO:0032501, GO:0065007, GO:0051703, GO:0009987, GO:0007610","GO:0045182, GO:0005488",nan
Q9DAS2,F166C_MOUSE,Protein FAM166C {ECO:0000305},Mus musculus (Mouse),['Cerebellum'],nan,nan,nan
Q8K1N2,PHLB2_MOUSE,Pleckstrin homology-like domain family B member 2,Mus musculus (Mouse),['Cerebellum'],"GO:0051179, GO:0065007, GO:0009987",nan,"GO:0030054, GO:0005622, GO:0016020, GO:0043226, GO:0005737"
Q99KX1,MLF2_MOUSE,Myeloid leukemia factor 2 (Myelodysplasia-myeloid leukemia factor 2),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Cortex']",GO:0065007,nan,"GO:0005622, GO:0043226"
Q6ZPQ6,PITM2_MOUSE,"Membrane-associated phosphatidylinositol transfer protein 2 (Drosophila retinal degeneration B homolog 2) (RdgB2) (Phosphatidylinositol transfer protein, membrane-associated 2) (PITPnm 2) (Pyk2 N-terminal domain-interacting receptor 3) (NIR-3)",Mus musculus (Mouse),"['Cortex', ' Cerebellum', ' Medulla']","GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0005622, GO:0043226"
O54818,TPD53_MOUSE,Tumor protein D53,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007",GO:0005488,GO:0043226
Q3TJZ6,FA98A_MOUSE,Protein FAM98A {ECO:0000305},Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0051179, GO:0009987, GO:0065007",GO:0003824,GO:0140535
Q9QXL1,KI21B_MOUSE,Kinesin-like protein KIF21B,Mus musculus (Mouse),['Cortex'],GO:0009987,"GO:0003824, GO:0005488","GO:0099080, GO:0030427, GO:0042995, GO:0043226, GO:0005875"
Q8BG18,NECA1_MOUSE,N-terminal EF-hand calcium-binding protein 1 (EF-hand calcium-binding protein 1),Mus musculus (Mouse),"['Mid Brain', 'Cortex']","GO:0032501, GO:0065007",GO:0005488,nan
A2ARK0,FA83C_MOUSE,Protein FAM83C {ECO:0000305},Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007",GO:0005488,nan
P46425,GSTP2_MOUSE,Glutathione S-transferase P 2,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152","GO:0016209, GO:0003824, GO:0005488","GO:0005622, GO:0016020, GO:0043226"
P63034,CYH2_MOUSE,Cytohesin-2,Mus musculus (Mouse),['Cortex'],GO:0065007,"GO:0098772, GO:0005488","GO:0030427, GO:0042995, GO:0019898, GO:0030054, GO:0016020"
P70392,RGRF2_MOUSE,Ras-specific guanine nucleotide-releasing factor 2 (Ras-GRF2) (Ras guanine nucleotide exchange factor 2),Mus musculus (Mouse),"['Cortex', ' Cerebellum', ' Medulla']","GO:0050896, GO:0009987, GO:0065007","GO:0098772, GO:0005488","GO:0005622, GO:0043226, GO:0016020"
Q0V8T9,CTP5A_MOUSE,Contactin-associated protein like 5-1,Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0009987",GO:0003824,GO:0031224
Q61831,MK10_MOUSE,Mitogen-activated protein kinase 10,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0048511, GO:0009987, GO:0065007, GO:0007610, GO:0050896, GO:0008152","GO:0003824, GO:0005488","GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:0016020"
P61222,ABCE1_MOUSE,ATP-binding cassette sub-family E member 1,Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0051179, GO:0009987, GO:0065007","GO:0003824, GO:0098772, GO:0005488","GO:0005622, GO:0043226"
Q99NF2,NSMF_MOUSE,NMDA receptor synaptonuclear signaling and neuronal migration factor (Juxtasynaptic attractor of caldendrin on dendritic boutons protein) (Jacob protein) (Nasal embryonic luteinizing hormone-releasing hormone factor) (Nasal embryonic LHRH factor),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Cortex']","GO:0050896, GO:0009987, GO:0065007",GO:0005488,"GO:0000785, GO:0031975, GO:0098794, GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:0016020"
O88545,CSN6_MOUSE,COP9 signalosome complex subunit 6,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152",GO:0003824,GO:0140513
Q6PHZ3,ELAV4_MOUSE,ELAV-like protein 4,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007, GO:0007610, GO:0050896, GO:0032501, GO:0008152, GO:0032502",GO:0005488,"GO:0044297, GO:0030427, GO:0031975, GO:0042995, GO:0005622, GO:0043226, GO:0030054"
Q9WTR1,TRPV2_MOUSE,Transient receptor potential cation channel subfamily V member 2 (TrpV2) (Growth factor-regulated calcium channel) (GRC) (Osm-9-like TRP channel 2) (OTRPC2),Mus musculus (Mouse),"['Cerebellum', ' Medulla', 'Cortex']","GO:0050896, GO:0051179, GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0030427, GO:0042995, GO:0043226, GO:0031224, GO:0016020"
Q9CRB8,MTFP1_MOUSE,Mitochondrial fission process protein 1,Mus musculus (Mouse),['Cortex'],"GO:0050896, GO:0009987",nan,"GO:0005622, GO:0016020, GO:0031224, GO:0043226"
Q9CQC9,SAR1B_MOUSE,GTP-binding protein SAR1b,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0016020, GO:0098796, GO:0043226"
P51655,GPC4_MOUSE,Glypican-4 (K-glypican) [Cleaved into: Secreted glypican-4],Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Mid Brain', ' Cerebellum', ' Medulla', 'Cortex']","GO:0022610, GO:0040011, GO:0009987, GO:0065007",nan,"GO:0030312, GO:0031974, GO:0031224, GO:0098552, GO:0030054"
Q80TR1,AGRL1_MOUSE,Adhesion G protein-coupled receptor L1 {ECO:0000312|MGI:MGI:1929461},Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0009987, GO:0065007","GO:0005488, GO:0060089","GO:0030427, GO:0042995, GO:0043226, GO:0031224, GO:0030054, GO:0016020"
Q8VDK1,NIT1_MOUSE,Deaminated glutathione amidase {ECO:0000303|PubMed:28373563},Mus musculus (Mouse),['Cortex'],GO:0008152,GO:0003824,"GO:0005622, GO:0043226"
Q61062,DVL3_MOUSE,Segment polarity protein dishevelled homolog DVL-3,Mus musculus (Mouse),['Cortex'],"GO:0032502, GO:0009987, GO:0065007","GO:0060090, GO:0005488",nan
Q6NSW3,SPKAP_MOUSE,A-kinase anchor protein SPHKAP (SPHK1-interactor and AKAP domain-containing protein),Mus musculus (Mouse),"['Olfactory Bulb', ' Cerebellum', 'Cortex']",nan,GO:0005488,"GO:0005622, GO:0043226"
Q8R1B5,CPLX3_MOUSE,Complexin-3 (Complexin III) (CPX III),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Cortex']","GO:0032501, GO:0051179, GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0098793, GO:0031224, GO:0098796, GO:0030054, GO:0016020"
Q5SSM3,RHG44_MOUSE,Rho GTPase-activating protein 44 {ECO:0000305},Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007","GO:0098772, GO:0005488","GO:0042995, GO:0043226, GO:0030054, GO:0098794"
P34152,FAK1_MOUSE,Focal adhesion kinase 1 (FADK 1) (EC 2.7.10.2) (Focal adhesion kinase-related nonkinase) (FRNK) (Protein-tyrosine kinase 2) (p125FAK) (pp125FAK),Mus musculus (Mouse),"['Medulla', 'Cortex']","GO:0002376, GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0040011, GO:0008152, GO:0044419, GO:0032502","GO:0003824, GO:0005488","GO:0032432, GO:0098794, GO:0042995, GO:0005622, GO:0043226, GO:0042641, GO:0019898, GO:0030054, GO:0005815, GO:0016020"
O88878,ZFAN5_MOUSE,AN1-type zinc finger protein 5 (Zinc finger A20 domain-containing protein 2) (Zinc finger protein 216),Mus musculus (Mouse),"['Cerebellum', 'Cortex']","GO:0009987, GO:0065007, GO:0040011, GO:0032501, GO:0032502",GO:0005488,nan
Q8JZW4,CPNE5_MOUSE,Copine-5 (Copine V),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Cortex']","GO:0050896, GO:0009987, GO:0065007",GO:0005488,"GO:0042995, GO:0044297, GO:0016020"
Q9CQH7,BT3L4_MOUSE,Transcription factor BTF3 homolog 4 (Basic transcription factor 3-like 4),Mus musculus (Mouse),"['Cerebellum', 'Cortex']",nan,nan,nan
Q68FD9,K1549_MOUSE,UPF0606 protein KIAA1549,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Hippocampus', ' Medulla', 'Cortex']",nan,nan,"GO:0031224, GO:0035869"
Q62083,PICK1_MOUSE,PRKCA-binding protein,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0032501, GO:0008152","GO:0060090, GO:0005488","GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:0016020"
Q9JLT4,TRXR2_MOUSE,"Thioredoxin reductase 2, mitochondrial (EC 1.8.1.9) (Thioredoxin reductase TR3)",Mus musculus (Mouse),"['Olfactory Bulb', 'Cortex']","GO:0009987, GO:0050896, GO:0032502, GO:0065007","GO:0016209, GO:0003824, GO:0005488","GO:0042995, GO:0005622, GO:0044297, GO:0043226"
Q8K400,STXB5_MOUSE,Syntaxin-binding protein 5,Mus musculus (Mouse),['Cortex'],"GO:0032502, GO:0051179, GO:0009987, GO:0065007","GO:0098772, GO:0005488","GO:0043235, GO:0043226, GO:0019898, GO:0098796, GO:1990351, GO:0030054, GO:0005829, GO:0016020"
Q8K3I4,MYRIP_MOUSE,Rab effector MyRIP,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0099023, GO:0030054, GO:0016020"
Q80Y56,RBNS5_MOUSE,Rabenosyn-5 {ECO:0000250|UniProtKB:Q9H1K0},Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0043226, GO:0016020"
Q6P4S6,SIK3_MOUSE,Serine/threonine-protein kinase SIK3,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007, GO:0032501, GO:0008152, GO:0040007, GO:0032502","GO:0003824, GO:0005488",nan
Q99JP7,GGT7_MOUSE,Glutathione hydrolase 7,Mus musculus (Mouse),['Cortex'],"GO:0022414, GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0008152",GO:0003824,"GO:0031224, GO:0016020"
Q3U0K8,OGFD1_MOUSE,Prolyl 3-hydroxylase OGFOD1,Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0099080, GO:0043226"
Q08460,KCMA1_MOUSE,"Calcium-activated potassium channel subunit alpha-1 (BK channel) (BKCA alpha) (Calcium-activated potassium channel, subfamily M subunit alpha-1) (K(VCA)alpha) (KCa1.1) (Maxi K channel) (MaxiK) (Slo-alpha) (Slo1) (mSlo1) (Slowpoke homolog) (Slo homolog) (mSlo)",Mus musculus (Mouse),"['Cortex', ' Cerebellum', ' Medulla']","GO:0051179, GO:0048511, GO:0009987, GO:0007610, GO:0065007, GO:0050896, GO:0032501, GO:0023052, GO:0032502","GO:0005215, GO:0005488","GO:0044297, GO:0098793, GO:0042995, GO:0005622, GO:0043226, GO:0031224, GO:0098552, GO:0098796, GO:1990351, GO:0030054, GO:0016020"
Q9JIY5,HTRA2_MOUSE,"Serine protease HTRA2, mitochondrial",Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007, GO:0007610, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0043235, GO:0031974, GO:0005622, GO:0043226, GO:0098552, GO:0098796, GO:1902494, GO:0016020"
Q62159,RHOC_MOUSE,Rho-related GTP-binding protein RhoC (Silica-induced gene 61 protein) (SIG-61),Mus musculus (Mouse),"['Medulla', 'Cortex']","GO:0040011, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005737, GO:0042995, GO:0005622, GO:0043226, GO:0016020"
O35099,M3K5_MOUSE,Mitogen-activated protein kinase kinase kinase 5 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 1) (ASK-1) (MAPK/ERK kinase kinase 5) (MEK kinase 5) (MEKK 5),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Cortex']","GO:0002376, GO:0009987, GO:0065007, GO:0050896, GO:0044419, GO:0008152","GO:0003824, GO:0005488","GO:0140534, GO:1902494, GO:0098552, GO:0098796"
Q80TI0,ASTRB_MOUSE,Protein Aster-B (GRAM domain-containing protein 1B),Mus musculus (Mouse),"['Cerebellum', ' Medulla', 'Cortex']","GO:0050896, GO:0009987, GO:0065007","GO:0005215, GO:0005488","GO:0031224, GO:0044232, GO:0016020"
P49025,CTRO_MOUSE,"Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Rho-interacting, serine/threonine-protein kinase 21)",Mus musculus (Mouse),"['Olfactory Bulb', ' Mid Brain', 'Cortex']","GO:0022414, GO:0009987, GO:0065007, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0044297, GO:0042995, GO:0005622, GO:0043226, GO:0031984, GO:0016020"
B5TVM2,ILDR2_MOUSE,Immunoglobulin-like domain-containing receptor 2,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032502",nan,"GO:0031224, GO:0016020"
Q80WT5,AFTIN_MOUSE,Aftiphilin,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987",GO:0005488,"GO:0005622, GO:0043226, GO:0098796, GO:0016020"
B0F2B4,NLGN4_MOUSE,Neuroligin 4-like,Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0022414, GO:0051179, GO:0009987, GO:0065007, GO:0007610, GO:0032501, GO:0051703, GO:0040007, GO:0023052, GO:0032502","GO:0005488, GO:0060089","GO:0042995, GO:0030054, GO:0031224, GO:0016020"
Q80U58,PUM2_MOUSE,Pumilio homolog 2,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Cortex']","GO:0009987, GO:0008152, GO:0065007",GO:0005488,"GO:0005622, GO:0099080, GO:0043226, GO:0016020"
P51906,EAA3_MOUSE,Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1),Mus musculus (Mouse),"['Cortex', ' Hippocampus', ' Cerebellum']","GO:0009987, GO:0051179, GO:0032502, GO:0065007","GO:0005215, GO:0005488","GO:0044297, GO:0098793, GO:0098794, GO:0042995, GO:0031224, GO:0044306, GO:0030054, GO:0005576, GO:0016020"
P27545,CERS1_MOUSE,Ceramide synthase 1 (CerS1) (EC 2.3.1.-) (Longevity assurance gene 1 protein homolog 1) (Protein UOG-1),Mus musculus (Mouse),"['Cortex', ' Medulla']","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0008152",GO:0003824,"GO:0005622, GO:0031224, GO:0043226, GO:0016020"
O08644,EPHB6_MOUSE,Ephrin type-B receptor 6,Mus musculus (Mouse),['Cortex'],"GO:0002376, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0003824, GO:0005488, GO:0060089","GO:0042995, GO:0031224"
P09925,SURF1_MOUSE,Surfeit locus protein 1,Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0009987","GO:0005215, GO:0003824","GO:0005622, GO:0016020, GO:0031224, GO:0043226"
P67871,CSK2B_MOUSE,Casein kinase II subunit beta,Mus musculus (Mouse),['Cortex'],"GO:0032502, GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0098772, GO:0005488","GO:0042995, GO:0005622, GO:0043226, GO:0030054, GO:0140535, GO:0016020"
Q7TQH0,ATX2L_MOUSE,Ataxin-2-like protein,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0099080, GO:0016604, GO:0043226"
Q9D4F8,GCP4_MOUSE,Gamma-tubulin complex component 4 (GCP-4),Mus musculus (Mouse),"['Cerebellum', 'Cortex']","GO:0022414, GO:0009987",GO:0005488,"GO:0043226, GO:0099080, GO:0005815"
S4R1M9,OSB10_MOUSE,Oxysterol-binding protein-related protein 10,Mus musculus (Mouse),['Cortex'],GO:0008152,"GO:0005215, GO:0005488","GO:0005622, GO:0043226"
Q8BFP9,PDK1_MOUSE,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0043226, GO:0098798, GO:1902494, GO:0016020"
Q68EF0,RAB3I_MOUSE,Rab-3A-interacting protein,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007","GO:0098772, GO:0005488","GO:0042995, GO:0005622, GO:0005815, GO:0043226"
Q9QYI4,DJB12_MOUSE,DnaJ homolog subfamily B member 12 {ECO:0000312|MGI:MGI:1931881},Mus musculus (Mouse),['Cortex'],"GO:0050896, GO:0008152, GO:0009987",GO:0005488,"GO:0005622, GO:0031224, GO:0043226, GO:0016020"
Q6ZQK5,ACAP2_MOUSE,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",Mus musculus (Mouse),['Cortex'],"GO:0050896, GO:0051179, GO:0009987","GO:0098772, GO:0005488","GO:0042995, GO:0016020"
P97384,ANX11_MOUSE,Annexin A11,Mus musculus (Mouse),['Cortex'],"GO:0050896, GO:0051179, GO:0009987",GO:0005488,"GO:0005622, GO:0030312, GO:0031975, GO:0043226"
Q0V8T7,CTP5C_MOUSE,Contactin-associated protein like 5-3,Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0009987",nan,GO:0031224
Q3UMU9,HDGR2_MOUSE,Hepatoma-derived growth factor-related protein 2 (HRP-2),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Cortex']",GO:0065007,"GO:0098772, GO:0140110, GO:0005488","GO:0005622, GO:0043226"
Q9D1H7,GET4_MOUSE,Golgi to ER traffic protein 4 homolog,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0072379, GO:0005622, GO:0043226"
Q61532,MK06_MOUSE,Mitogen-activated protein kinase 6,Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
Q8R0G7,SPNS1_MOUSE,Protein spinster homolog 1,Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', 'Cortex']",GO:0051179,GO:0005215,"GO:0031224, GO:0016020"
Q8R123,FAD1_MOUSE,FAD synthase,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152","GO:0003824, GO:0005488",GO:0016020
Q3UN02,LCLT1_MOUSE,Lysocardiolipin acyltransferase 1,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0032501, GO:0008152, GO:0032502",GO:0003824,"GO:0005622, GO:0016020, GO:0031224, GO:0043226"
Q9DBC0,SELO_MOUSE,"Protein adenylyltransferase SelO, mitochondrial {ECO:0000305}",Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
O35345,IMA7_MOUSE,Importin subunit alpha-7,Mus musculus (Mouse),['Cortex'],"GO:0022414, GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0051704, GO:0044419","GO:0140104, GO:0005488","GO:0005622, GO:0018995, GO:0043226"
Q9JHU2,PALMD_MOUSE,Palmdelphin,Mus musculus (Mouse),['Cortex'],GO:0065007,nan,"GO:0042995, GO:0098794"
Q9R0X5,RPGR_MOUSE,X-linked retinitis pigmentosa GTPase regulator (mRpgr),Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Cortex']","GO:0051179, GO:0009987, GO:0050896, GO:0032501, GO:0032502",GO:0098772,"GO:0035869, GO:0042995, GO:0043226, GO:0005622, GO:0005815"
Q8BS95,GPHR_MOUSE,Golgi pH regulator,Mus musculus (Mouse),['Cortex'],"GO:0002376, GO:0051179, GO:0009987, GO:0065007, GO:0032502",GO:0005215,"GO:0031224, GO:0016020"
Q9DBH5,LMAN2_MOUSE,Vesicular integral-membrane protein VIP36,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0005622, GO:0031224, GO:0043226, GO:0016020"
O89106,FHIT_MOUSE,Bis(5'-adenosyl)-triphosphatase,Mus musculus (Mouse),['Cortex'],"GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0016020, GO:0043226"
Q8BYP3,RHOF_MOUSE,Rho-related GTP-binding protein RhoF,Mus musculus (Mouse),['Cortex'],"GO:0040011, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0005737, GO:0043226, GO:0005622, GO:0016020"
Q91XY4,PCDG4_MOUSE,Protocadherin gamma-A4 {ECO:0000312|EMBL:AAK26087.1},Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0032502, GO:0022414, GO:0009987",GO:0005488,GO:0031224
Q9ESP1,SDF2L_MOUSE,Stromal cell-derived factor 2-like protein 1 (SDF2-like protein 1),Mus musculus (Mouse),"['Cerebellum', 'Cortex']","GO:0050896, GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488","GO:0031974, GO:0005622, GO:0043226, GO:0140534, GO:0016020"
Q64296,CD44_MOUSE,CD44 antigen,Mus musculus (Mouse),['Cortex'],"GO:0022610, GO:0002376, GO:0022414, GO:0009987, GO:0065007, GO:0040011, GO:0050896, GO:0032501, GO:0032502, GO:0008152","GO:0005488, GO:0060089","GO:0043235, GO:0042995, GO:0005622, GO:0043226, GO:0031224, GO:0098552, GO:0031256, GO:0016020"
Q8JZL3,THTPA_MOUSE,Thiamine-triphosphatase,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152","GO:0003824, GO:0005488",nan
Q60976,JERKY_MOUSE,Jerky protein {ECO:0000303|PubMed:7550318},Mus musculus (Mouse),['Cortex'],GO:0065007,GO:0005488,"GO:0005622, GO:0043226"
Q8VDI7,UBAC1_MOUSE,Ubiquitin-associated domain-containing protein 1,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152",nan,"GO:0005622, GO:0016020, GO:0043226"
A2TJV2,PALM3_MOUSE,Paralemmin-3,Mus musculus (Mouse),"['Cerebellum', 'Cortex']","GO:0050896, GO:0009987, GO:0065007",GO:0005488,GO:0016020
Q9CQR6,PPP6_MOUSE,Serine/threonine-protein phosphatase 6 catalytic subunit,Mus musculus (Mouse),['Cortex'],"GO:0002376, GO:0009987, GO:0050896, GO:0044419, GO:0008152","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
Q32M21,GSDA2_MOUSE,Gasdermin-A2,Mus musculus (Mouse),['Cortex'],"GO:0050896, GO:0044419, GO:0009987",GO:0005488,GO:0016020
P70698,PYRG1_MOUSE,CTP synthase 1 {ECO:0000305},Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0002376, GO:0008152","GO:0003824, GO:0005488",nan
Q921C3,BRWD1_MOUSE,Bromodomain and WD repeat-containing protein 1,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007",nan,"GO:0005622, GO:0043226"
Q9EQZ6,RPGF4_MOUSE,Rap guanine nucleotide exchange factor 4 (Exchange factor directly activated by cAMP 2) (Exchange protein directly activated by cAMP 2) (EPAC 2) (cAMP-dependent Rap1 guanine-nucleotide exchange factor) (cAMP-regulated guanine nucleotide exchange factor II) (cAMP-GEFII),Mus musculus (Mouse),"['Olfactory Bulb', 'Cortex']","GO:0051179, GO:0009987, GO:0065007","GO:0098772, GO:0005488","GO:0044297, GO:0098793, GO:0030427, GO:0098794, GO:0042995, GO:0043226, GO:0098862, GO:0044306, GO:0030054, GO:0016020"
Q9Z1S3,GRP1_MOUSE,RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein),Mus musculus (Mouse),"['Olfactory Bulb', ' Cerebellum', 'Cortex']","GO:0002376, GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0098772, GO:0005488","GO:0005622, GO:0043226, GO:0016020"
Q8BHJ5,TBL1R_MOUSE,F-box-like/WD repeat-containing protein TBL1XR1,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0040007, GO:0032502","GO:0098772, GO:0140110, GO:0005488","GO:0005667, GO:0005622, GO:0043226, GO:0140513, GO:1902494"
Q5SSE9,ABCAD_MOUSE,ATP-binding cassette sub-family A member 13,Mus musculus (Mouse),['Cortex'],GO:0051179,"GO:0005215, GO:0003824, GO:0005488","GO:0005622, GO:0031224, GO:0043226"
P12849,KAP1_MOUSE,cAMP-dependent protein kinase type I-beta regulatory subunit,Mus musculus (Mouse),"['Olfactory Bulb', 'Cortex']","GO:0009987, GO:0065007, GO:0007610, GO:0032501, GO:0032502, GO:0008152","GO:0098772, GO:0005488","GO:0043226, GO:0030054, GO:0140535, GO:0016020"
Q9CXP8,GBG10_MOUSE,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007",GO:0005488,"GO:1902494, GO:0098796"
Q6NZC7,S23IP_MOUSE,SEC23-interacting protein,Mus musculus (Mouse),['Cortex'],"GO:0032502, GO:0022414, GO:0009987","GO:0003824, GO:0005488","GO:0005622, GO:0043226, GO:0016020"
O70400,PDLI1_MOUSE,PDZ and LIM domain protein 1,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007, GO:0050896, GO:0040011, GO:0032502","GO:0098772, GO:0140110, GO:0005488","GO:0032432, GO:0005622, GO:0043226, GO:0042641, GO:0030054"
Q8R3T5,STXB6_MOUSE,Syntaxin-binding protein 6,Mus musculus (Mouse),['Cortex'],"GO:0051179, GO:0009987, GO:0065007",GO:0005488,"GO:0099023, GO:0031224, GO:0016020"
O35393,EFNB3_MOUSE,Ephrin-B3,Mus musculus (Mouse),['Cortex'],"GO:0002376, GO:0009987, GO:0065007, GO:0007610, GO:0032501, GO:0023052",GO:0005488,"GO:0030054, GO:0031224, GO:0016020"
Q9JIH2,NUP50_MOUSE,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),Mus musculus (Mouse),"['Cerebellum', 'Cortex']","GO:0032502, GO:0051179, GO:0009987",nan,"GO:0140513, GO:0005622, GO:0016020, GO:0043226"
Q8BZL4,GPR22_MOUSE,G-protein coupled receptor 22,Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0065007","GO:0005488, GO:0060089","GO:0031224, GO:0016020"
Q8C0E3,TRI47_MOUSE,E3 ubiquitin-protein ligase TRIM47 {ECO:0000305},Mus musculus (Mouse),['Cortex'],"GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
P0DM40,FR1L5_MOUSE,Fer-1-like protein 5,Mus musculus (Mouse),['Cortex'],"GO:0032502, GO:0002376, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0031224"
