,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
10,Q64521,GPDM_MOUSE,"Glycerol-3-phosphate dehydrogenase, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, mitochondrial inner membrane HDA, glycerol-3-phosphate dehydrogenase complex TAS","GO:0005739, GO:0009331, GO:0005743","sn-glycerol-3-phosphate, calcium ion binding IEA, glycerol-3-phosphate dehydrogenase [NAD+] activity ISO","GO:0005509, GO:0004367, GO:0052591","glycerol catabolic process IEA, NADH metabolic process ISO, multicellular organism growth IGI, glycerol-3-phosphate metabolic process IMP, camera-type eye development IGI, gluconeogenesis IMP","GO:0006734, GO:0006072, GO:0043010, GO:0006094, GO:0035264, GO:0019563"," Reference proteome,  Oxidoreductase,  Repeat,  Flavoprotein,  FAD, Calcium,  Direct protein sequencing, Phosphoprotein, Metal-binding,  Mitochondrion,  Mitochondrion inner membrane,  Membrane,  Transit peptide","GO:0009987, GO:0032501, GO:0008152, GO:0040007, GO:0032502","GO:0003824, GO:0005488","GO:0005622, GO:0016020, GO:1902494, GO:0043226"
11,Q63932,MP2K2_MOUSE,Dual specificity mitogen-activated protein kinase kinase 2,Mus musculus (Mouse),"early endosome TAS, Golgi apparatus ISO, cell-cell junction ISO, mitochondrion TAS, perinuclear region of cytoplasm ISO, focal adhesion TAS, nucleus TAS, endoplasmic reticulum ISO, late endosome TAS, cytosol ISO, microtubule ISO, cytoplasm IDA, cytoplasmic side of plasma membrane ISO, cell cortex ISO","GO:0005737, GO:0005769, GO:0005938, GO:0005783, GO:0005874, GO:0005634, GO:0005739, GO:0009898, GO:0005925, GO:0005911, GO:0005770, GO:0005829, GO:0005794, GO:0048471","molecular adaptor activity IDA, ATP binding ISO, scaffold protein binding ISO, MAP-kinase scaffold activity ISO, protein serine/threonine kinase activity IEA, MAP kinase kinase activity ISO, protein tyrosine kinase activity IEA, protein serine/threonine kinase activator activity ISO, protein serine/threonine/tyrosine kinase activity TAS, PDZ domain binding ISO, metal ion binding IEA","GO:0004674, GO:0097110, GO:0005078, GO:0004708, GO:0030165, GO:0005524, GO:0060090, GO:0004712, GO:0046872, GO:0004713, GO:0043539","thyroid gland development IGI, lung morphogenesis IGI, positive regulation of axonogenesis IGI, positive regulation of transcription, DNA-templated ISO, negative regulation of gene expression ISO, regulation of axon regeneration IGI, regulation of stress-activated MAPK cascade TAS, activation of MAPK activity IBA, protein phosphorylation IGI, positive regulation of cell motility IDA, ERK1 and ERK2 cascade IGI, epithelial cell proliferation involved in lung morphogenesis IGI, face development IGI, regulation of early endosome to late endosome transport TAS, heart development IGI, positive regulation of protein serine/threonine kinase activity ISO, thymus development IGI, peptidyl-serine autophosphorylation ISO, regulation of Golgi inheritance TAS, trachea formation IGI, positive regulation of production of miRNAs involved in gene silencing by miRNA ISO","GO:0036289, GO:0030878, GO:0070371, GO:0000187, GO:0032872, GO:0006468, GO:0060440, GO:2000147, GO:1903800, GO:0090170, GO:0045893, GO:0060502, GO:0010629, GO:0071902, GO:0007507, GO:2000641, GO:0050772, GO:0048679, GO:0048538, GO:0060324, GO:0060425"," Metal-binding,  Reference proteome,  Acetylation, Serine/threonine-protein kinase, Nucleotide-binding,  ATP-binding,  Tyrosine-protein kinase,  Magnesium,  Phosphoprotein, 3D-structure, Direct protein sequencing,  Membrane,  Kinase,  Cytoplasm,  Transferase","GO:0009987, GO:0032502, GO:0008152, GO:0065007","GO:0098772, GO:0003824, GO:0060090, GO:0005488","GO:0005737, GO:0099080, GO:0043226, GO:0005622, GO:0098552, GO:0030054"
12,P09671,SODM_MOUSE,"Superoxide dismutase [Mn], mitochondrial",Mus musculus (Mouse),"cytoplasm ISO, mitochondrial inner membrane HDA, mitochondrion IDA, myelin sheath HDA, mitochondrial nucleoid ISO, mitochondrial matrix ISO","GO:0005737, GO:0042645, GO:0043209, GO:0005759, GO:0005739, GO:0005743","metal ion binding IBA, oxidoreductase activity IMP, oxygen binding ISO, manganese ion binding ISS, enzyme binding ISO, superoxide dismutase activity IDA, DNA binding ISO, identical protein binding ISO","GO:0019825, GO:0030145, GO:0046872, GO:0042802, GO:0016491, GO:0003677, GO:0004784, GO:0019899","age-dependent response to oxidative stress IMP, oxygen homeostasis ISO, negative regulation of fat cell differentiation IMP, hydrogen peroxide metabolic process ISO, intrinsic apoptotic signaling pathway in response to DNA damage IMP, response to hydrogen peroxide IMP, positive regulation of hydrogen peroxide biosynthetic process ISO, negative regulation of cell population proliferation ISO, response to activity IMP, protein homotetramerization ISO, response to lipopolysaccharide IEA, response to superoxide IMP, post-embryonic development IMP, removal of superoxide radicals IMP, heart development IMP, erythrophore differentiation IMP, apoptotic mitochondrial changes IMP, iron ion homeostasis IMP, response to cadmium ion IEA, neuron development IMP, response to isolation stress IEA, negative regulation of vascular associated smooth muscle cell proliferation ISO, response to selenium ion IEA, negative regulation of membrane hyperpolarization ISO, liver development IMP, superoxide anion generation IMP, positive regulation of nitric oxide biosynthetic process IMP, cellular response to ethanol IEA, positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching ISO, response to drug ISO, hydrogen peroxide biosynthetic process ISO, response to immobilization stress IEA, response to nutrient levels ISO, response to zinc ion IEA, regulation of catalytic activity IMP, age-dependent response to reactive oxygen species ISS, negative regulation of neuron apoptotic process ISO, response to cold IEA, regulation of transcription by RNA polymerase II IDA, response to axon injury IMP, response to hyperoxia IMP, hemopoiesis IMP, respiratory electron transport chain IMP, response to manganese ion IEA, response to gamma radiation IGI, response to L-ascorbic acid IEA, mitochondrion organization IMP, negative regulation of apoptotic process ISO, positive regulation of cell migration ISO, release of cytochrome c from mitochondria IMP, regulation of mitochondrial membrane potential IMP, acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure IMP, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway ISO, superoxide metabolic process IMP, negative regulation of fibroblast proliferation IDA, response to oxidative stress IMP, detection of oxygen IMP, glutathione metabolic process IMP, locomotory behavior IMP, regulation of blood pressure IMP, positive regulation of vascular associated smooth muscle cell apoptotic process ISO, response to magnetism IEA, response to silicon dioxide IEA, response to electrical stimulus IEA, vasodilation IMP, response to hypoxia IEA, intrinsic apoptotic signaling pathway in response to oxidative stress IMP, response to reactive oxygen species IMP","GO:0042493, GO:0008637, GO:0051881, GO:0008631, GO:0055072, GO:0032496, GO:0046686, GO:0042554, GO:0042542, GO:1905461, GO:0001666, GO:0010269, GO:0035902, GO:0007626, GO:0009409, GO:0035900, GO:0045429, GO:0033591, GO:0032364, GO:0001315, GO:0048147, GO:0030097, GO:0031667, GO:0000303, GO:1902176, GO:0048666, GO:0043524, GO:0055093, GO:0022904, GO:0000302, GO:0042311, GO:0009791, GO:0050790, GO:0006749, GO:0045599, GO:0003032, GO:0003069, GO:0007507, GO:0071361, GO:0006801, GO:0007005, GO:0008285, GO:0071000, GO:0050665, GO:0008630, GO:0010043, GO:0008217, GO:0048678, GO:0010332, GO:0042743, GO:0001306, GO:0006357, GO:0034021, GO:0030335, GO:1905932, GO:1902631, GO:0051289, GO:0014823, GO:0001836, GO:0001889, GO:0006979, GO:1904706, GO:0010729, GO:0043066, GO:0048773, GO:0010042, GO:0019430, GO:0051602","Acetylation,  Metal-binding,  Oxidoreductase,  Reference proteome, Transit peptide,  Ubl conjugation,  Direct protein sequencing,  Nitration,  Manganese, Mitochondrion","GO:0009987, GO:0065007, GO:0007610, GO:0050896, GO:0032502, GO:0032501, GO:0008152, GO:0098754","GO:0016209, GO:0003824, GO:0005488","GO:0031974, GO:0005622, GO:0043226, GO:0009295, GO:0016020"
13,Q01853,TERA_MOUSE,Transitional endoplasmic reticulum ATPase,Mus musculus (Mouse),"ATPase complex IMP, cytoplasm ISO, proteasome complex ISO, cytoplasmic stress granule ISS, myelin sheath HDA, perinuclear region of cytoplasm ISO, nucleus ISO, glutamatergic synapse ISO, Derlin-1 retrotranslocation complex IDA, lipid droplet ISO, nucleoplasm ISO, endoplasmic reticulum membrane IDA, cytosol ISS, VCP-NPL4-UFD1 AAA ATPase complex IDA, protein-containing complex IPI, synapse IDA, intracellular membrane-bounded organelle ISO, site of double-strand break ISS, endoplasmic reticulum ISS, VCP-NSFL1C complex IPI","GO:0005737, GO:0000502, GO:0034098, GO:0043209, GO:0005783, GO:0005811, GO:0005634, GO:0005789, GO:0036513, GO:1990730, GO:0005654, GO:0032991, GO:0098978, GO:0043231, GO:0035861, GO:1904949, GO:0010494, GO:0005829, GO:0045202, GO:0048471","protein-containing complex binding ISO, K48-linked polyubiquitin modification-dependent protein binding IDA, BAT3 complex binding ISO, deubiquitinase activator activity ISO, signaling receptor binding ISO, ubiquitin protein ligase binding ISO, ubiquitin-specific protease binding IPI, identical protein binding IPI, ADP binding IMP, MHC class I protein binding IDA, ubiquitin-like protein ligase binding ISO, ATPase activity IDA, protein domain specific binding ISO, polyubiquitin modification-dependent protein binding IDA, protein phosphatase binding ISO, ATP binding IDA, lipid binding IEA","GO:1904288, GO:0031593, GO:1990381, GO:0019903, GO:0016887, GO:0042288, GO:0035800, GO:0005102, GO:0044877, GO:0019904, GO:0005524, GO:0044389, GO:0042802, GO:0031625, GO:0008289, GO:0036435, GO:0043531","proteasomal protein catabolic process ISS, regulation of synapse organization ISO, DNA repair ISS, ubiquitin-dependent ERAD pathway ISS, autophagosome maturation ISS, stress granule disassembly ISS, positive regulation of protein catabolic process ISO, positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISO, double-strand break repair ISS, mitotic spindle disassembly IBA, interstrand cross-link repair ISS, positive regulation of mitochondrial membrane potential IMP, protein ubiquitination ISS, regulation of protein localization to chromatin ISS, ER-associated misfolded protein catabolic process ISO, endosome to lysosome transport via multivesicular body sorting pathway ISS, NADH metabolic process ISO, positive regulation of Lys63-specific deubiquitinase activity ISO, positive regulation of canonical Wnt signaling pathway ISO, ubiquitin-dependent protein catabolic process IGI, regulation of aerobic respiration ISO, positive regulation of oxidative phosphorylation ISO, viral genome replication ISO, autophagy ISS, activation of cysteine-type endopeptidase activity involved in apoptotic process IDA, cellular response to DNA damage stimulus ISS, endoplasmic reticulum to Golgi vesicle-mediated transport ISO, flavin adenine dinucleotide catabolic process ISO, positive regulation of protein K63-linked deubiquitination ISO, cellular response to heat ISS, retrograde protein transport, ER to cytosol IMP, cellular response to arsenite ion ISS, negative regulation of smoothened signaling pathway ISO, positive regulation of protein-containing complex assembly ISO, proteasome-mediated ubiquitin-dependent protein catabolic process IMP, ERAD pathway ISS, aggresome assembly IGI, endoplasmic reticulum stress-induced pre-emptive quality control ISS, ATP metabolic process IDA, positive regulation of ATP biosynthetic process ISO, macroautophagy ISS, translesion synthesis ISS","GO:1905634, GO:1903862, GO:0006914, GO:0006888, GO:0043161, GO:0035617, GO:0072389, GO:0032510, GO:0006511, GO:0036503, GO:0097352, GO:1903715, GO:0010498, GO:0010918, GO:0036297, GO:0016567, GO:0006302, GO:0006281, GO:0050807, GO:0006734, GO:0090263, GO:0030970, GO:0071712, GO:2001171, GO:0046034, GO:1903843, GO:0032436, GO:0045879, GO:0061857, GO:0045732, GO:1903006, GO:0006974, GO:1903007, GO:0030433, GO:0051228, GO:0031334, GO:0019985, GO:0019079, GO:0006919, GO:0034605, GO:0016236, GO:0070842"," DNA repair,  Autophagy,  Reference proteome,  Acetylation,  Nucleotide-binding,  Lipid-binding,  ATP-binding, Hydrolase, Nucleus,  Ubl conjugation,  Isopeptide bond,  Phosphoprotein, 3D-structure,  DNA damage, Direct protein sequencing, Ubl conjugation pathway,  Endoplasmic reticulum,  Transport,  Cytoplasm,  Methylation","GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0044419, GO:0008152","GO:0003824, GO:0098772, GO:0005488","GO:0099080, GO:0005622, GO:0043226, GO:0098796, GO:0140534, GO:1902494, GO:0090734, GO:0030054, GO:0140535, GO:0016020"
14,P40142,TKT_MOUSE,Transketolase,Mus musculus (Mouse),"nuclear speck ISO, myelin sheath HDA, peroxisome ISO, nucleoplasm ISO, nuclear body ISO, endoplasmic reticulum membrane ISO, intracellular membrane-bounded organelle ISO","GO:0043209, GO:0005789, GO:0016604, GO:0016607, GO:0005654, GO:0043231, GO:0005777","carbohydrate binding ISO, monosaccharide binding ISO, protein homodimerization activity ISO, thiamine pyrophosphate binding ISO, transketolase activity IDA, magnesium ion binding ISO, calcium ion binding ISO","GO:0048029, GO:0000287, GO:0042803, GO:0030246, GO:0004802, GO:0005509, GO:0030976","pentose-phosphate shunt ISO, ribose phosphate biosynthetic process ISO, pentose-phosphate shunt, non-oxidative branch ISO, regulation of growth IMP, glyceraldehyde-3-phosphate biosynthetic process ISO","GO:0040008, GO:0046390, GO:0009052, GO:0006098, GO:0046166","Acetylation,  Metal-binding,  Reference proteome,  Ubl conjugation, Magnesium,  Direct protein sequencing,  Isopeptide bond,  Phosphoprotein, Thiamine pyrophosphate,  Calcium,  Transferase","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0016604, GO:0043226, GO:0016020"
15,Q3U0V1,FUBP2_MOUSE,Far upstream element-binding protein 2,Mus musculus (Mouse),"dendrite ISO, cytosol TAS, nucleus ISO, nucleoplasm ISO, cytoplasm IBA, cytoplasmic stress granule IDA, neuronal cell body ISO","GO:0005737, GO:0043025, GO:0005829, GO:0005634, GO:0030425, GO:0005654, GO:0010494","DNA binding IEA, mRNA 3'-UTR binding ISO, mRNA binding IDA, mRNA 3'-UTR AU-rich region binding ISS","GO:0003729, GO:0003677, GO:0003730, GO:0035925","mRNA catabolic process IDA, negative regulation of low-density lipoprotein particle clearance ISO, cellular response to cytokine stimulus ISS, negative regulation of nitric oxide biosynthetic process ISS, mRNA transport IEA, regulation of gene expression IBA, RNA splicing IEA, mRNA processing IEA, regulation of mRNA stability ISS, 3'-UTR-mediated mRNA destabilization ISS, regulation of transcription, DNA-templated IEA, positive regulation of mRNA catabolic process ISS, miRNA metabolic process ISS, regulation of miRNA metabolic process IDA","GO:0006402, GO:0010989, GO:0061158, GO:0006355, GO:0051028, GO:0071345, GO:0008380, GO:0006397, GO:0045019, GO:2000628, GO:0061014, GO:0043488, GO:0010468, GO:0010586"," Nucleus, Transcription regulation, Acetylation, mRNA processing,  Repeat, Reference proteome,  Ubl conjugation,  mRNA splicing,  Isopeptide bond,  mRNA transport,  Phosphoprotein,  RNA-binding,  Transcription,  DNA-binding,  Transport,  Cytoplasm,  Methylation","GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0008152",GO:0005488,"GO:0044297, GO:0099080, GO:0042995, GO:0005622, GO:0043226"
16,Q3THS6,METK2_MOUSE,S-adenosylmethionine synthase isoform type-2,Mus musculus (Mouse),"methionine adenosyltransferase complex ISS, cytosol ISO","GO:0048269, GO:0005829","ATP binding ISO, methionine adenosyltransferase activity IDA, amino acid binding ISO, identical protein binding ISO, metal ion binding IEA","GO:0004478, GO:0005524, GO:0046872, GO:0042802, GO:0016597","one-carbon metabolic process IEA, response to hormone ISO, cellular response to leukemia inhibitory factor IEP, response to cAMP ISO, protein hexamerization ISS, response to drug ISO, S-adenosylmethionine biosynthetic process IDA, protein heterooligomerization ISS, circadian rhythm ISO","GO:0042493, GO:0051591, GO:0006556, GO:0009725, GO:0051291, GO:1990830, GO:0034214, GO:0007623, GO:0006730"," Potassium, Acetylation,  Metal-binding, Reference proteome, Nucleotide-binding,  ATP-binding,  Ubl conjugation,  Isopeptide bond,  One-carbon metabolism,  Phosphoprotein,  Magnesium,  Transferase","GO:0050896, GO:0009987, GO:0048511, GO:0008152","GO:0003824, GO:0005488","GO:0140535, GO:1902494"
17,P17183,ENOG_MOUSE,Gamma-enolase,Mus musculus (Mouse),"neuron projection ISO, photoreceptor inner segment IDA, synaptic membrane ISO, cell surface ISO, myelin sheath HDA, membrane raft ISO, cytosol ISO, growth cone ISO, phosphopyruvate hydratase complex ISO, cell cortex region ISO, neuronal cell body IDA, cytoplasm IDA, plasma membrane ISO, membrane ISO, perikaryon IDA","GO:0005737, GO:0043204, GO:0043005, GO:0000015, GO:0043209, GO:0043025, GO:0099738, GO:0001917, GO:0045121, GO:0097060, GO:0030426, GO:0009986, GO:0005886, GO:0005829, GO:0016020","magnesium ion binding IEA, enzyme binding ISO, phosphopyruvate hydratase activity ISO, protein-containing complex binding ISO, identical protein binding ISO","GO:0000287, GO:0004634, GO:0044877, GO:0042802, GO:0019899","glycolytic process IBA, regulation of vacuole fusion, non-autophagic IBA","GO:0006096, GO:0032889","Acetylation,  Reference proteome,  Ubl conjugation,  Hydroxylation,  Direct protein sequencing,  Isopeptide bond, Glycolysis,  Lyase, Metal-binding,  Phosphoprotein,  Membrane,  Cell membrane,  Magnesium,  Cytoplasm","GO:0009987, GO:0008152, GO:0065007","GO:0003824, GO:0005488","GO:0005737, GO:0044297, GO:0030427, GO:0042995, GO:1902494, GO:0016020"
18,P63085,MK01_MOUSE,Mitogen-activated protein kinase 1,Mus musculus (Mouse),"early endosome TAS, postsynaptic density ISO, microtubule organizing center IEA, pseudopodium IDA, cytosol IDA, mitochondrion IDA, focal adhesion TAS, cytoskeleton TAS, late endosome TAS, nucleoplasm ISO, protein-containing complex ISO, perikaryon ISO, plasma membrane ISS, cytoplasm IDA, dendrite cytoplasm ISO, Golgi apparatus TAS, mitotic spindle ISS, axon ISO, caveola ISS, nucleus IDA","GO:0005737, GO:0005769, GO:0043204, GO:0014069, GO:0005815, GO:0031143, GO:0005634, GO:0005739, GO:0005901, GO:0005856, GO:0005654, GO:0030424, GO:0032991, GO:0032839, GO:0005925, GO:0005886, GO:0072686, GO:0005770, GO:0005829, GO:0005794","kinase activity IDA, ATP binding ISO, mitogen-activated protein kinase kinase kinase binding ISO, protein kinase binding ISO, phosphotyrosine residue binding IMP, phosphatase binding IPI, identical protein binding IPI, transcription factor binding ISO, double-stranded DNA binding ISO, MAP kinase kinase activity IMP, protein serine/threonine kinase activity IDA, RNA polymerase II CTD heptapeptide repeat kinase activity IDA, MAP kinase activity IDA, protein kinase activity IDA","GO:0019902, GO:0016301, GO:0031435, GO:0004674, GO:0008353, GO:0001784, GO:0004708, GO:0005524, GO:0003690, GO:0042802, GO:0004672, GO:0008134, GO:0019901, GO:0004707","positive regulation of macrophage chemotaxis ISO, trachea formation IGI, thyroid gland development IGI, caveolin-mediated endocytosis TAS, lung morphogenesis IGI, cardiac neural crest cell development involved in heart development IGI, MAPK cascade IDA, lipopolysaccharide-mediated signaling pathway IDA, cellular response to organic substance ISO, cytosine metabolic process IDA, heart development IMP, positive regulation of translation ISO, regulation of DNA-binding transcription factor activity NAS, positive regulation of macrophage proliferation ISO, regulation of cellular pH IMP, regulation of ossification IGI, cellular response to dopamine ISO, positive regulation of transcription, DNA-templated ISO, cellular response to cadmium ion ISO, regulation of stress-activated MAPK cascade TAS, cellular response to tumor necrosis factor IGI, regulation of gene expression IBA, transcription, DNA-templated NAS, neural crest cell development IGI, response to lipopolysaccharide IDA, response to toxic substance ISO, cellular response to granulocyte macrophage colony-stimulating factor stimulus IDA, signal transduction ISO, stress-activated MAPK cascade ISO, positive regulation of telomere capping ISO, apoptotic process IEA, positive regulation of telomere maintenance via telomerase ISO, regulation of cytoskeleton organization TAS, ERK1 and ERK2 cascade IGI, regulation of protein stability ISS, aging ISO, cellular response to reactive oxygen species ISO, decidualization ISO, cellular response to DNA damage stimulus IDA, response to epidermal growth factor ISS, protein phosphorylation IDA, response to exogenous dsRNA IDA, cell surface receptor signaling pathway IBA, labyrinthine layer blood vessel development IMP, intracellular signal transduction ISO, response to nicotine IGI, cellular response to amino acid starvation ISO, ERBB signaling pathway ISO, long-term synaptic potentiation IGI, regulation of early endosome to late endosome transport TAS, animal organ morphogenesis IDA, negative regulation of cell differentiation IGI, face development IMP, positive regulation of protein import into nucleus ISO, B cell receptor signaling pathway IDA, mammary gland epithelial cell proliferation IDA, outer ear morphogenesis IGI, positive regulation of telomerase activity ISO, response to estrogen ISO, sensory perception of pain ISO, diadenosine tetraphosphate biosynthetic process ISO, thymus development IGI, regulation of Golgi inheritance TAS, Bergmann glial cell differentiation IGI, positive regulation of cardiac muscle cell proliferation ISO, positive regulation of gene expression ISO, T cell receptor signaling pathway IDA, peptidyl-serine phosphorylation IDA, cell cycle IEA, peptidyl-threonine phosphorylation IDA, positive regulation of peptidyl-threonine phosphorylation ISO","GO:0033598, GO:0034198, GO:0034614, GO:0046697, GO:0035556, GO:0032496, GO:0019858, GO:0007165, GO:0030878, GO:0070371, GO:0000165, GO:0072584, GO:0061308, GO:0045727, GO:0060716, GO:0032872, GO:0042307, GO:0006468, GO:0070849, GO:0060045, GO:0006915, GO:0060440, GO:0045596, GO:0060291, GO:0051493, GO:0010800, GO:0051403, GO:0071276, GO:0007049, GO:0038127, GO:0030641, GO:0042473, GO:0090170, GO:0045893, GO:0060020, GO:1904355, GO:0031647, GO:0097011, GO:0007568, GO:0009636, GO:0050852, GO:0006351, GO:0014032, GO:0018105, GO:0120041, GO:0071356, GO:0007166, GO:0018107, GO:0051973, GO:0007507, GO:0019233, GO:2000641, GO:0032212, GO:0031663, GO:0043627, GO:0030278, GO:0043330, GO:0006974, GO:0071310, GO:0015966, GO:0010628, GO:0048538, GO:0035094, GO:0050853, GO:1903351, GO:0051090, GO:0009887, GO:0060324, GO:0010759, GO:0060425, GO:0010468"," Nucleus, Acetylation,  Cytoskeleton,  Reference proteome,  Nucleotide-binding,  Ubl conjugation,  ATP-binding,  Cell cycle,  Serine/threonine-protein kinase, Phosphoprotein, Transferase, Direct protein sequencing,  Membrane,  Kinase,  Cytoplasm,  Apoptosis","GO:0002376, GO:0022414, GO:0051179, GO:0009987, GO:0065007, GO:0050896, GO:0032501, GO:0008152, GO:0032502","GO:0003824, GO:0005488","GO:0005737, GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:0016020"
19,P68373,TBA1C_MOUSE,Tubulin alpha-1C chain,Mus musculus (Mouse),"microtubule IBA, membrane raft ISO, nucleus ISO, microtubule cytoskeleton ISO, cytoplasm IBA, cytoplasmic microtubule IDA","GO:0005737, GO:0005874, GO:0045121, GO:0005634, GO:0005881, GO:0015630","GTP binding IBA, GTPase activity IEA, structural constituent of cytoskeleton IBA","GO:0005200, GO:0003924, GO:0005525","microtubule cytoskeleton organization IBA, mitotic cell cycle IBA, microtubule-based process IBA","GO:0007017, GO:0000278, GO:0000226","Acetylation,  Cytoskeleton,  Reference proteome,  Nucleotide-binding,  Microtubule,  Direct protein sequencing, Phosphoprotein,  Nitration, GTP-binding,  Cytoplasm,  Methylation",GO:0009987,"GO:0003824, GO:0005488, GO:0005198","GO:0005622, GO:0099080, GO:0043226, GO:0016020"
20,Q8BVI4,DHPR_MOUSE,Dihydropteridine reductase,Mus musculus (Mouse),"cytoplasm ISO, neuron projection ISO, mitochondrion HDA, cytosol ISO","GO:0005737, GO:0005739, GO:0043005, GO:0005829","NADH binding ISO, identical protein binding ISO, NADPH binding ISO, 6,7-dihydropteridine reductase activity ISS","GO:0004155, GO:0042802, GO:0070404, GO:0070402","liver development IEA, response to lead ion IEA, tetrahydrobiopterin biosynthetic process ISS, response to aluminum ion IEA, response to glucagon IEA, L-phenylalanine catabolic process IBA, cellular response to drug IEA","GO:0010288, GO:0010044, GO:0035690, GO:0001889, GO:0033762, GO:0006559, GO:0006729"," Reference proteome,  Oxidoreductase, Direct protein sequencing,  NADP, Tetrahydrobiopterin biosynthesis","GO:0050896, GO:0032502, GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0042995, GO:0005622, GO:0043226"
21,Q9CWS0,DDAH1_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA, dimethylargininase activity IMP, zinc ion binding ISO, amino acid binding ISO","GO:0016813, GO:0016597, GO:0008270, GO:0016403","negative regulation of cellular response to hypoxia ISO, arginine metabolic process ISO, regulation of systemic arterial blood pressure IMP, negative regulation of cell population proliferation ISO, protein nitrosylation ISO, citrulline metabolic process ISS, positive regulation of angiogenesis ISO, negative regulation of vascular permeability ISO, nitric oxide biosynthetic process ISO, positive regulation of nitric oxide biosynthetic process IMP, arginine catabolic process ISO","GO:0045429, GO:0017014, GO:0003073, GO:0008285, GO:0006525, GO:1900038, GO:0006527, GO:0006809, GO:0043116, GO:0000052, GO:0045766","Acetylation,  Metal-binding,  Reference proteome,  S-nitrosylation, Phosphoprotein,  Direct protein sequencing,  Hydrolase,  Zinc","GO:0009987, GO:0032501, GO:0008152, GO:0065007","GO:0003824, GO:0005488","GO:0005622, GO:0043226"
