,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
10,P09411,PGK1_MOUSE,Phosphoglycerate kinase 1,Mus musculus (Mouse),"membrane raft ISO, cytoplasm ISO, extracellular space ISO, cytosol ISO","GO:0045121, GO:0005829, GO:0005737, GO:0005615","phosphoglycerate kinase activity IDA, ATP binding ISS, protein-disulfide reductase activity ISO, ADP binding ISO","GO:0004618, GO:0043531, GO:0047134, GO:0005524","gluconeogenesis ISO, plasminogen activation ISO, glycolytic process IDA, cellular response to hypoxia ISO, negative regulation of angiogenesis ISO, positive regulation of oxidative phosphorylation IBA, epithelial cell differentiation IEA, phosphorylation ISS, carbohydrate metabolic process ISO","GO:0030855, GO:0006096, GO:0005975, GO:0016310, GO:1903862, GO:0006094, GO:0071456, GO:0016525, GO:0031639"," Glycolysis,  Phosphoprotein, Direct protein sequencing, 3D-structure,  Transferase,  ATP-binding,  Hydroxylation,  Kinase,  Cytoplasm, Nucleotide-binding,  Reference proteome,  Acetylation","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488",GO:0016020
11,Q64521,GPDM_MOUSE,"Glycerol-3-phosphate dehydrogenase, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, mitochondrial inner membrane HDA, glycerol-3-phosphate dehydrogenase complex TAS","GO:0009331, GO:0005739, GO:0005743","calcium ion binding IEA, sn-glycerol-3-phosphate, glycerol-3-phosphate dehydrogenase [NAD+] activity ISO","GO:0005509, GO:0052591, GO:0004367","camera-type eye development IGI, glycerol catabolic process IEA, NADH metabolic process ISO, multicellular organism growth IGI, glycerol-3-phosphate metabolic process IMP, gluconeogenesis IMP","GO:0006734, GO:0043010, GO:0019563, GO:0006094, GO:0035264, GO:0006072"," Repeat, Metal-binding, Phosphoprotein,  Transit peptide,  FAD,  Flavoprotein, Calcium,  Mitochondrion inner membrane,  Oxidoreductase,  Membrane,  Reference proteome,  Mitochondrion,  Direct protein sequencing","GO:0040007, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:1902494, GO:0005622"
12,P09671,SODM_MOUSE,"Superoxide dismutase [Mn], mitochondrial",Mus musculus (Mouse),"mitochondrial inner membrane HDA, mitochondrial nucleoid ISO, cytoplasm ISO, myelin sheath HDA, mitochondrial matrix ISO, mitochondrion IDA","GO:0005739, GO:0005737, GO:0043209, GO:0005759, GO:0005743, GO:0042645","manganese ion binding ISS, metal ion binding IBA, DNA binding ISO, identical protein binding ISO, enzyme binding ISO, oxidoreductase activity IMP, superoxide dismutase activity IDA, oxygen binding ISO","GO:0003677, GO:0046872, GO:0019825, GO:0004784, GO:0016491, GO:0030145, GO:0042802, GO:0019899","response to L-ascorbic acid IEA, negative regulation of cell population proliferation ISO, positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching ISO, response to superoxide IMP, superoxide anion generation IMP, response to magnetism IEA, response to reactive oxygen species IMP, cellular response to ethanol IEA, response to lipopolysaccharide IEA, acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure IMP, response to immobilization stress IEA, glutathione metabolic process IMP, intrinsic apoptotic signaling pathway in response to oxidative stress IMP, removal of superoxide radicals IMP, iron ion homeostasis IMP, negative regulation of apoptotic process ISO, release of cytochrome c from mitochondria IMP, regulation of transcription by RNA polymerase II IDA, neuron development IMP, oxygen homeostasis ISO, negative regulation of fat cell differentiation IMP, response to hypoxia IEA, response to gamma radiation IGI, hydrogen peroxide metabolic process ISO, negative regulation of vascular associated smooth muscle cell proliferation ISO, negative regulation of membrane hyperpolarization ISO, regulation of mitochondrial membrane potential IMP, hemopoiesis IMP, response to cold IEA, apoptotic mitochondrial changes IMP, response to isolation stress IEA, positive regulation of cell migration ISO, protein homotetramerization ISO, respiratory electron transport chain IMP, vasodilation IMP, response to drug ISO, age-dependent response to oxidative stress IMP, response to activity IMP, response to oxidative stress IMP, heart development IMP, response to nutrient levels ISO, response to selenium ion IEA, hydrogen peroxide biosynthetic process ISO, negative regulation of fibroblast proliferation IDA, response to manganese ion IEA, regulation of blood pressure IMP, response to axon injury IMP, response to cadmium ion IEA, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway ISO, response to hydrogen peroxide IMP, response to zinc ion IEA, mitochondrion organization IMP, superoxide metabolic process IMP, liver development IMP, locomotory behavior IMP, detection of oxygen IMP, positive regulation of vascular associated smooth muscle cell apoptotic process ISO, response to electrical stimulus IEA, post-embryonic development IMP, age-dependent response to reactive oxygen species ISS, negative regulation of neuron apoptotic process ISO, positive regulation of hydrogen peroxide biosynthetic process ISO, response to hyperoxia IMP, erythrophore differentiation IMP, response to silicon dioxide IEA, regulation of catalytic activity IMP, intrinsic apoptotic signaling pathway in response to DNA damage IMP, positive regulation of nitric oxide biosynthetic process IMP","GO:1902176, GO:0035900, GO:0010042, GO:0042542, GO:0001306, GO:0030335, GO:0014823, GO:0055093, GO:0010043, GO:0051602, GO:0042311, GO:0048678, GO:0035902, GO:0008630, GO:0051289, GO:0001666, GO:0010269, GO:0008285, GO:0001889, GO:0042743, GO:0071000, GO:0045429, GO:0000303, GO:0050665, GO:0008637, GO:0042554, GO:0009409, GO:0006979, GO:0001315, GO:1902631, GO:0051881, GO:0006801, GO:0042493, GO:0007626, GO:0006357, GO:0030097, GO:0003069, GO:0031667, GO:0055072, GO:0008217, GO:0019430, GO:0006749, GO:0001836, GO:0043066, GO:0007507, GO:0071361, GO:0010729, GO:0045599, GO:0000302, GO:0008631, GO:0007005, GO:1904706, GO:0022904, GO:0048666, GO:0032496, GO:0003032, GO:0048773, GO:0050790, GO:0033591, GO:0046686, GO:0034021, GO:1905932, GO:0043524, GO:1905461, GO:0032364, GO:0048147, GO:0010332, GO:0009791","Acetylation,  Metal-binding,  Ubl conjugation, Mitochondrion,  Nitration,  Oxidoreductase, Transit peptide,  Reference proteome,  Manganese,  Direct protein sequencing","GO:0065007, GO:0007610, GO:0098754, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0016209","GO:0043226, GO:0016020, GO:0005622, GO:0031974, GO:0009295"
13,Q01853,TERA_MOUSE,Transitional endoplasmic reticulum ATPase,Mus musculus (Mouse),"endoplasmic reticulum ISS, nucleus ISO, nucleoplasm ISO, proteasome complex ISO, perinuclear region of cytoplasm ISO, ATPase complex IMP, glutamatergic synapse ISO, intracellular membrane-bounded organelle ISO, Derlin-1 retrotranslocation complex IDA, lipid droplet ISO, site of double-strand break ISS, VCP-NPL4-UFD1 AAA ATPase complex IDA, cytoplasm ISO, cytosol ISS, protein-containing complex IPI, synapse IDA, VCP-NSFL1C complex IPI, myelin sheath HDA, cytoplasmic stress granule ISS, endoplasmic reticulum membrane IDA","GO:0005783, GO:0010494, GO:0005737, GO:0048471, GO:1990730, GO:0000502, GO:0043231, GO:0005829, GO:0034098, GO:0032991, GO:0043209, GO:0036513, GO:0005789, GO:0005811, GO:0005654, GO:0035861, GO:0005634, GO:0098978, GO:0045202, GO:1904949","MHC class I protein binding IDA, ubiquitin-specific protease binding IPI, polyubiquitin modification-dependent protein binding IDA, identical protein binding IPI, ubiquitin protein ligase binding ISO, ADP binding IMP, protein-containing complex binding ISO, signaling receptor binding ISO, lipid binding IEA, ATPase activity IDA, protein domain specific binding ISO, protein phosphatase binding ISO, BAT3 complex binding ISO, K48-linked polyubiquitin modification-dependent protein binding IDA, ubiquitin-like protein ligase binding ISO, deubiquitinase activator activity ISO, ATP binding IDA","GO:0016887, GO:0019903, GO:0036435, GO:0042288, GO:1990381, GO:0042802, GO:0005102, GO:0019904, GO:1904288, GO:0044389, GO:0044877, GO:0008289, GO:0005524, GO:0043531, GO:0031625, GO:0031593, GO:0035800","ERAD pathway ISS, positive regulation of Lys63-specific deubiquitinase activity ISO, regulation of protein localization to chromatin ISS, positive regulation of oxidative phosphorylation ISO, macroautophagy ISS, regulation of synapse organization ISO, retrograde protein transport, ER to cytosol IMP, aggresome assembly IGI, negative regulation of smoothened signaling pathway ISO, viral genome replication ISO, stress granule disassembly ISS, endoplasmic reticulum to Golgi vesicle-mediated transport ISO, positive regulation of protein K63-linked deubiquitination ISO, interstrand cross-link repair ISS, regulation of aerobic respiration ISO, activation of cysteine-type endopeptidase activity involved in apoptotic process IDA, endosome to lysosome transport via multivesicular body sorting pathway ISS, positive regulation of canonical Wnt signaling pathway ISO, cellular response to heat ISS, proteasome-mediated ubiquitin-dependent protein catabolic process IMP, cellular response to DNA damage stimulus ISS, ubiquitin-dependent ERAD pathway ISS, positive regulation of protein catabolic process ISO, translesion synthesis ISS, positive regulation of protein-containing complex assembly ISO, mitotic spindle disassembly IBA, ATP metabolic process IDA, autophagy ISS, ER-associated misfolded protein catabolic process ISO, double-strand break repair ISS, NADH metabolic process ISO, autophagosome maturation ISS, protein ubiquitination ISS, proteasomal protein catabolic process ISS, positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISO, flavin adenine dinucleotide catabolic process ISO, positive regulation of ATP biosynthetic process ISO, endoplasmic reticulum stress-induced pre-emptive quality control ISS, positive regulation of mitochondrial membrane potential IMP, ubiquitin-dependent protein catabolic process IGI, cellular response to arsenite ion ISS, DNA repair ISS","GO:0045879, GO:0032436, GO:0006919, GO:0036297, GO:0016236, GO:0030433, GO:0090263, GO:0045732, GO:0043161, GO:0050807, GO:0016567, GO:1903862, GO:0051228, GO:0032510, GO:0097352, GO:0034605, GO:1903006, GO:0006914, GO:0006734, GO:0006281, GO:0030970, GO:1903843, GO:0061857, GO:0046034, GO:0036503, GO:0010498, GO:1903007, GO:0035617, GO:0006302, GO:0006974, GO:2001171, GO:1903715, GO:1905634, GO:0072389, GO:0006888, GO:0010918, GO:0071712, GO:0031334, GO:0006511, GO:0019079, GO:0070842, GO:0019985"," Isopeptide bond, Nucleus,  Nucleotide-binding,  Lipid-binding,  Phosphoprotein,  Ubl conjugation, Ubl conjugation pathway, 3D-structure, Direct protein sequencing,  DNA repair,  Endoplasmic reticulum,  Reference proteome,  ATP-binding,  Cytoplasm,  Acetylation,  Transport,  DNA damage,  Methylation, Hydrolase,  Autophagy","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0008152, GO:0044419","GO:0003824, GO:0005488, GO:0098772","GO:0043226, GO:0140535, GO:0099080, GO:0016020, GO:0005622, GO:0090734, GO:0140534, GO:1902494, GO:0098796, GO:0030054"
14,P40142,TKT_MOUSE,Transketolase,Mus musculus (Mouse),"nucleoplasm ISO, peroxisome ISO, endoplasmic reticulum membrane ISO, intracellular membrane-bounded organelle ISO, myelin sheath HDA, nuclear speck ISO, nuclear body ISO","GO:0005777, GO:0043231, GO:0043209, GO:0016607, GO:0005789, GO:0005654, GO:0016604","carbohydrate binding ISO, protein homodimerization activity ISO, thiamine pyrophosphate binding ISO, monosaccharide binding ISO, calcium ion binding ISO, transketolase activity IDA, magnesium ion binding ISO","GO:0048029, GO:0030976, GO:0030246, GO:0005509, GO:0042803, GO:0000287, GO:0004802","pentose-phosphate shunt ISO, pentose-phosphate shunt, non-oxidative branch ISO, regulation of growth IMP, ribose phosphate biosynthetic process ISO, glyceraldehyde-3-phosphate biosynthetic process ISO","GO:0006098, GO:0046390, GO:0009052, GO:0046166, GO:0040008"," Isopeptide bond,  Calcium, Acetylation,  Metal-binding,  Phosphoprotein,  Ubl conjugation, Magnesium,  Transferase, Thiamine pyrophosphate,  Reference proteome,  Direct protein sequencing","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0016604, GO:0005622, GO:0016020"
15,P17183,ENOG_MOUSE,Gamma-enolase,Mus musculus (Mouse),"cytoplasm IDA, membrane raft ISO, neuronal cell body IDA, cell surface ISO, synaptic membrane ISO, perikaryon IDA, photoreceptor inner segment IDA, cytosol ISO, growth cone ISO, plasma membrane ISO, neuron projection ISO, cell cortex region ISO, myelin sheath HDA, membrane ISO, phosphopyruvate hydratase complex ISO","GO:0009986, GO:0005737, GO:0043005, GO:0000015, GO:0043204, GO:0005886, GO:0005829, GO:0016020, GO:0043209, GO:0043025, GO:0099738, GO:0097060, GO:0045121, GO:0001917, GO:0030426","phosphopyruvate hydratase activity ISO, identical protein binding ISO, protein-containing complex binding ISO, enzyme binding ISO, magnesium ion binding IEA","GO:0004634, GO:0042802, GO:0019899, GO:0044877, GO:0000287","regulation of vacuole fusion, non-autophagic IBA, glycolytic process IBA","GO:0032889, GO:0006096"," Isopeptide bond,  Magnesium,  Lyase, Acetylation,  Ubl conjugation,  Phosphoprotein, Metal-binding,  Hydroxylation,  Cell membrane,  Cytoplasm, Glycolysis,  Membrane,  Reference proteome,  Direct protein sequencing","GO:0065007, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0005737, GO:0044297, GO:0016020, GO:0030427, GO:1902494, GO:0042995"
16,P63085,MK01_MOUSE,Mitogen-activated protein kinase 1,Mus musculus (Mouse),"cytoplasm IDA, microtubule organizing center IEA, Golgi apparatus TAS, nucleoplasm ISO, plasma membrane ISS, axon ISO, late endosome TAS, pseudopodium IDA, cytoskeleton TAS, focal adhesion TAS, perikaryon ISO, mitotic spindle ISS, dendrite cytoplasm ISO, caveola ISS, cytosol IDA, protein-containing complex ISO, postsynaptic density ISO, nucleus IDA, early endosome TAS, mitochondrion IDA","GO:0005856, GO:0005739, GO:0005737, GO:0005794, GO:0043204, GO:0032839, GO:0030424, GO:0005829, GO:0005770, GO:0005815, GO:0032991, GO:0005769, GO:0005925, GO:0072686, GO:0005901, GO:0005634, GO:0005654, GO:0014069, GO:0031143, GO:0005886","protein serine/threonine kinase activity IDA, MAP kinase activity IDA, double-stranded DNA binding ISO, identical protein binding IPI, mitogen-activated protein kinase kinase kinase binding ISO, protein kinase activity IDA, MAP kinase kinase activity IMP, ATP binding ISO, transcription factor binding ISO, protein kinase binding ISO, phosphatase binding IPI, RNA polymerase II CTD heptapeptide repeat kinase activity IDA, phosphotyrosine residue binding IMP, kinase activity IDA","GO:0004707, GO:0003690, GO:0001784, GO:0019901, GO:0004674, GO:0042802, GO:0008134, GO:0016301, GO:0004672, GO:0005524, GO:0004708, GO:0019902, GO:0008353, GO:0031435","response to exogenous dsRNA IDA, negative regulation of cell differentiation IGI, regulation of DNA-binding transcription factor activity NAS, regulation of early endosome to late endosome transport TAS, sensory perception of pain ISO, positive regulation of transcription, DNA-templated ISO, stress-activated MAPK cascade ISO, B cell receptor signaling pathway IDA, cardiac neural crest cell development involved in heart development IGI, aging ISO, cellular response to dopamine ISO, positive regulation of protein import into nucleus ISO, positive regulation of translation ISO, regulation of gene expression IBA, signal transduction ISO, peptidyl-serine phosphorylation IDA, response to nicotine IGI, Bergmann glial cell differentiation IGI, cellular response to cadmium ion ISO, peptidyl-threonine phosphorylation IDA, lipopolysaccharide-mediated signaling pathway IDA, regulation of Golgi inheritance TAS, apoptotic process IEA, positive regulation of cardiac muscle cell proliferation ISO, positive regulation of macrophage chemotaxis ISO, diadenosine tetraphosphate biosynthetic process ISO, positive regulation of macrophage proliferation ISO, animal organ morphogenesis IDA, cellular response to tumor necrosis factor IGI, regulation of cellular pH IMP, face development IMP, labyrinthine layer blood vessel development IMP, caveolin-mediated endocytosis TAS, mammary gland epithelial cell proliferation IDA, protein phosphorylation IDA, trachea formation IGI, positive regulation of telomere capping ISO, positive regulation of telomere maintenance via telomerase ISO, decidualization ISO, cytosine metabolic process IDA, response to toxic substance ISO, cellular response to DNA damage stimulus IDA, heart development IMP, response to lipopolysaccharide IDA, cellular response to granulocyte macrophage colony-stimulating factor stimulus IDA, positive regulation of telomerase activity ISO, ERBB signaling pathway ISO, outer ear morphogenesis IGI, thyroid gland development IGI, cell cycle IEA, lung morphogenesis IGI, neural crest cell development IGI, thymus development IGI, response to estrogen ISO, T cell receptor signaling pathway IDA, cell surface receptor signaling pathway IBA, regulation of stress-activated MAPK cascade TAS, ERK1 and ERK2 cascade IGI, long-term synaptic potentiation IGI, regulation of ossification IGI, intracellular signal transduction ISO, transcription, DNA-templated NAS, positive regulation of gene expression ISO, regulation of cytoskeleton organization TAS, MAPK cascade IDA, cellular response to organic substance ISO, positive regulation of peptidyl-threonine phosphorylation ISO, cellular response to reactive oxygen species ISO, response to epidermal growth factor ISS, regulation of protein stability ISS, cellular response to amino acid starvation ISO","GO:0051090, GO:0060716, GO:0010628, GO:0010800, GO:0045893, GO:0019233, GO:0050852, GO:0034198, GO:0051973, GO:0035094, GO:0007166, GO:0060020, GO:0010468, GO:0009887, GO:0060425, GO:0061308, GO:2000641, GO:0045727, GO:0060045, GO:0009636, GO:0050853, GO:0019858, GO:0070371, GO:0033598, GO:0030278, GO:0007049, GO:0060291, GO:0051493, GO:0090170, GO:0007568, GO:0032872, GO:0071310, GO:0018105, GO:0048538, GO:0072584, GO:0015966, GO:0042473, GO:0010759, GO:0097011, GO:0038127, GO:0031663, GO:0006351, GO:0014032, GO:0007507, GO:0018107, GO:0043627, GO:0045596, GO:0006915, GO:0030878, GO:0030641, GO:0070849, GO:1903351, GO:0031647, GO:0007165, GO:0034614, GO:1904355, GO:0006974, GO:0006468, GO:0043330, GO:0032496, GO:0046697, GO:0042307, GO:0051403, GO:0120041, GO:0000165, GO:0060440, GO:0032212, GO:0071356, GO:0060324, GO:0035556, GO:0071276","Acetylation,  Nucleotide-binding,  Ubl conjugation,  Cytoskeleton, Direct protein sequencing, Phosphoprotein,  Reference proteome,  ATP-binding,  Serine/threonine-protein kinase, Transferase,  Kinase,  Cytoplasm,  Cell cycle,  Membrane,  Nucleus,  Apoptosis","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0002376, GO:0008152, GO:0022414, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0005737, GO:0016020, GO:0005622, GO:0030054, GO:0042995"
17,P68373,TBA1C_MOUSE,Tubulin alpha-1C chain,Mus musculus (Mouse),"nucleus ISO, membrane raft ISO, cytoplasm IBA, microtubule IBA, cytoplasmic microtubule IDA, microtubule cytoskeleton ISO","GO:0005737, GO:0005874, GO:0005881, GO:0005634, GO:0045121, GO:0015630","GTPase activity IEA, GTP binding IBA, structural constituent of cytoskeleton IBA","GO:0005525, GO:0005200, GO:0003924","microtubule-based process IBA, mitotic cell cycle IBA, microtubule cytoskeleton organization IBA","GO:0007017, GO:0000278, GO:0000226","Acetylation,  Nucleotide-binding,  Cytoskeleton, Phosphoprotein,  Nitration,  Microtubule,  Cytoplasm, GTP-binding,  Methylation,  Reference proteome,  Direct protein sequencing",GO:0009987,"GO:0003824, GO:0005488, GO:0005198","GO:0043226, GO:0016020, GO:0005622, GO:0099080"
18,Q8BVI4,DHPR_MOUSE,Dihydropteridine reductase,Mus musculus (Mouse),"mitochondrion HDA, neuron projection ISO, cytoplasm ISO, cytosol ISO","GO:0005739, GO:0005829, GO:0005737, GO:0043005","6,7-dihydropteridine reductase activity ISS, NADPH binding ISO, identical protein binding ISO, NADH binding ISO","GO:0042802, GO:0070402, GO:0004155, GO:0070404","liver development IEA, tetrahydrobiopterin biosynthetic process ISS, response to lead ion IEA, cellular response to drug IEA, response to glucagon IEA, L-phenylalanine catabolic process IBA, response to aluminum ion IEA","GO:0033762, GO:0010044, GO:0006559, GO:0010288, GO:0006729, GO:0001889, GO:0035690","Direct protein sequencing,  NADP, Tetrahydrobiopterin biosynthesis,  Oxidoreductase,  Reference proteome","GO:0008152, GO:0032502, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0042995"
19,Q9CWS0,DDAH1_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"dimethylargininase activity IMP, zinc ion binding ISO, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA, amino acid binding ISO","GO:0008270, GO:0016813, GO:0016597, GO:0016403","regulation of systemic arterial blood pressure IMP, protein nitrosylation ISO, negative regulation of cell population proliferation ISO, citrulline metabolic process ISS, negative regulation of vascular permeability ISO, arginine metabolic process ISO, nitric oxide biosynthetic process ISO, negative regulation of cellular response to hypoxia ISO, positive regulation of angiogenesis ISO, arginine catabolic process ISO, positive regulation of nitric oxide biosynthetic process IMP","GO:0006809, GO:0043116, GO:0008285, GO:0006527, GO:1900038, GO:0045766, GO:0003073, GO:0006525, GO:0000052, GO:0045429, GO:0017014","Acetylation,  Metal-binding, Phosphoprotein,  S-nitrosylation,  Zinc,  Reference proteome,  Hydrolase,  Direct protein sequencing","GO:0008152, GO:0065007, GO:0009987, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
20,P05202,AATM_MOUSE,"Aspartate aminotransferase, mitochondrial",Mus musculus (Mouse),"mitochondrial inner membrane HDA, cell surface ISO, mitochondrial matrix IEA, sarcolemma ISO, perikaryon ISO, protein-containing complex ISO, myelin sheath HDA, T-tubule ISO, mitochondrion IDA, plasma membrane ISO","GO:0005739, GO:0009986, GO:0043204, GO:0042383, GO:0032991, GO:0043209, GO:0005759, GO:0005743, GO:0030315, GO:0005886","pyridoxal phosphate binding ISO, kynurenine-oxoglutarate transaminase activity IEA, identical protein binding ISO, enzyme binding ISO, amino acid binding ISO, L-aspartate, phospholipid binding ISO, carboxylic acid binding ISO","GO:0016597, GO:0005543, GO:0042802, GO:0019899, GO:0030170, GO:0004069, GO:0031406, GO:0016212","female pregnancy IEA, response to insulin IEA, 2-oxoglutarate metabolic process ISS, aspartate metabolic process ISS, glutamate catabolic process to aspartate IDA, glutamate metabolic process ISS, response to ethanol ISO, dicarboxylic acid metabolic process ISO, response to morphine IEA, aspartate catabolic process ISO, glutamate catabolic process to 2-oxoglutarate IDA, aspartate biosynthetic process IDA, response to muscle activity IEA, cellular amino acid metabolic process ISO, lactation IEA, fatty acid transport IEA, oxaloacetate metabolic process IDA","GO:0015908, GO:0007565, GO:0019550, GO:0006532, GO:0032868, GO:0006536, GO:0007595, GO:0043278, GO:0006103, GO:0043648, GO:0019551, GO:0006107, GO:0014850, GO:0006520, GO:0045471, GO:0006533, GO:0006531","Reference proteome,  Aminotransferase,  Pyridoxal phosphate,  Phosphoprotein, Direct protein sequencing, 3D-structure, Mitochondrion,  Nitration,  Transferase,  Transit peptide,  Lipid transport,  Cell membrane,  Transport,  Membrane,  Methylation,  Acetylation","GO:0051179, GO:0065007, GO:0050896, GO:0051704, GO:0009987, GO:0008152, GO:0022414, GO:0032501","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
21,P18760,COF1_MOUSE,Cofilin-1,Mus musculus (Mouse),"cell leading edge ISO, cytosol TAS, synaptic membrane ISO, nuclear matrix IEA, extracellular region TAS, mitochondrial membrane ISO, cytoplasm IDA, focal adhesion ISO, cofilin-actin rod ISO, lamellipodium membrane IEA, filopodium ISO, glutamatergic synapse ISO, neuron projection ISO, dendritic spine ISO, lamellipodium IDA, actin cytoskeleton IBA, growth cone ISO, ruffle membrane IEA, cell-cell junction IDA, neuronal cell body ISO, cortical actin cytoskeleton IDA","GO:0005737, GO:0043005, GO:0005829, GO:0030027, GO:0016363, GO:0030175, GO:0031966, GO:0005576, GO:0005911, GO:0005925, GO:0043025, GO:0043197, GO:0032587, GO:0097060, GO:0030426, GO:0031258, GO:0015629, GO:0090732, GO:0030864, GO:0098978, GO:0031252","actin filament binding IDA, actin binding ISO, protein phosphatase binding ISO, phosphatidylinositol bisphosphate binding ISO, signaling receptor binding IPI","GO:0019903, GO:1902936, GO:0005102, GO:0051015, GO:0003779","neural fold formation IMP, negative regulation of actin filament bundle assembly ISO, cellular response to ether IEA, establishment of cell polarity IMP, positive regulation of protein localization to cell leading edge ISO, positive regulation of actin filament depolymerization IDA, regulation of cell morphogenesis ISS, actin filament severing IBA, actin filament fragmentation IDA, cellular response to insulin-like growth factor stimulus ISO, negative regulation of cell motility ISO, negative regulation of lamellipodium assembly ISO, neural crest cell migration IMP, negative regulation of dendritic spine maintenance ISO, positive regulation of focal adhesion assembly ISO, positive regulation of synaptic plasticity ISO, positive regulation of lamellipodium assembly ISO, actin filament depolymerization IDA, positive regulation of proteolysis ISO, protein import into nucleus ISO, positive regulation of establishment of cell polarity regulating cell shape ISO, negative regulation of unidimensional cell growth ISO, modification of postsynaptic actin cytoskeleton ISO, positive regulation of cell motility ISO, positive regulation of dendritic spine development ISO, response to organic cyclic compound IEA, protein phosphorylation IDA, negative regulation of cell adhesion ISO, cellular response to epidermal growth factor stimulus ISO, cellular response to hydrogen peroxide ISO, response to activity IEA, cytoskeleton organization ISS, mitotic cytokinesis IMP, negative regulation of postsynaptic density organization ISO, cell projection organization ISO, positive regulation of cell growth ISO, cellular response to interleukin-1 ISO, cellular response to interleukin-6 ISO, hippocampus development IEA, response to amino acid IDA, positive regulation of NMDA glutamate receptor activity ISO, negative regulation of actin filament depolymerization ISO, response to virus IEA, cellular response to tumor necrosis factor ISO, positive regulation by host of viral process ISO, actin filament organization IMP, cell motility IBA, positive regulation of barbed-end actin filament capping ISO, regulation of dendritic spine morphogenesis ISS, negative regulation of cell size ISO","GO:0071364, GO:0014823, GO:0071362, GO:0044794, GO:1905873, GO:0001842, GO:0051014, GO:0051894, GO:1904783, GO:0060999, GO:1902951, GO:0051511, GO:0045792, GO:0045862, GO:0071347, GO:0006606, GO:0030307, GO:0030030, GO:1905875, GO:0030835, GO:2000784, GO:1990314, GO:2000146, GO:0007162, GO:0007015, GO:0030836, GO:2000814, GO:0032232, GO:0030042, GO:0021766, GO:0000281, GO:0031915, GO:0030043, GO:0001755, GO:0030010, GO:0098885, GO:0048870, GO:0009615, GO:2000147, GO:0070301, GO:0006468, GO:0043200, GO:0071354, GO:0014070, GO:0010592, GO:0022604, GO:0061001, GO:0007010, GO:0010593, GO:0071356"," Isopeptide bond, Nucleus, Acetylation,  Actin-binding,  Phosphoprotein,  Ubl conjugation,  Cell membrane,  Cytoplasm, Cytoskeleton,  Membrane,  Cell projection,  Reference proteome,  Direct protein sequencing","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0040011, GO:0008152, GO:0044419",GO:0005488,"GO:0043226, GO:0032432, GO:0044297, GO:0016020, GO:0098794, GO:0005622, GO:0030427, GO:0031256, GO:0030054, GO:0042995"
22,P47753,CAZA1_MOUSE,F-actin-capping protein subunit alpha-1,Mus musculus (Mouse),"F-actin capping protein complex IDA, membrane IDA, brush border IDA, cell-cell junction IDA, WASH complex ISS, cortical cytoskeleton IDA","GO:0030863, GO:0071203, GO:0005903, GO:0016020, GO:0005911, GO:0008290",actin binding IEA,GO:0003779,"barbed-end actin filament capping IDA, actin cytoskeleton organization IBA, cell junction assembly ISS","GO:0030036, GO:0034329, GO:0051016","Acetylation,  Actin-binding,  Phosphoprotein,  Cytoskeleton, Direct protein sequencing,  Cytoplasm,  Reference proteome,  Actin capping","GO:0065007, GO:0009987",GO:0005488,"GO:0030054, GO:0043226, GO:0005622, GO:0098862"
