,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
328,Q9DB60,PXL2B_MOUSE,Prostamide/prostaglandin F synthase {ECO:0000303|PubMed:18006499},Mus musculus (Mouse),"myelin sheath IDA, cytosol IDA, endoplasmic reticulum IDA, cytoplasm IDA","GO:0005783, GO:0043209, GO:0005829, GO:0005737","thioredoxin peroxidase activity TAS, antioxidant activity IBA, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor IDA, prostaglandin-F synthase activity IMP","GO:0016616, GO:0016209, GO:0047017, GO:0008379","prostaglandin biosynthetic process IDA, oxidation-reduction process IBA","GO:0055114, GO:0001516"," NADP,  Fatty acid biosynthesis, Prostaglandin biosynthesis, Cytoplasm,  Prostaglandin metabolism, Lipid biosynthesis,  Reference proteome,  Oxidoreductase,  Phosphoprotein,  Fatty acid metabolism,  Lipid metabolism","GO:0009987, GO:0008152","GO:0016209, GO:0003824","GO:0043227, GO:0043229"
329,Q9WUD1,CHIP_MOUSE,STIP1 homology and U box-containing protein 1 {ECO:0000305},Mus musculus (Mouse),"Z disc IDA, nuclear inclusion body ISO, nucleoplasm ISO, endoplasmic reticulum ISO, ubiquitin conjugating enzyme complex TAS, ubiquitin ligase complex ISS, cytoplasm IDA, chaperone complex ISO, nucleus ISO, cytosol ISO","GO:0031371, GO:0042405, GO:0000151, GO:0005634, GO:0101031, GO:0030018, GO:0005829, GO:0005737, GO:0005783, GO:0005654","protein-macromolecule adaptor activity TAS, kinase binding ISO, protein homodimerization activity IDA, ubiquitin protein ligase binding IPI, enzyme binding ISO, SMAD binding ISS, chaperone binding ISO, G protein-coupled receptor binding ISO, Hsp70 protein binding ISS, heat shock protein binding ISO, TPR domain binding ISS, ubiquitin-protein transferase activity ISS, ubiquitin-ubiquitin ligase activity IDA, Hsp90 protein binding ISS, misfolded protein binding ISO, ubiquitin protein ligase activity IDA","GO:0046332, GO:0034450, GO:0031072, GO:0030544, GO:0001664, GO:0004842, GO:0019900, GO:0019899, GO:0051879, GO:0051087, GO:0061630, GO:0051787, GO:0042803, GO:0031625, GO:0030674, GO:0030911","cellular response to misfolded protein IMP, positive regulation of chaperone-mediated protein complex assembly ISO, positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISS, positive regulation of ubiquitin-protein transferase activity IDA, protein quality control for misfolded or incompletely synthesized proteins IMP, protein ubiquitination ISO, ubiquitin-dependent protein catabolic process IMP, negative regulation of transforming growth factor beta receptor signaling pathway ISO, regulation of glucocorticoid metabolic process ISS, regulation of protein stability ISO, protein autoubiquitination ISS, response to ischemia ISO, positive regulation of proteolysis IBA, DNA repair IEA, endoplasmic reticulum unfolded protein response IDA, ubiquitin-dependent ERAD pathway ISO, chaperone-mediated autophagy ISO, protein folding TAS, cellular response to hypoxia ISO, negative regulation of protein binding IDA, proteasome-mediated ubiquitin-dependent protein catabolic process IMP, ubiquitin-dependent SMAD protein catabolic process ISS, protein K63-linked ubiquitination ISS, protein polyubiquitination IDA, protein maturation TAS, positive regulation of protein ubiquitination IDA, cellular response to heat ISO","GO:0002931, GO:0006511, GO:0043161, GO:0006281, GO:0045862, GO:0051865, GO:0006457, GO:0016567, GO:0030579, GO:0030433, GO:0031943, GO:0034605, GO:0000209, GO:0051604, GO:0051443, GO:0071456, GO:0006515, GO:0032436, GO:0070534, GO:0071218, GO:0090035, GO:0031647, GO:0030512, GO:0031398, GO:0032091, GO:0061684, GO:0030968"," Nucleus,  Repeat,  DNA damage,  Transferase, 3D-structure,  Cytoplasm,  Isopeptide bond, Phosphoprotein, Ubl conjugation,  TPR repeat,  DNA repair,  Ubl conjugation pathway,  Reference proteome","GO:0009987, GO:0065007, GO:0050896, GO:0008152","GO:0005488, GO:0003824, GO:0060090","GO:0140535, GO:0043227, GO:1902494, GO:0043229, GO:0016234"
330,Q68FD5,CLH1_MOUSE,Clathrin heavy chain 1,Mus musculus (Mouse),"Myb complex ISO, clathrin coat of trans-Golgi network vesicle IEA, myelin sheath HDA, mitotic spindle microtubule ISO, clathrin complex ISO, sarcolemma ISO, extrinsic component of synaptic vesicle membrane ISO, T-tubule ISO, lysosome ISO, endosome ISO, clathrin coat of coated pit IEA, melanosome IEA, clathrin coat ISO, clathrin-coated endocytic vesicle IBA, clathrin-coated pit IDA, membrane coat IDA, spindle ISO, membrane IMP, protein-containing complex ISO, mitochondrion HDA, mitotic spindle ISO, cytosol IEA, clathrin-coated vesicle ISO","GO:0045334, GO:1990498, GO:0005905, GO:0072686, GO:0030136, GO:0030315, GO:0098850, GO:0005829, GO:0005739, GO:0043209, GO:0032991, GO:0030118, GO:0030132, GO:0031523, GO:0005768, GO:0042470, GO:0030130, GO:0005819, GO:0042383, GO:0030117, GO:0016020, GO:0071439, GO:0005764","ubiquitin-specific protease binding ISO, clathrin light chain binding ISO, protein kinase binding IPI, peptide binding ISO, protein C-terminus binding ISO, low-density lipoprotein particle receptor binding ISO, disordered domain specific binding ISO, heat shock protein binding ISO, structural molecule activity IEA, ankyrin binding ISO, double-stranded RNA binding ISO","GO:0031072, GO:0032051, GO:1990381, GO:0042277, GO:0097718, GO:0005198, GO:0050750, GO:0019901, GO:0008022, GO:0030506, GO:0003725","receptor-mediated endocytosis ISO, negative regulation of protein localization to plasma membrane ISO, regulation of mitotic spindle organization ISO, clathrin coat assembly ISO, mitotic cell cycle ISO, mitotic spindle assembly ISO, transferrin transport ISO, Golgi organization ISO, retrograde transport, endosome to Golgi ISO, negative regulation of hyaluronan biosynthetic process ISS, amyloid-beta clearance by transcytosis ISO, synaptic vesicle endocytosis ISO, intracellular protein transport IEA, clathrin-dependent endocytosis ISO, receptor internalization ISO, autophagy IEA, cell division IEA","GO:0031623, GO:1900126, GO:0006898, GO:0000278, GO:0006886, GO:0090307, GO:0048268, GO:0072583, GO:0048488, GO:0033572, GO:0007030, GO:0060236, GO:0150093, GO:0042147, GO:0051301, GO:0006914, GO:1903077"," Cell cycle, Reference proteome,  Cell division,  Repeat, Coated pit, 3D-structure,  Acetylation,  Cytoplasm,  Membrane, Direct protein sequencing,  Mitosis,  Cytoplasmic vesicle,  Cytoskeleton,  Phosphoprotein,  Autophagy","GO:0009987, GO:0032501, GO:0065007, GO:0051179, GO:0008152",GO:0005488,"GO:0043228, GO:0005886, GO:0140513, GO:0043227, GO:0099080, GO:0019898, GO:0043229, GO:0098590, GO:0098796"
331,Q3U5Q7,CMPK2_MOUSE,"UMP-CMP kinase 2, mitochondrial",Mus musculus (Mouse),"mitochondrion ISO, cytoplasm IBA","GO:0005737, GO:0005739","UMP kinase activity ISO, ATP binding IEA, thymidylate kinase activity ISO, cytidylate kinase activity ISO, uridylate kinase activity ISO, nucleoside diphosphate kinase activity ISS","GO:0009041, GO:0005524, GO:0033862, GO:0004550, GO:0004798, GO:0004127","nucleoside triphosphate biosynthetic process ISS, dTDP biosynthetic process ISO, dUDP biosynthetic process ISO, cellular response to lipopolysaccharide IDA, dTTP biosynthetic process IBA, nucleoside diphosphate phosphorylation ISS","GO:0071222, GO:0006233, GO:0009142, GO:0006165, GO:0006227, GO:0006235"," Kinase,  Transferase,  Mitochondrion,  Nucleotide-binding,  Coiled coil, ATP-binding,  Reference proteome, Pyrimidine biosynthesis,  Transit peptide","GO:0009987, GO:0050896, GO:0008152","GO:0003824, GO:0005488","GO:0043227, GO:0043229"
332,Q5M8N0,CNRP1_MOUSE,CB1 cannabinoid receptor-interacting protein 1,Mus musculus (Mouse),"cytoplasm ISO, plasma membrane ISO, myelin sheath HDA","GO:0043209, GO:0005886, GO:0005737","type 1 cannabinoid receptor binding ISO, protein C-terminus binding ISO","GO:0031718, GO:0008022","negative regulation of signaling receptor activity ISO, regulation of signaling receptor activity ISO","GO:0010469, GO:2000272",Reference proteome,GO:0065007,GO:0005488,
333,Q5XJY5,COPD_MOUSE,Coatomer subunit delta,Mus musculus (Mouse),"cytosol IBA, COPI-coated vesicle IDA, endoplasmic reticulum IDA, Golgi apparatus IDA, Golgi membrane IEA, COPI vesicle coat IBA","GO:0030137, GO:0005794, GO:0000139, GO:0005829, GO:0005783, GO:0030126",,,"Golgi vesicle transport IMP, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum IBA, adult locomotory behavior IMP, Golgi localization IBA, protein transport IEA, pigmentation IMP, endoplasmic reticulum to Golgi vesicle-mediated transport IBA, cerebellar Purkinje cell layer maturation IMP","GO:0006890, GO:0008344, GO:0051645, GO:0015031, GO:0048193, GO:0006888, GO:0043473, GO:0021691"," Golgi apparatus, Protein transport, 3D-structure,  Acetylation,  Cytoplasm,  Membrane,  Cytoplasmic vesicle,  Transport,  Reference proteome,  Phosphoprotein, ER-Golgi transport","GO:0009987, GO:0032501, GO:0032502, GO:0051179, GO:0007610",,"GO:0043227, GO:0031090, GO:0098796, GO:0043229"
334,Q9Z0Y1,DCTN3_MOUSE,Dynactin subunit 3,Mus musculus (Mouse),"perinuclear region of cytoplasm ISS, microtubule associated complex IDA, spindle IEA, midbody IEA, dynactin complex IDA, nucleolus ISO, centrosome ISO, cleavage furrow IEA, condensed chromosome kinetochore IEA, cytosol ISO, microtubule IEA","GO:0030496, GO:0048471, GO:0005869, GO:0005730, GO:0032154, GO:0005819, GO:0005829, GO:0005874, GO:0005813, GO:0000777, GO:0005875",,,"cytoskeleton-dependent cytokinesis ISS, microtubule-based process IDA","GO:0061640, GO:0007017"," Cell cycle, Coiled coil, Reference proteome,  Cell division,  Cytoplasm,  Kinetochore,  Mitosis,  Chromosome,  Centromere, Acetylation,  Cytoskeleton",GO:0009987,,"GO:0043228, GO:0005815, GO:0005875, GO:0099080, GO:0043229, GO:0098590"
335,Q9R0P5,DEST_MOUSE,Destrin,Mus musculus (Mouse),"cytoplasm IDA, cortical actin cytoskeleton IDA, actin cytoskeleton IBA","GO:0005737, GO:0015629, GO:0030864",actin filament binding IDA,GO:0051015,"actin filament fragmentation IDA, actin filament severing IBA, cell motility IBA, positive regulation of actin filament depolymerization IMP, actin filament depolymerization IDA","GO:0030043, GO:0048870, GO:0051014, GO:0030836, GO:0030042","Reference proteome,  Ubl conjugation,  Direct protein sequencing,  Actin-binding, Acetylation,  Phosphoprotein","GO:0009987, GO:0040011, GO:0065007",GO:0005488,"GO:0043228, GO:0043229"
336,Q9CZR8,EFTS_MOUSE,"Elongation factor Ts, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03135}",Mus musculus (Mouse),"mitochondrial matrix IBA, mitochondrion HDA, nucleoplasm ISO","GO:0005759, GO:0005654, GO:0005739",translation elongation factor activity IBA,GO:0003746,"regulation of mitochondrial translation ISS, mitochondrial translational elongation IBA, translational elongation IBA","GO:0070125, GO:0006414, GO:0070129"," Protein biosynthesis, Reference proteome,  Mitochondrion,  Phosphoprotein, Elongation factor,  Transit peptide","GO:0009987, GO:0065007, GO:0008152","GO:0005488, GO:0045182","GO:0031974, GO:0043227, GO:0043229"
337,Q8K0E8,FT,Fibrinogen beta chain,Mus musculus (Mouse),"fibrinogen complex ISO, endoplasmic reticulum ISO, platelet alpha granule ISO, collagen-containing extracellular matrix HDA, external side of plasma membrane ISO, cytoplasm ISO, extracellular space ISO, cell surface ISO, cell cortex IDA, blood microparticle ISO","GO:0005577, GO:0005615, GO:0062023, GO:0009986, GO:0009897, GO:0072562, GO:0005783, GO:0005737, GO:0031091, GO:0005938","cell adhesion molecule binding IEA, structural molecule activity ISO, signaling receptor binding IBA, chaperone binding ISO","GO:0050839, GO:0005198, GO:0005102, GO:0051087","response to calcium ion ISO, cellular protein-containing complex assembly ISO, positive regulation of vasoconstriction ISO, cellular response to leptin stimulus IEA, cell-matrix adhesion ISO, innate immune response IEA, adaptive immune response IEA, negative regulation of endothelial cell apoptotic process ISO, protein polymerization ISO, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISO, fibrinolysis ISO, positive regulation of heterotypic cell-cell adhesion ISO, platelet aggregation ISO, cell adhesion IBA, positive regulation of exocytosis ISO, positive regulation of ERK1 and ERK2 cascade ISO, positive regulation of protein secretion ISO, blood coagulation, fibrin clot formation ISO, cellular response to interleukin-1 IEA, induction of bacterial agglutination ISO, plasminogen activation ISO, positive regulation of peptide hormone secretion ISO","GO:0043152, GO:0045907, GO:0044320, GO:2000352, GO:0031639, GO:0090277, GO:0045087, GO:0050714, GO:0007160, GO:0071347, GO:0042730, GO:0034622, GO:0051592, GO:0002250, GO:0072378, GO:0007155, GO:0070527, GO:0045921, GO:0051258, GO:0070374, GO:1902042, GO:0034116"," Signal,  Disulfide bond,  Innate immunity, Secreted, Adaptive immunity,  Coiled coil, Glycoprotein,  Hemostasis,  Immunity,  Reference proteome,  Blood coagulation","GO:0044419, GO:0009987, GO:0032501, GO:0065007, GO:0002376, GO:0022610, GO:0050896, GO:0008152",GO:0005488,"GO:0005737, GO:0043227, GO:0030312, GO:0043229, GO:0098552"
338,P29391,FRIL1_MOUSE,Ferritin light chain 1,Mus musculus (Mouse),"intracellular ferritin complex ISS, extracellular region TAS, cytoplasm ISO, autolysosome ISO, endocytic vesicle lumen TAS","GO:0071682, GO:0005576, GO:0044754, GO:0005737, GO:0008043","ferrous iron binding IBA, identical protein binding ISO, iron ion binding ISS, ferric iron binding IBA","GO:0042802, GO:0008199, GO:0005506, GO:0008198","iron ion transport IEA, intracellular sequestering of iron ion IBA","GO:0006880, GO:0006826"," Iron storage, Reference proteome,  Direct protein sequencing,  Iron, 3D-structure,  Metal-binding","GO:0009987, GO:0065007, GO:0051179",GO:0005488,"GO:0140535, GO:0043227, GO:0031974, GO:0070288, GO:0043229"
339,P49945,FRIL2_MOUSE,Ferritin light chain 2,Mus musculus (Mouse),"intracellular ferritin complex ISS, cytoplasm IBA","GO:0008043, GO:0005737","ferrous iron binding IBA, iron ion binding ISS, ferric iron binding IBA","GO:0005506, GO:0008199, GO:0008198","iron ion transport IEA, intracellular sequestering of iron ion IBA","GO:0006880, GO:0006826"," Reference proteome,  Iron storage, Iron,  Metal-binding","GO:0009987, GO:0065007, GO:0051179",GO:0005488,"GO:0140535, GO:0070288"
340,P18872,FT,Guanine nucleotide-binding protein G(o) subunit alpha,Mus musculus (Mouse),"dendrite IDA, plasma membrane TAS, neuron projection ISO, protein-containing complex ISO, cell body IDA, myelin sheath HDA, heterotrimeric G-protein complex IBA, membrane ISO","GO:0030425, GO:0044297, GO:0005886, GO:0005834, GO:0043005, GO:0043209, GO:0016020, GO:0032991","GTPase activating protein binding ISO, G-protein beta/gamma-subunit complex binding IBA, corticotropin-releasing hormone receptor 1 binding ISO, mu-type opioid receptor binding ISO, protein-containing complex binding ISO, signaling receptor binding ISO, GTP binding IMP, metal ion binding IEA, G protein-coupled receptor binding IBA, GTPase activity IDA, G protein-coupled serotonin receptor binding ISO","GO:0051430, GO:0046872, GO:0005525, GO:0001664, GO:0032794, GO:0003924, GO:0031852, GO:0005102, GO:0031683, GO:0031821, GO:0044877","odontogenesis of dentin-containing tooth IEA, adenylate cyclase-modulating G protein-coupled receptor signaling pathway IBA, G protein-coupled receptor signaling pathway IMP, neuron projection development IEA, negative regulation of calcium ion transport ISO, locomotory behavior IMP, response to drug IEA, positive regulation of GTPase activity ISO, response to hydrogen peroxide IEA, response to morphine IEA, regulation of heart contraction IMP, dopamine receptor signaling pathway IMP, response to cytokine IEA, cellular process IMP, response to organonitrogen compound ISO, forebrain development IEA, aging ISO","GO:0007186, GO:0043278, GO:0007188, GO:0042475, GO:0030900, GO:0051926, GO:0034097, GO:0043547, GO:0042493, GO:0008016, GO:0031175, GO:0010243, GO:0007626, GO:0042542, GO:0007568, GO:0009987, GO:0007212","Reference proteome,  Transducer, 3D-structure,  Membrane, Direct protein sequencing,  Alternative splicing,  Cell membrane,  Magnesium, Metal-binding,  Myristate,  Nucleotide-binding,  Lipoprotein,  Palmitate,  GTP-binding","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0007610","GO:0005488, GO:0003824","GO:0042995, GO:1902494, GO:0098796"
341,P48774,GSTM5_MOUSE,Glutathione S-transferase Mu 5,Mus musculus (Mouse),"cytosol ISO, cytoplasm ISO, intercellular bridge ISO, sperm fibrous sheath IDA","GO:0035686, GO:0005829, GO:0005737, GO:0045171","protein homodimerization activity ISO, glutathione binding ISO, enzyme binding ISO, identical protein binding IPI, glutathione transferase activity IDA","GO:0004364, GO:0019899, GO:0043295, GO:0042802, GO:0042803","cellular detoxification of nitrogen compound ISO, nitrobenzene metabolic process ISO, glutathione metabolic process ISS, xenobiotic catabolic process ISO, response to estrogen IEA","GO:0006749, GO:0018916, GO:0070458, GO:0043627, GO:0042178"," Direct protein sequencing, Cytoplasm,  Reference proteome,  Phosphoprotein, Transferase","GO:0009987, GO:0098754, GO:0050896, GO:0008152","GO:0003824, GO:0005488",
342,P01942,HBA_MOUSE,Hemoglobin subunit alpha,Mus musculus (Mouse),"hemoglobin complex ISO, haptoglobin-hemoglobin complex ISO, cytosolic small ribosomal subunit ISO, myelin sheath HDA, extracellular space ISO","GO:0005615, GO:0031838, GO:0005833, GO:0043209, GO:0022627","protein-containing complex binding ISO, iron ion binding IEA, organic acid binding ISO, oxygen carrier activity IBA, heme binding ISO, oxygen binding IBA","GO:0043177, GO:0005506, GO:0005344, GO:0020037, GO:0019825, GO:0044877","in utero embryonic development IGI, erythrocyte development IGI, response to stilbenoid IEP, hydrogen peroxide catabolic process IBA, cellular oxidant detoxification IEA, response to bacterium IEP","GO:0042744, GO:0098869, GO:0009617, GO:0035634, GO:0001701, GO:0048821"," Oxygen transport, Reference proteome,  Direct protein sequencing,  Iron,  Polymorphism, 3D-structure,  Acetylation,  Heme, Metal-binding,  Transport,  Phosphoprotein","GO:0009987, GO:0044419, GO:0032501, GO:0098754, GO:0050896, GO:0032502, GO:0008152","GO:0140104, GO:0005488",GO:1990904
343,P51859,FT,Hepatoma-derived growth factor,Mus musculus (Mouse),"nucleus IDA, nucleoplasm ISO, cytoplasm ISO, transcription repressor complex ISO, extracellular space IDA","GO:0005615, GO:0017053, GO:0005634, GO:0005737, GO:0005654","growth factor activity ISO, transcription corepressor binding ISO, double-stranded DNA binding IBA, actin binding ISO, heparin binding ISS, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, transcription coregulator activity IBA, tubulin binding ISO, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, transcription corepressor activity ISO, nucleotide binding IEA","GO:0001222, GO:0000166, GO:0000978, GO:0003779, GO:0001227, GO:0008083, GO:0008201, GO:0003712, GO:0015631, GO:0003690, GO:0003714","protein localization to nucleus ISO, negative regulation of transcription by RNA polymerase II ISO, regulation of transcription by RNA polymerase II IBA, cellular response to interleukin-7 IDA, positive regulation of cell division ISS, positive regulation of transcription by RNA polymerase II ISO, cellular process IDA","GO:0034504, GO:0051781, GO:0045944, GO:0098761, GO:0000122, GO:0006357, GO:0009987","Transcription regulation,  Nucleus,  Transcription,  Ubl conjugation,  Disulfide bond,  Reference proteome,  Cytoplasm, Heparin-binding,  Isopeptide bond, Phosphoprotein,  Repressor,  DNA-binding,  Nucleotide-binding,  Growth factor, Acetylation,  Secreted","GO:0009987, GO:0065007, GO:0051179, GO:0050896","GO:0005488, GO:0098772, GO:0140110","GO:0043227, GO:0043229, GO:0005667"
344,Q9JMG7,HDGR3_MOUSE,Hepatoma-derived growth factor-related protein 3,Mus musculus (Mouse),"cytosol IDA, nucleus IDA, cytoplasm IDA, nucleoplasm ISO","GO:0005634, GO:0005829, GO:0005737, GO:0005654","growth factor activity IEA, double-stranded DNA binding IBA, transcription coregulator activity IBA, tubulin binding IDA, chromatin binding NAS, microtubule binding IDA","GO:0003682, GO:0008017, GO:0008083, GO:0003712, GO:0015631, GO:0003690","negative regulation of microtubule depolymerization IDA, microtubule polymerization IDA, neuron projection development IMP, regulation of transcription by RNA polymerase II IBA","GO:0046785, GO:0006357, GO:0031175, GO:0007026"," Nucleus, Reference proteome, 3D-structure,  Alternative splicing,  Growth factor,  Phosphoprotein","GO:0009987, GO:0065007","GO:0005488, GO:0098772, GO:0140110","GO:0043227, GO:0043229"
345,Q9Z130,HNRDL_MOUSE,Heterogeneous nuclear ribonucleoprotein D-like,Mus musculus (Mouse),"cytoplasm IEA, nucleus IDA, nucleoplasm ISO","GO:0005634, GO:0005737, GO:0005654","poly(G) binding ISO, RNA binding ISO, single-stranded DNA binding ISO, sequence-specific double-stranded DNA binding IBA, DNA binding ISO, sequence-specific DNA binding IBA, double-stranded DNA binding ISO, poly(A) binding ISO","GO:0043565, GO:0008143, GO:0034046, GO:0003677, GO:0003690, GO:1990837, GO:0003697, GO:0003723","mRNA metabolic process ISO, regulation of gene expression ISO","GO:0010468, GO:0016071"," Nucleus,  Methylation,  Direct protein sequencing,  Transcription,  Reference proteome,  Cytoplasm, Repeat,  Repressor, Ubl conjugation,  DNA-binding, Isopeptide bond, Acetylation,  Phosphoprotein,  Activator,  Transcription regulation,  RNA-binding","GO:0065007, GO:0009987, GO:0008152",GO:0005488,"GO:0043227, GO:0043229"
346,Q8R081,HNRPL_MOUSE,Heterogeneous nuclear ribonucleoprotein L,Mus musculus (Mouse),"ribonucleoprotein complex ISS, nucleoplasm ISS, cytoplasm ISO, ribonucleoprotein granule ISS, perinuclear region of cytoplasm ISO, nucleus ISO, cytosol ISO, pronucleus IDA","GO:0048471, GO:0005634, GO:0045120, GO:1990904, GO:0005829, GO:0005737, GO:0035770, GO:0005654","transcription regulatory region sequence-specific DNA binding ISS, pre-mRNA intronic binding ISS, RNA binding IDA, mRNA binding IBA, mRNA CDS binding ISO, mRNA 3'-UTR binding ISO","GO:0000976, GO:0097157, GO:1990715, GO:0003729, GO:0003730, GO:0003723","response to peptide IEA, regulation of RNA splicing IBA, positive regulation of translation ISO, regulation of alternative mRNA splicing, via spliceosome IMP, positive regulation of mRNA binding ISO, negative regulation of mRNA splicing, via spliceosome ISO, regulation of translation IBA, circadian rhythm IEA, cellular response to amino acid starvation ISO, mRNA processing IEA","GO:0006417, GO:0006397, GO:1901652, GO:0007623, GO:0048025, GO:0034198, GO:0045727, GO:0000381, GO:0043484, GO:1902416"," Nucleus,  Methylation,  Direct protein sequencing,  Ubl conjugation, 3D-structure,  Acetylation,  Cytoplasm, Repeat,  Ribonucleoprotein, Isopeptide bond,  Reference proteome,  Phosphoprotein,  RNA-binding","GO:0009987, GO:0048511, GO:0065007, GO:0050896, GO:0008152",GO:0005488,"GO:0043227, GO:0043228, GO:0099080, GO:0043229"
347,Q8BMJ3,IF1AX_MOUSE,"Eukaryotic translation initiation factor 1A, X-chromosomal",Mus musculus (Mouse),,,translation initiation factor activity IEA,GO:0003743,,," Protein biosynthesis, Initiation factor,  Reference proteome",,"GO:0005488, GO:0045182",
348,Q8K274,KT3K_MOUSE,Ketosamine-3-kinase {ECO:0000303|PubMed:14633848},Mus musculus (Mouse),,,"kinase activity IBA, ATP binding IEA, protein-ribulosamine 3-kinase activity IEA","GO:0016301, GO:0005524, GO:0102193",,,"Reference proteome,  Kinase,  Transferase,  Nucleotide-binding, ATP-binding,  Phosphoprotein",,"GO:0003824, GO:0005488",
349,Q61205,PA1B3_MOUSE,Platelet-activating factor acetylhydrolase IB subunit alpha1 {ECO:0000305},Mus musculus (Mouse),"cytosol ISO, cytoplasm IDA","GO:0005829, GO:0005737","platelet-activating factor acetyltransferase activity IBA, protein-containing complex binding ISO, identical protein binding ISO, 1-alkyl-2-acetylglycerophosphocholine esterase activity IEA","GO:0042802, GO:0003847, GO:0047179, GO:0044877","lipid catabolic process IEA, spermatogenesis IMP, brain development IBA","GO:0016042, GO:0007283, GO:0007420"," Hydrolase,  Lipid degradation,  Reference proteome,  Cytoplasm, Phosphoprotein, Acetylation,  Lipid metabolism","GO:0032502, GO:0008152, GO:0022414","GO:0005488, GO:0003824",
350,P60335,PCBP1_MOUSE,Poly(rC)-binding protein 1,Mus musculus (Mouse),"nucleoplasm ISO, nucleus IDA, nuclear speck ISO, cytoplasmic ribonucleoprotein granule ISO, cytoplasm IDA, cytosol ISO","GO:0005634, GO:0016607, GO:0005829, GO:0005737, GO:0036464, GO:0005654","mRNA 3'-UTR binding ISS, RNA binding ISO, DNA-binding transcription factor activity, RNA polymerase II-specific IDA, translation activator activity TAS, mRNA binding ISO, single-stranded DNA binding IDA, sequence-specific single stranded DNA binding IDA","GO:0008494, GO:0003729, GO:0003730, GO:0000981, GO:0003697, GO:0003723, GO:0098847","mRNA processing TAS, regulation of RNA metabolic process IBA, viral RNA genome replication ISO, regulation of gene expression IBA, positive regulation of transcription by RNA polymerase II IDA","GO:0051252, GO:0006397, GO:0039694, GO:0010468, GO:0045944","Nucleus,  Repeat,  Direct protein sequencing,  Ubl conjugation,  Reference proteome, RNA-binding,  Isopeptide bond,  DNA-binding,  Ribonucleoprotein, Acetylation,  Phosphoprotein","GO:0065007, GO:0044419, GO:0009987, GO:0008152","GO:0005488, GO:0045182, GO:0140110","GO:0016604, GO:0043228, GO:0043227, GO:0099080, GO:0043229"
351,Q61990,PCBP2_MOUSE,Poly(rC)-binding protein 2,Mus musculus (Mouse),"postsynaptic density ISO, nucleus IDA, nucleoplasm ISO, cytoplasm ISO, cytosol ISO","GO:0014069, GO:0005634, GO:0005829, GO:0005737, GO:0005654","ubiquitin protein ligase binding ISO, RNA binding ISO, enzyme binding ISO, DNA binding IDA, mRNA binding IBA, C-rich single-stranded DNA binding IDA, single-stranded DNA binding IBA","GO:1990829, GO:0019899, GO:0003729, GO:0003677, GO:0003697, GO:0031625, GO:0003723","defense response to virus IEA, proteasome-mediated ubiquitin-dependent protein catabolic process ISS, regulation of RNA metabolic process IBA, viral RNA genome replication ISO, negative regulation of defense response to virus ISS, innate immune response IEA, regulation of gene expression IBA, IRES-dependent viral translational initiation ISO","GO:0051252, GO:0045087, GO:0039694, GO:0050687, GO:0043161, GO:0010468, GO:0075522, GO:0051607","Alternative splicing,  Nucleus,  Repeat, Ribonucleoprotein,  Ubl conjugation,  Innate immunity,  Antiviral defense,  Cytoplasm, Direct protein sequencing,  DNA-binding, Isopeptide bond,  Immunity,  Reference proteome,  Phosphoprotein,  RNA-binding","GO:0044419, GO:0009987, GO:0065007, GO:0002376, GO:0050896, GO:0008152",GO:0005488,"GO:0043227, GO:0099572, GO:0043229"
352,Q8BFQ8,GALD1_MOUSE,Glutamine amidotransferase-like class 1 domain-containing protein 1 {ECO:0000305},Mus musculus (Mouse),extracellular region IEA,GO:0005576,,,,," Reference proteome,  Signal, Glycoprotein,  Secreted",,,
