,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
212,Q91YK2,RRP1B_MOUSE,Ribosomal RNA processing protein 1 homolog B,Mus musculus (Mouse),"granular component ISS, euchromatin IDA, preribosome, large subunit precursor IBA, preribosome, small subunit precursor IEA, nucleoplasm ISO, heterochromatin IDA, nucleolus ISS, nucleus IDA","GO:0005730, GO:0030687, GO:0001652, GO:0000792, GO:0000791, GO:0005634, GO:0005654, GO:0030688",transcription coactivator activity ISS,GO:0003713,"rRNA processing IBA, mRNA processing IEA, regulation of RNA splicing IMP, positive regulation by host of viral transcription ISO, RNA splicing IEA, negative regulation of GTPase activity IMP, apoptotic process IEA, negative regulation of phosphatase activity ISS, cellular response to virus ISO, positive regulation of apoptotic process ISS, positive regulation of transcription by RNA polymerase II ISS","GO:0006364, GO:0043065, GO:0034260, GO:0006397, GO:0045944, GO:0008380, GO:0006915, GO:0043484, GO:0043923, GO:0098586, GO:0010923"," Citrullination,  Apoptosis,  Phosphoprotein, Reference proteome,  Nucleus,  Transcription, Acetylation,  Transcription regulation, mRNA processing,  Activator,  Chromosome,  mRNA splicing","GO:0050896, GO:0008152, GO:0044419, GO:0009987, GO:0065007","GO:0098772, GO:0140110","GO:0110165, GO:0032991"
213,Q91YN9,BAG2_MOUSE,BAG family molecular chaperone regulator 2,Mus musculus (Mouse),"chaperone complex ISO, axon IDA, dendrite IDA","GO:0030425, GO:0101031, GO:0030424","identical protein binding ISO, ion channel binding ISO, tau protein binding IPI, heat shock protein binding IPI, ubiquitin protein ligase binding IPI, chaperone binding ISO, adenyl-nucleotide exchange factor activity ISS","GO:0031072, GO:0051087, GO:0042802, GO:0044325, GO:0048156, GO:0000774, GO:0031625","negative regulation of protein ubiquitination IGI, protein metabolic process ISO, positive regulation of proteasomal protein catabolic process IGI, positive regulation of protein processing ISO, negative regulation of ubiquitin protein ligase activity ISO, protein stabilization ISO, negative regulation of protein binding ISO","GO:0019538, GO:1904667, GO:0010954, GO:1901800, GO:0050821, GO:0032091, GO:0031397"," Acetylation,  Phosphoprotein, Reference proteome,  Coiled coil, 3D-structure,  Chaperone","GO:0065007, GO:0008152","GO:0098772, GO:0005488","GO:0110165, GO:0032991"
214,Q922Q9,CHID1_MOUSE,Chitinase domain-containing protein 1,Mus musculus (Mouse),"late endosome ISO, lysosome ISO, extracellular region IBA, extracellular space ISO, trans-Golgi network ISO","GO:0005576, GO:0005615, GO:0005802, GO:0005764, GO:0005770","chitin binding IEA, oligosaccharide binding ISO","GO:0008061, GO:0070492","carbohydrate metabolic process IEA, innate immune response IEA, negative regulation of cytokine production involved in inflammatory response ISO","GO:1900016, GO:0045087, GO:0005975"," Innate immunity,  Immunity,  Lysosome, Reference proteome,  Secreted, Alternative splicing,  Signal","GO:0050896, GO:0008152, GO:0044419, GO:0002376, GO:0065007",GO:0005488,GO:0110165
215,Q922X9,ANM7_MOUSE,Protein arginine N-methyltransferase 7,Mus musculus (Mouse),"nucleoplasm ISO, fibrillar center ISO, nucleus ISS, cytosol ISS","GO:0005654, GO:0005829, GO:0001650, GO:0005634","protein-arginine omega-N monomethyltransferase activity ISS, protein-arginine omega-N symmetric methyltransferase activity IDA, histone methyltransferase activity (H4-R3 specific) IDA, ribonucleoprotein complex binding ISO, histone-arginine N-methyltransferase activity ISS, [myelin basic protein]-arginine N-methyltransferase activity ISS, S-adenosylmethionine-dependent methyltransferase activity ISS","GO:0043021, GO:0035241, GO:0008757, GO:0044020, GO:0016277, GO:0035243, GO:0008469","regulation of gene expression by genetic imprinting IDA, DNA methylation involved in gamete generation IDA, histone arginine methylation IDA, spliceosomal snRNP assembly ISS, peptidyl-arginine methylation ISS, cell differentiation IEA, histone methylation ISS","GO:0043046, GO:0006349, GO:0034969, GO:0030154, GO:0016571, GO:0018216, GO:0000387"," Cytoplasm,  Methylation,  Differentiation,  Reference proteome, Transferase, 3D-structure,  Nucleus,  Repeat,  Transcription,  Transcription regulation,  Chromatin regulator, S-adenosyl-L-methionine, Methyltransferase","GO:0032502, GO:0022414, GO:0008152, GO:0009987, GO:0065007","GO:0005488, GO:0003824",GO:0110165
216,Q923J1,TRPM7_MOUSE,Transient receptor potential cation channel subfamily M member 7,Mus musculus (Mouse),"synaptic vesicle membrane ISO, plasma membrane IDA, neuronal cell body ISO, integral component of plasma membrane IBA, varicosity ISO, cytoplasm ISO, neuron projection ISO, ruffle IDA, integral component of membrane ISO","GO:0030672, GO:0043005, GO:0005737, GO:0043025, GO:0005887, GO:0005886, GO:0043196, GO:0001726, GO:0016021","cation channel activity ISO, actin binding IDA, myosin binding IPI, calcium channel activity IDA, metal ion binding IEA, ATP binding IEA, protein serine/threonine kinase activity IEA, kinase activity IDA, protein kinase activity ISO","GO:0004674, GO:0046872, GO:0005261, GO:0017022, GO:0003779, GO:0005262, GO:0016301, GO:0004672, GO:0005524","cation transmembrane transport IBA, calcium-dependent cell-matrix adhesion IDA, cellular magnesium ion homeostasis ISO, divalent inorganic cation homeostasis IBA, memory ISO, positive regulation of apoptotic process ISO, calcium ion transport IDA, necroptotic process ISS, protein phosphorylation IDA, actomyosin structure organization IDA, protein tetramerization IEA, divalent metal ion transport IBA, protein autophosphorylation IDA","GO:0051262, GO:0006816, GO:0007613, GO:0098655, GO:0031032, GO:0070838, GO:0070266, GO:0006468, GO:0046777, GO:0010961, GO:0016340, GO:0043065, GO:0072507"," Ion channel,  Necrosis,  Calcium channel,  Transmembrane helix,  Serine/threonine-protein kinase, Calcium transport,  Nucleotide-binding, Reference proteome, Transmembrane,  Kinase,  Transport,  ATP-binding,  Coiled coil, Membrane,  Metal-binding,  Acetylation,  Zinc,  Phosphoprotein,  Transferase, 3D-structure,  Ion transport,  Calcium","GO:0051179, GO:0007610, GO:0022610, GO:0008152, GO:0009987, GO:0032501, GO:0065007","GO:0003824, GO:0005488, GO:0005215",GO:0110165
217,Q923M0,FT,Protein phosphatase 1 regulatory subunit 16A,Mus musculus (Mouse),"plasma membrane IBA, cytosol TAS","GO:0005886, GO:0005829","protein phosphatase regulator activity IBA, protein phosphatase 1 binding IBA, myosin phosphatase regulator activity IBA","GO:0008157, GO:0017020, GO:0019888",regulation of protein dephosphorylation IBA,GO:0035304," Methylation,  Lipoprotein, ANK repeat,  Reference proteome,  Membrane,  Phosphoprotein,  Coiled coil,  Prenylation,  Cell membrane,  Repeat, Palmitate",GO:0065007,"GO:0098772, GO:0005488",GO:0110165
218,Q924D0,RT4I1_MOUSE,"Reticulon-4-interacting protein 1, mitochondrial",Mus musculus (Mouse),"mitochondrial outer membrane ISS, mitochondrion HDA","GO:0005739, GO:0005741","zinc ion binding IEA, oxidoreductase activity IEA","GO:0008270, GO:0016491",regulation of dendrite development IMP,GO:0050773,"Reference proteome, Membrane,  Neurogenesis,  Mitochondrion outer membrane,  Mitochondrion,  Transit peptide",GO:0065007,"GO:0005488, GO:0003824",GO:0110165
219,Q925G2,CYBR1_MOUSE,Cytochrome b reductase 1,Mus musculus (Mouse),"integral component of membrane IEA, lysosomal membrane IBA, brush border membrane IDA","GO:0005765, GO:0031526, GO:0016021","oxidoreductase activity IBA, metal ion binding IEA, ferric-chelate reductase activity ISO","GO:0016491, GO:0000293, GO:0046872",response to iron ion IDA,GO:0010039," Iron,  Oxidoreductase,  Transmembrane helix,  Metal-binding,  Phosphoprotein,  Heme, Reference proteome,  Transmembrane,  Transport, Alternative splicing, Membrane,  Electron transport,  Glycoprotein",GO:0050896,"GO:0003824, GO:0005488",GO:0110165
220,Q99J21,FT,Mucolipin-1 {ECO:0000305},Mus musculus (Mouse),"cell projection IEA, intracellular vesicle EXP, phagocytic vesicle membrane IEA, lysosome ISS, receptor complex ISO, phagocytic cup IEA, integral component of membrane IDA, intracellular membrane-bounded organelle ISO, lysosomal membrane ISO, membrane ISO, plasma membrane IBA, late endosome membrane IEA, nucleoplasm ISO, Golgi apparatus ISO, late endosome ISS","GO:0043231, GO:0005765, GO:0043235, GO:0001891, GO:0016020, GO:0042995, GO:0005654, GO:0005886, GO:0005794, GO:0005770, GO:0005764, GO:0030670, GO:0097708, GO:0031902, GO:0016021","cation channel activity ISO, intracellular phosphatidylinositol-3,5-bisphosphate-sensitive cation channel activity IDA, ligand-gated calcium channel activity ISO, NAADP-sensitive calcium-release channel activity ISO, lipid binding IEA","GO:0008289, GO:0072345, GO:0005261, GO:0099604, GO:0097682","endosomal transport ISO, release of sequestered calcium ion into cytosol ISO, cation transmembrane transport IDA, calcium ion transmembrane transport ISO, cellular response to calcium ion IMP, adaptive immune response IEA, phagosome maturation IDA, autophagosome maturation IMP, cellular response to pH IMP, protein homotetramerization IDA","GO:0098655, GO:0002250, GO:0016197, GO:0090382, GO:0097352, GO:0051209, GO:0071467, GO:0070588, GO:0071277, GO:0051289"," Ion channel,  Alternative splicing,  Transmembrane helix,  Lysosome, Calcium transport,  Lipid-binding,  Immunity,  Transmembrane, Reference proteome, Disulfide bond,  Endosome,  Transport,  Cell projection,  Adaptive immunity,  Membrane,  Phosphoprotein, Ion transport, 3D-structure,  Cell membrane,  Calcium,  Glycoprotein,  Cytoplasmic vesicle","GO:0051179, GO:0050896, GO:0002376, GO:0065007, GO:0009987","GO:0005488, GO:0005215","GO:0110165, GO:0032991"
221,Q99K10,FT,Neuroligin-1,Mus musculus (Mouse),"glutamatergic synapse ISO, external side of plasma membrane IDA, dendritic shaft ISO, filopodium tip ISS, plasma membrane ISO, Golgi apparatus ISS, postsynaptic density IEA, integral component of plasma membrane IMP, excitatory synapse IC, NMDA selective glutamate receptor complex IEA, synapse IDA, synaptic cleft IEA, dendrite ISS, integral component of postsynaptic specialization membrane ISO, dendritic spine ISS, receptor complex IDA, presynapse IEA, cell surface IDA","GO:0043198, GO:0043235, GO:0009986, GO:0060076, GO:0017146, GO:0030425, GO:0005887, GO:0098793, GO:0032433, GO:0043197, GO:0005886, GO:0099060, GO:0009897, GO:0045202, GO:0005794, GO:0043083, GO:0098978, GO:0014069","identical protein binding ISS, protein-containing complex binding ISO, signaling receptor activity ISO, neurexin family protein binding IMP, PDZ domain binding ISO, cell adhesion molecule binding ISO, scaffold protein binding ISO","GO:0042802, GO:0050839, GO:0042043, GO:0030165, GO:0044877, GO:0038023, GO:0097110","regulation of AMPA receptor activity ISS, NMDA glutamate receptor clustering ISS, cytoskeletal matrix organization at active zone IMP, long-term synaptic potentiation ISO, positive regulation of synaptic vesicle endocytosis IMP, receptor localization to synapse IDA, regulation of respiratory gaseous exchange by nervous system process IGI, positive regulation of filopodium assembly ISS, positive regulation of circadian sleep/wake cycle, wakefulness IMP, positive regulation of synaptic transmission, GABAergic ISS, calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules IDA, positive regulation of ruffle assembly ISO, chemical synaptic transmission IBA, positive regulation of presynaptic active zone assembly ISO, positive regulation of dendritic spine development IMP, positive regulation of synaptic vesicle clustering IDA, regulation of neuron differentiation IDA, terminal button organization IMP, neuron cell-cell adhesion IDA, positive regulation of intracellular signal transduction ISO, synaptic membrane adhesion IDA, positive regulation of excitatory postsynaptic potential IDA, presynaptic membrane assembly IDA, positive regulation of synapse assembly IDA, protein localization to synapse IDA, positive regulation of synaptic transmission, glutamatergic ISS, postsynaptic density protein 95 clustering IDA, neurexin clustering involved in presynaptic membrane assembly IDA, heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules IDA, neuron projection arborization ISO, rhythmic process IEA, neuron projection development ISO, cellular response to calcium ion ISO, retrograde trans-synaptic signaling by trans-synaptic protein complex ISO, positive regulation of synaptic vesicle exocytosis IMP, synaptic vesicle endocytosis IBA, postsynaptic membrane assembly IDA, regulation of NMDA receptor activity IDA, synapse organization IGI, nervous system development IDA, protein targeting ISO, synaptic vesicle transport ISO, synapse assembly IDA, synaptic vesicle targeting IMP, excitatory synapse assembly IDA, modulation of chemical synaptic transmission IGI, regulation of presynapse organization ISO, negative regulation of dendritic spine morphogenesis IMP, AMPA glutamate receptor clustering IDA, positive regulation of protein localization to synapse ISO, establishment of protein localization IMP, synaptic vesicle clustering IDA","GO:0007157, GO:0035418, GO:1900244, GO:0097119, GO:0048489, GO:0006605, GO:0007268, GO:0016080, GO:1904861, GO:2000310, GO:0140058, GO:0097114, GO:0072553, GO:2000311, GO:0097120, GO:0007158, GO:0016339, GO:0032230, GO:0097104, GO:0098942, GO:0051965, GO:0007399, GO:0060291, GO:0031175, GO:0097115, GO:0045184, GO:1902474, GO:0097091, GO:0045664, GO:0060999, GO:0050808, GO:2000463, GO:0051968, GO:0048511, GO:0099560, GO:0097105, GO:0097113, GO:0050804, GO:0099174, GO:0048789, GO:1900029, GO:2000809, GO:0007416, GO:0051491, GO:2000302, GO:1905520, GO:0002087, GO:0048488, GO:0010841, GO:1902533, GO:0071277, GO:0061002"," Alternative splicing, Transmembrane helix, Cell junction,  Membrane,  Biological rhythms,  Transmembrane, Reference proteome,  Secreted, 3D-structure,  Cell membrane,  Synapse,  Disulfide bond,  Signal,  Glycoprotein,  Cell adhesion","GO:0051179, GO:0032502, GO:0050896, GO:0022610, GO:0032501, GO:0065007, GO:0009987, GO:0023052","GO:0005488, GO:0060089","GO:0110165, GO:0032991"
222,Q99LH4,ZN672_MOUSE,Zinc finger protein 672,Mus musculus (Mouse),"nucleoplasm ISO, nucleus IBA","GO:0005654, GO:0005634","DNA-binding transcription factor activity, RNA polymerase II-specific IBA, metal ion binding IEA, RNA polymerase II transcription regulatory region sequence-specific DNA binding IBA","GO:0000981, GO:0000977, GO:0046872",regulation of transcription by RNA polymerase II IBA,GO:0006357,"DNA-binding, Transcription,  Metal-binding,  Reference proteome,  Zinc-finger,  Zinc,  Repeat,  Nucleus,  Transcription regulation",GO:0065007,"GO:0005488, GO:0140110",GO:0110165
223,Q99ME7,TBX19_MOUSE,T-box transcription factor TBX19 {ECO:0000305},Mus musculus (Mouse),nuclear chromatin IBA,GO:0000790,"sequence-specific double-stranded DNA binding ISO, DNA-binding transcription factor activity IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IMP, DNA-binding transcription factor activity, RNA polymerase II-specific IBA, DNA-binding transcription activator activity, RNA polymerase II-specific IDA, cis-regulatory region sequence-specific DNA binding IDA, DNA binding IDA, RNA polymerase II transcription regulatory region sequence-specific DNA binding IBA","GO:0003700, GO:0000978, GO:0000981, GO:0001228, GO:0000987, GO:1990837, GO:0003677, GO:0000977","regulation of transcription, DNA-templated IDA, mesoderm formation IBA, regulation of cell differentiation IMP, cell fate commitment IMP, cell fate specification IBA, positive regulation of transcription by RNA polymerase II IDA, negative regulation of transcription by RNA polymerase II IBA, somitogenesis IBA, heart morphogenesis IBA, pituitary gland development IMP, regulation of cell population proliferation IMP","GO:0001708, GO:0001707, GO:0045165, GO:0000122, GO:0003007, GO:0045944, GO:0045595, GO:0042127, GO:0001756, GO:0021983, GO:0006355","Activator, Transcription,  Reference proteome,  Repressor,  Nucleus,  DNA-binding,  Transcription regulation","GO:0032502, GO:0065007, GO:0009987, GO:0032501","GO:0005488, GO:0140110",GO:0110165
224,Q99ME9,NOG1_MOUSE,Nucleolar GTP-binding protein 1,Mus musculus (Mouse),"cytosol ISO, perinuclear region of cytoplasm ISS, nucleus ISS, nuclear membrane ISO, cytoplasm ISS, nucleoplasm ISO, nucleolus ISO","GO:0005829, GO:0005730, GO:0005737, GO:0005634, GO:0048471, GO:0005654, GO:0031965","GTP binding ISS, GTPase activity ISS","GO:0003924, GO:0005525","negative regulation of cell-cell adhesion ISS, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) IMP, regulation of cyclin-dependent protein serine/threonine kinase activity ISS, negative regulation of cell population proliferation ISS, negative regulation of collagen binding ISS, negative regulation of protein ubiquitination ISS, protein stabilization ISS, negative regulation of cell migration ISS, negative regulation of DNA replication ISS","GO:0022408, GO:0050821, GO:0030336, GO:0000079, GO:0008285, GO:0033342, GO:0000463, GO:0031397, GO:0008156"," Reference proteome, Acetylation,  Nucleus, Phosphoprotein,  Isopeptide bond,  GTP-binding,  Ubl conjugation,  Nucleotide-binding,  Ribosome biogenesis","GO:0008152, GO:0009987, GO:0065007","GO:0003824, GO:0005488",GO:0110165
225,Q99P31,HPBP1_MOUSE,Hsp70-binding protein 1,Mus musculus (Mouse),"endoplasmic reticulum IBA, cytoplasm IBA","GO:0005783, GO:0005737","adenyl-nucleotide exchange factor activity IBA, ubiquitin protein ligase binding ISO","GO:0031625, GO:0000774","positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISO, positive regulation of protein ubiquitination ISO","GO:0032436, GO:0031398"," Repeat, Phosphoprotein,  Reference proteome",GO:0065007,"GO:0098772, GO:0005488",GO:0110165
226,Q9CQ13,COPRS_MOUSE,Coordinator of PRMT5 and differentiation stimulator,Mus musculus (Mouse),"nucleoplasm ISO, cytosol ISO, nucleus ISS, plasma membrane ISO","GO:0005886, GO:0005654, GO:0005829, GO:0005634",histone binding ISS,GO:0042393,"muscle organ development IMP, histone H4-R3 methylation ISS, blastocyst hatching IMP","GO:0043985, GO:0001835, GO:0007517"," Myogenesis,  Phosphoprotein, Reference proteome,  Nucleus,  Transcription,  Transcription regulation, Acetylation,  Chromatin regulator","GO:0032502, GO:0009987, GO:0008152, GO:0032501",GO:0005488,GO:0110165
227,Q9CQ48,NUDC2_MOUSE,NudC domain-containing protein 2,Mus musculus (Mouse),"cytoplasm IBA, cytosol ISO, microtubule cytoskeleton ISO, mitotic spindle ISO, intercellular bridge ISO, condensed chromosome kinetochore IEA, microtubule organizing center IEA, spindle pole IEA","GO:0005829, GO:0015630, GO:0005737, GO:0000922, GO:0000777, GO:0072686, GO:0045171, GO:0005815",unfolded protein binding IBA,GO:0051082,"protein folding IBA, developmental process IBA","GO:0032502, GO:0006457"," Cytoplasm, Kinetochore,  Centromere,  Acetylation,  Reference proteome,  Phosphoprotein, 3D-structure,  Cytoskeleton,  Chromosome",GO:0009987,GO:0005488,GO:0110165
228,Q9CQC8,SPG21_MOUSE,Maspardin,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, trans-Golgi network transport vesicle ISS, cytosol ISS","GO:0043231, GO:0005829, GO:0030140",CD4 receptor binding ISS,GO:0042609,,," Cytoplasm, Alternative splicing,  Phosphoprotein,  Reference proteome",,GO:0005488,GO:0110165
229,Q9CQT1,MTNA_MOUSE,Methylthioribose-1-phosphate isomerase {ECO:0000255|HAMAP-Rule:MF_03119},Mus musculus (Mouse),"nucleoplasm ISO, fibrillar center ISO, cytosol ISO","GO:0005654, GO:0005829, GO:0001650","identical protein binding ISO, S-methyl-5-thioribose-1-phosphate isomerase activity IBA","GO:0042802, GO:0046523","L-methionine salvage from methylthioadenosine IBA, L-methionine salvage from S-adenosylmethionine IEA","GO:0019284, GO:0019509"," Cytoplasm,  Methylation, Methionine biosynthesis,  Phosphoprotein, Reference proteome,  Nucleus,  Amino-acid biosynthesis, Acetylation,  Isomerase","GO:0009987, GO:0008152","GO:0005488, GO:0003824",GO:0110165
230,Q9CS00,CATIN_MOUSE,Cactin,Mus musculus (Mouse),"cytoplasm IBA, cytosol ISO, nucleus ISS, spliceosomal complex IBA, nuclear speck ISO, catalytic step 2 spliceosome ISO, nucleoplasm ISO","GO:0005829, GO:0005737, GO:0005681, GO:0005634, GO:0005654, GO:0071013, GO:0016607",,,"negative regulation of innate immune response IBA, negative regulation of interferon-beta production ISS, negative regulation of toll-like receptor signaling pathway ISS, negative regulation of interleukin-8 production ISS, cellular response to lipopolysaccharide ISS, cellular response to tumor necrosis factor ISS, negative regulation of NF-kappaB transcription factor activity ISS, negative regulation of protein phosphorylation ISS, negative regulation of type I interferon-mediated signaling pathway ISS, negative regulation of tumor necrosis factor production ISS, mRNA cis splicing, via spliceosome IBA, regulation of gene expression IBA, innate immune response IEA, cellular response to interleukin-1 ISS, negative regulation of lipopolysaccharide-mediated signaling pathway ISS, negative regulation of I-kappaB kinase/NF-kappaB signaling ISS, multicellular organism development IEA","GO:0071222, GO:0032688, GO:0071347, GO:0007275, GO:0032088, GO:0034122, GO:0045087, GO:0045292, GO:0010468, GO:0045824, GO:0031665, GO:0060339, GO:0071356, GO:0043124, GO:0001933, GO:0032720, GO:0032717"," Cytoplasm,  Innate immunity,  Immunity, Coiled coil, Isopeptide bond,  mRNA processing,  Phosphoprotein, Reference proteome,  Nucleus,  Developmental protein,  Spliceosome,  Ubl conjugation,  mRNA splicing","GO:0032502, GO:0050896, GO:0008152, GO:0044419, GO:0032501, GO:0002376, GO:0065007, GO:0009987",,"GO:0110165, GO:0032991"
231,Q9CWG8,NDUF7_MOUSE,"Protein arginine methyltransferase NDUFAF7, mitochondrial {ECO:0000250|UniProtKB:Q7L592}",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"enzyme binding ISO, protein-arginine omega-N symmetric methyltransferase activity ISS","GO:0035243, GO:0019899","mitochondrial respiratory chain complex I assembly ISS, peptidyl-arginine methylation, to symmetrical-dimethyl arginine ISS","GO:0032981, GO:0019918"," Reference proteome, Transferase,  Methyltransferase, Alternative splicing,  Mitochondrion,  Transit peptide","GO:0008152, GO:0009987","GO:0003824, GO:0005488",GO:0110165
232,Q9CWX2,CIA30_MOUSE,"Complex I intermediate-associated protein 30, mitochondrial",Mus musculus (Mouse),"mitochondrial matrix IEA, cytosol ISO, mitochondrion HDA","GO:0005759, GO:0005829, GO:0005739",unfolded protein binding IBA,GO:0051082,"NADH dehydrogenase complex assembly IBA, mitochondrial respiratory chain complex I assembly ISS, chaperone-mediated protein complex assembly ISO, mitochondrial electron transport, NADH to ubiquinone IBA","GO:0032981, GO:0051131, GO:0006120, GO:0010257"," Reference proteome,  Phosphoprotein, Chaperone,  Mitochondrion, Transit peptide","GO:0008152, GO:0009987",GO:0005488,GO:0110165
233,Q9CX13,CNIH4_MOUSE,Protein cornichon homolog 4,Mus musculus (Mouse),"endoplasmic reticulum membrane IBA, endoplasmic reticulum ISS, COPII-coated ER to Golgi transport vesicle IBA, integral component of membrane IEA, endoplasmic reticulum-Golgi intermediate compartment ISS","GO:0030134, GO:0005783, GO:0005789, GO:0005793, GO:0016021",CCR5 chemokine receptor binding ISO,GO:0031730,"protein transport IEA, endoplasmic reticulum to Golgi vesicle-mediated transport ISS","GO:0015031, GO:0006888"," Transmembrane helix,  Membrane,  Transmembrane, Reference proteome,  Transport,  Protein transport,  ER-Golgi transport, Endoplasmic reticulum","GO:0051179, GO:0009987",GO:0005488,GO:0110165
234,Q9CX60,LBH_MOUSE,Protein LBH,Mus musculus (Mouse),"protein-containing complex ISS, nucleus IDA, cytoplasm ISS","GO:0032991, GO:0005634, GO:0005737",,,"negative regulation of intracellular estrogen receptor signaling pathway IMP, negative regulation of transcription, DNA-templated ISS, positive regulation of transcription, DNA-templated IDA, positive regulation of somatic stem cell population maintenance IMP, regulation of MAPK cascade ISS, regulation of gene expression IMP, negative regulation of stem cell differentiation IMP, mammary gland development IMP, positive regulation of mammary stem cell proliferation IMP, positive regulation of somatic stem cell division IMP, mammary gland epithelial cell differentiation IMP","GO:0033147, GO:1904674, GO:1904677, GO:0060644, GO:0010468, GO:0045892, GO:2000103, GO:0045893, GO:0043408, GO:2000737, GO:0030879"," Phosphoprotein, Reference proteome, Cytoplasm,  Nucleus,  Transcription,  Developmental protein,  Transcription regulation","GO:0032502, GO:0009987, GO:0065007",,GO:0110165
235,Q9CYN2,SPCS2_MOUSE,Signal peptidase complex subunit 2,Mus musculus (Mouse),"signal peptidase complex IBA, integral component of membrane IEA","GO:0005787, GO:0016021",peptidase activity IEA,GO:0008233,"protein targeting to ER IBA, signal peptide processing IBA","GO:0006465, GO:0045047"," Transmembrane helix,  Hydrolase,  Reference proteome,  Membrane,  Microsome, Protease,  Transmembrane,  Endoplasmic reticulum, Acetylation","GO:0051179, GO:0009987, GO:0008152",GO:0003824,"GO:0110165, GO:0032991"
236,Q9CZB3,THUM2_MOUSE,THUMP domain-containing protein 2,Mus musculus (Mouse),,,"tRNA (guanine) methyltransferase activity IBA, RNA binding IEA","GO:0016423, GO:0003723",tRNA methylation IBA,GO:0030488," RNA-binding,  Transferase,  Reference proteome, Methyltransferase","GO:0009987, GO:0008152","GO:0003824, GO:0005488",
237,Q9D1I6,RM14_MOUSE,"39S ribosomal protein L14, mitochondrial",Mus musculus (Mouse),"mitochondrial large ribosomal subunit ISS, mitochondrion HDA","GO:0005762, GO:0005739",structural constituent of ribosome IEA,GO:0003735,translation IEA,GO:0006412," Ribosomal protein,  Reference proteome, Mitochondrion,  Ribonucleoprotein, Transit peptide","GO:0009987, GO:0008152",GO:0005198,"GO:0110165, GO:0032991"
238,Q9D281,NXP20_MOUSE,Protein Noxp20,Mus musculus (Mouse),"nucleoplasm ISO, Golgi apparatus ISO, cytosol ISO","GO:0005654, GO:0005829, GO:0005794",,,,," Phosphoprotein, Cytoplasm,  Reference proteome",,,GO:0110165
239,Q9D2Z8,KIF12_MOUSE,Kinesin-like protein KIF12,Mus musculus (Mouse),"extracellular exosome ISO, cytoplasm IEA, microtubule IBA, microtubule organizing center IDA, kinesin complex IBA","GO:0005737, GO:0070062, GO:0005871, GO:0005874, GO:0005815","microtubule motor activity IBA, microtubule binding IBA, ATPase activity IBA, ATP binding IEA","GO:0003777, GO:0005524, GO:0016887, GO:0008017",microtubule-based movement IBA,GO:0007018," Cytoplasm, Motor protein, ATP-binding,  Reference proteome,  Phosphoprotein,  Microtubule,  Coiled coil,  Cytoskeleton,  Nucleotide-binding",GO:0009987,"GO:0003824, GO:0005488","GO:0110165, GO:0032991"
240,Q9D3P9,NEUT_MOUSE,Neurotensin/neuromedin N,Mus musculus (Mouse),"transport vesicle IEA, axon terminus ISO, extracellular region IEA, neuronal cell body ISO","GO:0043025, GO:0005576, GO:0043679, GO:0030133","neuropeptide hormone activity TAS, receptor ligand activity ISO, neuropeptide receptor binding ISO","GO:0005184, GO:0071855, GO:0048018","antimicrobial humoral immune response mediated by antimicrobial peptide ISO, visual learning ISO, neuropeptide signaling pathway ISO, killing of cells of other organism ISO","GO:0031640, GO:0007218, GO:0061844, GO:0008542"," Vasoactive, Reference proteome, Cleavage on pair of basic residues,  Secreted,  Signal,  Cytoplasmic vesicle","GO:0050896, GO:0007610, GO:0044419, GO:0002376, GO:0032501, GO:0065007, GO:0009987","GO:0098772, GO:0005488",GO:0110165
241,Q9D4M9,FT,Inactive polypeptide N-acetylgalactosaminyltransferase-like protein 5,Mus musculus (Mouse),"Golgi apparatus IBA, late endosome membrane IEA, integral component of membrane IEA","GO:0031902, GO:0005794, GO:0016021",metal ion binding IEA,GO:0046872,spermatid development IMP,GO:0007286," Endosome,  Transmembrane helix,  Metal-binding,  Reference proteome,  Manganese, Differentiation,  Transmembrane,  Signal-anchor, Membrane, Spermatogenesis,  Disulfide bond,  Glycoprotein","GO:0032502, GO:0009987, GO:0022414",GO:0005488,GO:0110165
242,Q9D6A1,MYO1H_MOUSE,Unconventional myosin-Ih,Mus musculus (Mouse),"vesicle IBA, cytoplasm IBA, plasma membrane IBA, microvillus IBA, myosin complex IEA, actin cytoskeleton IBA","GO:0016459, GO:0031982, GO:0005737, GO:0005902, GO:0005886, GO:0015629","actin-dependent ATPase activity IBA, ATP binding IEA, actin filament binding IBA, microfilament motor activity IBA","GO:0030898, GO:0051015, GO:0005524, GO:0000146","actin filament organization IBA, vesicle transport along actin filament IBA","GO:0007015, GO:0030050"," Alternative splicing,  Motor protein,  Reference proteome,  Phosphoprotein,  ATP-binding, Nucleotide-binding,  Repeat,  Myosin, Actin-binding","GO:0051179, GO:0009987","GO:0003824, GO:0005488","GO:0110165, GO:0032991"
