Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
P0C0S5_MOUSE,H2AZ_HUMAN,Histone H2A.Z,Homo sapiens (Human),"nuclear chromatin IBA, nuclear heterochromatin IDA, extracellular exosome HDA, nucleosome IEA, nucleus IDA, nuclear euchromatin IDA","GO:0005719, GO:0005634, GO:0000786, GO:0005720, GO:0070062, GO:0000790","RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, RNA polymerase II core promoter sequence-specific DNA binding IDA, chromatin DNA binding IDA, protein heterodimerization activity IEA, DNA binding IBA, nucleosomal DNA binding IDA","GO:0000978, GO:0031492, GO:0003677, GO:0000979, GO:0031490, GO:0046982","cellular response to estradiol stimulus IMP, chromatin silencing IBA, chromatin organization IBA, positive regulation of transcription by RNA polymerase II IMP","GO:0071392, GO:0006325, GO:0006342, GO:0045944"," Nucleus, Methylation,  Reference proteome,  Ubl conjugation,  Chromosome,  Nucleosome core, 3D-structure,  Isopeptide bond,  Acetylation,  DNA-binding"
Q8R3W2_MOUSE,Q8R3W2_MOUSE,,Mus musculus (Mouse),"TRAPP complex IBA, cytoplasm IBA, nucleus IBA, perinuclear region of cytoplasm IEA","GO:0048471, GO:0005737, GO:0005634, GO:0030008",,,endoplasmic reticulum to Golgi vesicle-mediated transport IBA,GO:0006888,"Reference proteome {ECO:0000313|Proteomes:UP000000589}, Transport {ECO:0000256|ARBA:ARBA00022892}, ER-Golgi transport {ECO:0000256|ARBA:ARBA00022892}"
Q8VHQ9_MOUSE,ACO11_MOUSE,Acyl-coenzyme A thioesterase 11 {ECO:0000250|UniProtKB:Q8WXI4},Mus musculus (Mouse),"cytoplasm ISS, cytosol ISO, mitochondrial matrix ISS","GO:0005759, GO:0005737, GO:0005829","long-chain fatty acyl-CoA binding IBA, myristoyl-CoA hydrolase activity IEA, lipid binding IEA, palmitoyl-CoA hydrolase activity ISS, fatty-acyl-CoA binding IBA, acyl-CoA hydrolase activity ISS, carboxylic ester hydrolase activity IEA, long-chain acyl-CoA hydrolase activity ISS","GO:0008289, GO:0000062, GO:0047617, GO:0036042, GO:0052816, GO:0102991, GO:0016290, GO:0052689","response to temperature stimulus IEP, fatty acid metabolic process IBA, negative regulation of cold-induced thermogenesis IMP, response to cold IEP, acyl-CoA metabolic process IBA, intracellular signal transduction NAS","GO:0006631, GO:0120163, GO:0009409, GO:0009266, GO:0006637, GO:0035556"," Hydrolase, Transit peptide,  Lipid metabolism,  Phosphoprotein,  Reference proteome, Mitochondrion,  Fatty acid metabolism,  Repeat, Cytoplasm,  Serine esterase"
Q641P0_MOUSE,ARP3B_MOUSE,Actin-related protein 3B,Mus musculus (Mouse),"cytoplasm IEA, Arp2/3 protein complex IEA, cell projection IEA","GO:0042995, GO:0005737, GO:0005885","actin binding IEA, ATP binding IEA","GO:0003779, GO:0005524",Arp2/3 complex-mediated actin nucleation IEA,GO:0034314," Nucleotide-binding,  Alternative splicing,  Cell projection,  Reference proteome, Actin-binding,  Cytoskeleton,  ATP-binding, Cytoplasm"
D3YVF0_MOUSE,FT,A-kinase anchor protein 5,Mus musculus (Mouse),"postsynaptic density ISO, plasma membrane IDA, basolateral plasma membrane ISO, postsynaptic recycling endosome ISO, dendrite membrane ISO, cytoplasm ISO, filopodium membrane ISO, neuronal cell body ISO, dendritic shaft ISO, protein-containing complex ISO, excitatory synapse ISO, membrane raft ISS, dendritic spine membrane ISO, cytoplasmic side of plasma membrane ISO, asymmetric synapse ISO, cytoskeleton IDA, dendrite ISO, dendritic spine ISO, glutamatergic synapse ISO, perinuclear region of cytoplasm ISO, postsynaptic density, intracellular component ISO","GO:0060076, GO:0099092, GO:0043197, GO:0043025, GO:0048471, GO:0098837, GO:0016323, GO:0031527, GO:0032590, GO:0032991, GO:0032591, GO:0014069, GO:0005856, GO:0030425, GO:0098978, GO:0009898, GO:0045121, GO:0043198, GO:0032279, GO:0005737, GO:0005886","GABA receptor binding ISO, protein kinase A regulatory subunit binding ISO, protein domain specific binding ISO, calmodulin binding IEA, scaffold protein binding ISO, SH3 domain binding ISO, molecular adaptor activity ISO, cadherin binding ISO, G protein-coupled receptor binding ISO, glutamate receptor binding ISO, beta-2 adrenergic receptor binding ISO, protein kinase binding ISO, actin binding ISO, adenylate cyclase binding IPI, protein phosphatase 2B binding ISO, kinase binding ISO, protein-containing complex binding ISO","GO:0005516, GO:0035254, GO:0003779, GO:0001664, GO:0031698, GO:0017124, GO:0050811, GO:0008179, GO:0034237, GO:0019901, GO:0044877, GO:0060090, GO:0045296, GO:0019904, GO:0097110, GO:0030346, GO:0019900","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway ISO, receptor clustering IDA, negative regulation of potassium ion transport ISO, positive regulation of dendrite morphogenesis ISO, positive regulation of endosome to plasma membrane protein transport ISO, positive regulation of protein localization to plasma membrane ISO, positive regulation of long-term synaptic potentiation ISO, positive regulation of protein import into nucleus ISO, regulation of protein kinase A signaling ISO, negative regulation of adenylate cyclase activity ISS, cellular protein complex disassembly ISO, positive regulation of adenylate cyclase activity ISO, positive regulation of protein phosphorylation ISO, regulation of postsynaptic neurotransmitter receptor internalization ISO, clustering of voltage-gated potassium channels IDA, negative regulation of ion transport ISO, positive regulation of calcineurin-NFAT signaling cascade ISO, clustering of voltage-gated calcium channels IMP, positive regulation of calcium ion transport into cytosol ISO, amylase secretion IMP","GO:0036394, GO:0070886, GO:0050775, GO:0007193, GO:0042307, GO:1903078, GO:0001934, GO:0043113, GO:0043624, GO:0045163, GO:0007194, GO:0010738, GO:0045762, GO:1905751, GO:0070073, GO:0043267, GO:0099149, GO:0043271, GO:1900273, GO:0010524"," Lipoprotein,  Phosphoprotein,  Cell junction,  Reference proteome,  Membrane, Calmodulin-binding,  Repeat,  Endosome,  Synapse, Palmitate"
A2ARS0_MOUSE,ANR63_MOUSE,Ankyrin repeat domain-containing protein 63 {ECO:0000250|UniProtKB:C9JTQ0},Mus musculus (Mouse),,,,,,," Repeat,  Reference proteome, ANK repeat,  Phosphoprotein"
A8MVX0_MOUSE,ARG33_HUMAN,Rho guanine nucleotide exchange factor 33,Homo sapiens (Human),,,guanyl-nucleotide exchange factor activity IEA,GO:0005085,,," Reference proteome, Alternative splicing,  Guanine-nucleotide releasing factor, Methylation,  Coiled coil"
P83916_MOUSE,CBX1_HUMAN,Chromobox protein homolog 1,Homo sapiens (Human),"site of DNA damage IMP, nucleoplasm TAS, spindle IDA, chromatin IDA, nucleus IDA, chromosome, centromeric region IDA, nuclear chromosome, telomeric region HDA, nuclear heterochromatin TAS","GO:0005634, GO:0000775, GO:0000785, GO:0090734, GO:0005819, GO:0005720, GO:0000784, GO:0005654","chromatin binding TAS, histone methyltransferase binding IPI, enzyme binding IPI","GO:1990226, GO:0003682, GO:0019899",cellular response to DNA damage stimulus IMP,GO:0006974," Nucleus,  Reference proteome,  Ubl conjugation,  Repeat, Phosphoprotein, 3D-structure,  Isopeptide bond,  Direct protein sequencing"
Q8BWD8_MOUSE,CDK19_MOUSE,Cyclin-dependent kinase 19,Mus musculus (Mouse),"mediator complex IBA, nucleus ISO, cytosol ISO","GO:0016592, GO:0005634, GO:0005829","cyclin-dependent protein serine/threonine kinase activity IBA, ATP binding IEA, RNA polymerase II CTD heptapeptide repeat kinase activity IBA","GO:0004693, GO:0008353, GO:0005524","positive regulation of apoptotic process ISO, positive regulation of inflammatory response ISO, cellular response to lipopolysaccharide IEA, protein phosphorylation IBA","GO:0071222, GO:0006468, GO:0043065, GO:0050729"," Nucleotide-binding,  Kinase,  Phosphoprotein, Acetylation,  Transferase,  ATP-binding, Reference proteome,  Serine/threonine-protein kinase"
P56545_MOUSE,CTBP2_HUMAN,C-terminal-binding protein 2,Homo sapiens (Human),"photoreceptor ribbon synapse IEA, transcription repressor complex ISS, presynaptic active zone cytoplasmic component IEA, presynaptic cytosol IEA, glutamatergic synapse IEA, nucleus IDA, GABA-ergic synapse IEA","GO:0005634, GO:0099523, GO:0098982, GO:0098831, GO:0098978, GO:0017053, GO:0098684","NAD binding IEA, identical protein binding IPI, RNA polymerase II transcription corepressor binding IPI, transcription coactivator activity IEA, protein kinase binding IPI, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor IEA, protein-containing complex binding IPI, retinoic acid receptor binding IEA, transcription corepressor activity TAS, chromatin binding IEA","GO:0042802, GO:0016616, GO:0042974, GO:0019901, GO:0003682, GO:0003713, GO:0051287, GO:0044877, GO:0003714, GO:0001226","positive regulation of chromatin binding IEA, negative regulation of transcription, DNA-templated ISS, cellular response to leukemia inhibitory factor IEA, viral genome replication TAS, positive regulation of transcription by RNA polymerase II IMP, negative regulation of cell population proliferation TAS, positive regulation of retinoic acid receptor signaling pathway IMP, negative regulation of transcription by RNA polymerase II TAS, synaptic vesicle docking IEA, white fat cell differentiation ISS","GO:0035563, GO:0016081, GO:1990830, GO:0019079, GO:0000122, GO:0008285, GO:0048386, GO:0045944, GO:0050872, GO:0045892"," Alternative splicing,  Transcription regulation, Synapse,  Phosphoprotein,  Cell junction,  Oxidoreductase,  Reference proteome, Direct protein sequencing,  Methylation,  Repressor,  Host-virus interaction, Nucleus, 3D-structure,  NAD,  Transcription,  Differentiation"
Q8JZM4_MOUSE,FT,Delta and Notch-like epidermal growth factor-related receptor,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane ISO, early endosome ISO, dendrite IDA, neuronal cell body IDA","GO:0005769, GO:0043025, GO:0016021, GO:0005886, GO:0030425","calcium ion binding IEA, Notch binding IPI","GO:0005509, GO:0005112","Notch receptor processing IDA, Notch signaling pathway IEA, central nervous system development IEA, glial cell differentiation IDA, skeletal muscle fiber development IDA","GO:0048741, GO:0007219, GO:0010001, GO:0007417, GO:0007220"," Transmembrane,  EGF-like domain, Disulfide bond,  Phosphoprotein,  Developmental protein,  Cell membrane,  Glycoprotein,  Receptor,  Reference proteome, Activator,  Membrane, Repeat,  Signal, Notch signaling pathway,  Calcium,  Transmembrane helix,  Differentiation"
A0A0J9YTZ0_MOUSE,A0A0J9YTZ0_MOUSE,,Mus musculus (Mouse),,,,,,,"ECO:0000213|MaxQB:A0A0J9YTZ0, ECO:0000213|PeptideAtlas:A0A0J9YTZ0}, Proteomics identification {ECO:0000213|EPD:A0A0J9YTZ0,, Reference proteome {ECO:0000313|Proteomes:UP000000589}"
P48193_MOUSE,EPB41_MOUSE,Protein 4.1,Mus musculus (Mouse),"cytoskeleton IBA, cortical cytoskeleton IDA, cell junction ISO, cytoplasm ISO, cytosol ISO, nuclear body ISO, basolateral plasma membrane IDA, cell cortex region ISS, membrane IDA, plasma membrane ISO, postsynaptic density ISO, actin cytoskeleton ISS, cytoplasmic side of plasma membrane ISO, intercellular bridge ISO, protein-containing complex ISO, mitotic spindle ISO","GO:0005737, GO:0014069, GO:0045171, GO:0005856, GO:0016020, GO:0005886, GO:0032991, GO:0009898, GO:0016323, GO:0072686, GO:0030863, GO:0015629, GO:0016604, GO:0099738, GO:0030054, GO:0005829","protein C-terminus binding ISO, calmodulin binding IEA, protein N-terminus binding ISO, structural molecule activity IEA, 1-phosphatidylinositol binding ISO, spectrin binding ISS, actin binding ISS, phosphoprotein binding ISO","GO:0005516, GO:0008022, GO:0005198, GO:0003779, GO:0047485, GO:0051219, GO:0030507, GO:0005545","positive regulation of protein binding IGI, cell division IEA, cortical actin cytoskeleton organization IEA, positive regulation of protein localization to cell cortex ISS, cell cycle IEA, regulation of cell shape ISS, protein-containing complex assembly ISO, regulation of calcium ion transport IMP, actin cytoskeleton organization ISS, regulation of intestinal absorption IMP, actomyosin structure organization IBA","GO:0008360, GO:0032092, GO:1904478, GO:0051301, GO:0030866, GO:0030036, GO:0007049, GO:0031032, GO:1904778, GO:0065003, GO:0051924"," Alternative splicing, Cell division,  Nucleus,  Cell cycle,  Phosphoprotein,  Calmodulin-binding, Transport,  Reference proteome, Actin-binding,  Mitosis,  Cytoskeleton,  Cytoplasm, Glycoprotein,  Direct protein sequencing"
O88277_MOUSE,FT,Protocadherin Fat 2,Rattus norvegicus (Rat),"Golgi apparatus IEA, integral component of membrane IEA, adherens junction ISS, plasma membrane IEA","GO:0005912, GO:0016021, GO:0005794, GO:0005886",calcium ion binding IEA,GO:0005509,"homophilic cell adhesion via plasma membrane adhesion molecules IDA, cell-cell adhesion IBA, cell-substrate adhesion ISS, epithelial cell migration ISS","GO:0007156, GO:0010631, GO:0031589, GO:0098609"," EGF-like domain, Transmembrane, Golgi apparatus,  Cell junction, Calcium,  Cell membrane, Direct protein sequencing,  Glycoprotein,  Reference proteome,  Membrane,  Signal,  Repeat,  Transmembrane helix,  Cell adhesion,  Disulfide bond"
P21333_MOUSE,FLNA_HUMAN,Filamin-A,Homo sapiens (Human),"Myb complex IDA, apical dendrite IEA, focal adhesion HDA, nucleolus IMP, cortical cytoskeleton IEA, plasma membrane IDA, growth cone IEA, dendritic shaft IEA, nucleus IDA, Z disc ISS, cytosol IDA, cytoplasm IDA, extracellular exosome HDA, actin cytoskeleton IDA, glutamatergic synapse IEA, actin filament IEA, extracellular region TAS, perikaryon IEA, perinuclear region of cytoplasm IEA, membrane HDA, cell-cell junction IDA, postsynapse IEA","GO:0043204, GO:0016020, GO:0030426, GO:0015629, GO:0030018, GO:0048471, GO:0005884, GO:0005730, GO:0005925, GO:0005911, GO:0031523, GO:0030863, GO:0005829, GO:0005634, GO:0098978, GO:0043198, GO:0098794, GO:0005737, GO:0005886, GO:0097440, GO:0005576, GO:0070062","Fc-gamma receptor I complex binding IDA, potassium channel regulator activity IDA, actin filament binding IDA, RNA binding HDA, mu-type opioid receptor binding IEA, transcription factor binding IPI, Ral GTPase binding IDA, Rac GTPase binding IDA, small GTPase binding IDA, protein homodimerization activity IDA, kinase binding IPI, Rho GTPase binding IDA, G protein-coupled receptor binding IPI, SMAD binding IEA, ion channel binding IPI, GTPase binding IPI, cadherin binding HDA","GO:0034988, GO:0046332, GO:0051020, GO:0001664, GO:0044325, GO:0003723, GO:0031267, GO:0015459, GO:0008134, GO:0051015, GO:0017160, GO:0048365, GO:0045296, GO:0031852, GO:0017048, GO:0042803, GO:0019900","negative regulation of DNA-binding transcription factor activity IDA, negative regulation of protein catabolic process IMP, platelet degranulation TAS, negative regulation of transcription by RNA polymerase I IDA, platelet activation TAS, establishment of protein localization IDA, positive regulation of I-kappaB kinase/NF-kappaB signaling HMP, semaphorin-plexin signaling pathway IGI, cerebral cortex development IEA, mitotic spindle assembly IDA, protein localization to cell surface IDA, wound healing, spreading of cells IDA, mRNA transcription by RNA polymerase II IEA, regulation of membrane repolarization during atrial cardiac muscle cell action potential IC, receptor clustering IDA, defense response to virus TAS, actin cytoskeleton reorganization IDA, protein localization to plasma membrane IDA, tubulin deacetylation IMP, positive regulation of protein import into nucleus IMP, positive regulation of neuron migration IEA, protein stabilization IMP, platelet aggregation HMP, positive regulation of substrate adhesion-dependent cell spreading IMP, establishment of Sertoli cell barrier IEA, cytoplasmic sequestering of protein IMP, negative regulation of apoptotic process IMP, formation of radial glial scaffolds IEA, actin crosslink formation IDA, positive regulation of actin filament bundle assembly IEA, regulation of cell migration IDA, protein localization to bicellular tight junction IEA, cilium assembly IMP, positive regulation of neural precursor cell proliferation IEA, adenylate cyclase-inhibiting dopamine receptor signaling pathway IMP, cell junction assembly TAS, positive regulation of integrin-mediated signaling pathway IMP, regulation of membrane repolarization during cardiac muscle cell action potential ISS, positive regulation of potassium ion transmembrane transport IDA","GO:1900026, GO:0043123, GO:1901381, GO:0090042, GO:0016479, GO:1902396, GO:0032233, GO:0050821, GO:0043113, GO:0072659, GO:0090307, GO:2001046, GO:0002576, GO:0042177, GO:0097368, GO:0060271, GO:0071526, GO:0034329, GO:2001224, GO:0051607, GO:0051764, GO:0021943, GO:0043066, GO:1905031, GO:0045184, GO:1905000, GO:0044319, GO:0007195, GO:0030168, GO:0070527, GO:0043433, GO:2000179, GO:0042307, GO:0042789, GO:0034394, GO:0051220, GO:0031532, GO:0021987, GO:0030334"," Polymorphism,  Alternative splicing,  Direct protein sequencing,  Reference proteome,  Ubl conjugation,  Cilium biogenesis/degradation, Cell projection,  Cytoskeleton, Deafness, Phosphoprotein, 3D-structure,  Cytoplasm,  Isopeptide bond,  Actin-binding,  Disease mutation,  Repeat,  Acetylation"
A2AQX6_MOUSE,A2AQX6_MOUSE,,Mus musculus (Mouse),"cytoplasm IBA, nucleus IBA","GO:0005737, GO:0005634","ATP binding IEA, protein serine/threonine kinase activity IBA","GO:0004674, GO:0005524","intracellular signal transduction IBA, protein phosphorylation IBA","GO:0035556, GO:0006468","ATP-binding {ECO:0000256|ARBA:ARBA00022840}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840}"
B4IJG7_MOUSE,MOC2B_DROSE,Molybdopterin synthase catalytic subunit {ECO:0000255|HAMAP-Rule:MF_03052},Drosophila sechellia (Fruit fly),"molybdopterin synthase complex IEA, cytosol ISS, polytene chromosome IEA, Ada2/Gcn5/Ada3 transcription activator complex IEA","GO:0005700, GO:0005671, GO:0019008, GO:0005829",molybdopterin synthase activity ISS,GO:0030366,"molybdopterin cofactor biosynthetic process IEA, histone acetylation IEA, chromatin remodeling IEA, Mo-molybdopterin cofactor biosynthetic process ISS","GO:0032324, GO:0016573, GO:0006338, GO:0006777"," Molybdenum cofactor biosynthesis,  Reference proteome, Cytoplasm, Transferase"
P19493_MOUSE,FT,Glutamate receptor 4,Rattus norvegicus (Rat),"glutamatergic synapse ISO, synapse IMP, plasma membrane IBA, postsynaptic membrane IEA, dendrite IDA, AMPA glutamate receptor complex IDA, neuronal cell body IDA, ionotropic glutamate receptor complex TAS, postsynaptic density IDA, kainate selective glutamate receptor complex IDA, terminal bouton IDA, dendritic spine IDA","GO:0032983, GO:0043025, GO:0014069, GO:0045202, GO:0043195, GO:0032281, GO:0030425, GO:0098978, GO:0005886, GO:0008328, GO:0043197, GO:0045211","identical protein binding IPI, transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential ISO, ionotropic glutamate receptor activity IDA, ligand-gated ion channel activity IBA, AMPA glutamate receptor activity IMP, signaling receptor activity IBA","GO:0004971, GO:0042802, GO:0004970, GO:0038023, GO:0015276, GO:1904315","chemical synaptic transmission IMP, positive regulation of synaptic transmission, glutamatergic IMP, modulation of chemical synaptic transmission IMP, regulation of synapse structure or activity TAS, response to fungicide IEP","GO:0051968, GO:0050804, GO:0060992, GO:0050803, GO:0007268"," Lipoprotein, Ion channel,  Receptor,  Postsynaptic cell membrane,  Signal,  Palmitate,  Synapse,  Transmembrane,  Cell junction,  Cell membrane,  Glycoprotein, Cell projection,  Direct protein sequencing,  Transmembrane helix,  Alternative splicing, Transport, Membrane, Reference proteome,  Ligand-gated ion channel,  Ion transport,  Phosphoprotein, 3D-structure,  Disulfide bond"
P23385_MOUSE,FT,Metabotropic glutamate receptor 1,Rattus norvegicus (Rat),"postsynaptic density membrane IDA, G protein-coupled receptor dimeric complex ISO, integral component of postsynaptic density membrane IDA, nucleus ISO, G protein-coupled receptor homodimeric complex ISO, axon IDA, integral component of postsynaptic membrane IDA, integral component of plasma membrane ISS, Schaffer collateral - CA1 synapse ISO, presynaptic membrane IDA, glutamatergic synapse IDA, neuron projection ISO, postsynaptic density IDA, dendrite ISO, dendritic spine IDA","GO:0005887, GO:0099055, GO:0005634, GO:0014069, GO:0043005, GO:0098839, GO:0038037, GO:0098685, GO:0030425, GO:0098978, GO:0099061, GO:0042734, GO:0030424, GO:0043197, GO:0038038","G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration ISO, identical protein binding IPI, neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration ISO, G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential IMP, G protein-coupled receptor activity TAS, PLC activating G protein-coupled glutamate receptor activity TAS, estrogen receptor binding IPI, glutamate receptor activity ISS","GO:0042802, GO:0099530, GO:0001639, GO:0008066, GO:0030331, GO:0098872, GO:0004930, GO:0099583","G protein-coupled receptor signaling pathway ISS, regulation of sensory perception of pain ISO, regulation of synaptic transmission, glutamatergic IDA, regulation of glutamate secretion TAS, cellular response to electrical stimulus ISO, phospholipase C-activating G protein-coupled glutamate receptor signaling pathway TAS, membrane depolarization TAS, activation of MAPKK activity ISO, regulation of MAPK cascade ISO, sensory perception of pain IEP, positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway ISS, synaptic transmission, GABAergic TAS, chemical synaptic transmission IEP, G protein-coupled glutamate receptor signaling pathway IMP, locomotory behavior ISO, activation of MAPK activity ISO, calcium-mediated signaling IDA","GO:0007268, GO:0051932, GO:0051482, GO:0007626, GO:0051966, GO:0000187, GO:0071257, GO:0019233, GO:0014048, GO:0043408, GO:0007186, GO:0000186, GO:0051899, GO:0007216, GO:0019722, GO:0051930, GO:0007206","G-protein coupled receptor,  Alternative splicing,  Phosphoprotein, Receptor,  Transducer,  Cell membrane,  Glycoprotein,  Reference proteome,  Signal,  Membrane,  Transmembrane, 3D-structure, Transmembrane helix,  Disulfide bond"
O49596_MOUSE,HMGB2_ARATH,High mobility group B protein 2,Arabidopsis thaliana (Mouse-ear cress),"cytosol IEA, chromatin TAS, nucleus IDA","GO:0000785, GO:0005634, GO:0005829","chromatin binding TAS, DNA binding IDA, structural constituent of chromatin TAS, DNA-binding transcription factor activity ISS","GO:0003677, GO:0003700, GO:0030527, GO:0003682",chromatin assembly or disassembly TAS,GO:0006333," Nucleus,  Phosphoprotein, Alternative splicing,  Cytoplasm, Reference proteome,  DNA-binding"
Q15651_MOUSE,HMGN3_HUMAN,High mobility group nucleosome-binding domain-containing protein 3,Homo sapiens (Human),"chromatin IEA, cytosol IDA, nucleoplasm IDA","GO:0000785, GO:0005654, GO:0005829","nucleosomal DNA binding IEA, thyroid hormone receptor binding NAS","GO:0046966, GO:0031492","positive regulation of transcription by RNA polymerase II IEA, regulation of insulin secretion involved in cellular response to glucose stimulus IEA, chromatin organization IEA","GO:0061178, GO:0006325, GO:0045944"," Nucleus,  Chromatin regulator,  Reference proteome, Alternative splicing, Phosphoprotein,  DNA-binding"
B5TVM2_MOUSE,FT,Immunoglobulin-like domain-containing receptor 2,Mus musculus (Mouse),"integral component of membrane IEA, endoplasmic reticulum membrane IEA","GO:0016021, GO:0005789",,,"homeostasis of number of cells within a tissue IMP, response to glucose IMP, pancreas development IMP, insulin secretion IMP, cell differentiation IMP","GO:0030073, GO:0031016, GO:0009749, GO:0048873, GO:0030154","Disulfide bond,  Phosphoprotein,  Transmembrane,  Reference proteome,  Signal,  Membrane,  Endoplasmic reticulum, Methylation, Transmembrane helix,  Immunoglobulin domain"
Q5DU31_MOUSE,ICEF1_MOUSE,Interactor protein for cytohesin exchange factors 1,Mus musculus (Mouse),"cytosol ISO, plasma membrane ISO","GO:0005886, GO:0005829",protein domain specific binding ISO,GO:0019904,,," Phosphoprotein,  Cell membrane, Alternative splicing,  Membrane,  Cytoplasm, Reference proteome"
P85094_MOUSE,ISC2A_MOUSE,Isochorismatase domain-containing protein 2A,Mus musculus (Mouse),"nucleus ISO, mitochondrion HDA, cytoplasm ISO","GO:0005739, GO:0005737, GO:0005634",,,protein destabilization ISO,GO:0031648,"Acetylation,  Reference proteome,  Nucleus,  Cytoplasm"
B8PYG1_MOUSE,FT,NMDA receptor synaptonuclear signaling and neuronal migration factor,Danio rerio (Zebrafish) (Brachydanio rerio),"nuclear membrane IEA, cytoskeleton IEA, nuclear matrix IEA, cell cortex IEA, plasma membrane IEA, dendrite IEA, postsynaptic density IEA","GO:0014069, GO:0005856, GO:0005938, GO:0016363, GO:0030425, GO:0005886, GO:0031965",,,"positive regulation of axon extension IMP, positive regulation of neuron migration IMP, regulation of neuronal synaptic plasticity IEA","GO:0045773, GO:0048168, GO:2001224"," Nucleus,  Cell projection,  Cell membrane,  Reference proteome, Lipoprotein,  Membrane, Synaptosome,  Cytoskeleton,  Cytoplasm, Cell junction,  Synapse,  Myristate"
P0A9L5_MOUSE,PPIC_ECOLI,Peptidyl-prolyl cis-trans isomerase C,Escherichia coli (strain K12),cytoplasm IEA,GO:0005737,peptidyl-prolyl cis-trans isomerase activity IDA,GO:0003755,,,"3D-structure,  Cytoplasm, Reference proteome,  Direct protein sequencing,  Rotamase,  Isomerase"
A0A0R4IKJ1_MOUSE,CAPAM_DANRE,mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase {ECO:0000250|UniProtKB:Q9H4Z3},Danio rerio (Zebrafish) (Brachydanio rerio),nucleus ISS,GO:0005634,"RNA polymerase II C-terminal domain binding ISS, S-adenosyl-L-methionine binding IDA, mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity IDA","GO:0016422, GO:1904047, GO:0099122","positive regulation of translation ISS, mRNA methylation IDA","GO:0045727, GO:0080009"," Nucleus,  Reference proteome,  Transferase,  Methyltransferase, 3D-structure"
