Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O08709,PRDX6_MOUSE,Peroxiredoxin-6,Mus musculus (Mouse),"nucleus ISO, perinuclear region of cytoplasm ISO, lysosome IEA, mitochondrion HDA, cytoplasm ISO, cytosol IDA","GO:0005634, GO:0005739, GO:0005764, GO:0048471, GO:0005829, GO:0005737","glutathione peroxidase activity ISO, ubiquitin protein ligase binding ISO, phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine) IEA, peroxidase activity IMP, identical protein binding ISO, peroxiredoxin activity IEA, phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine) IEA, calcium-independent phospholipase A2 activity ISO","GO:0031625, GO:0102568, GO:0004602, GO:0051920, GO:0042802, GO:0004601, GO:0102567, GO:0047499","cell redox homeostasis IBA, response to reactive oxygen species IMP, response to oxidative stress ISO, cellular oxidant detoxification ISO, glycerophospholipid catabolic process ISO, positive regulation of mRNA splicing, via spliceosome ISO, hydrogen peroxide catabolic process ISO, bleb assembly IMP","GO:0042744, GO:0032060, GO:0048026, GO:0046475, GO:0006979, GO:0000302, GO:0045454, GO:0098869"," Hydrolase,  Multifunctional enzyme,  Lysosome,  Lipid metabolism,  Cytoplasm,  Antioxidant,  Direct protein sequencing,  Peroxidase,  Redox-active center,  Transferase, Acetylation,  Phosphoprotein, Reference proteome, Oxidoreductase, Lipid degradation"
P09671,SODM_MOUSE,"Superoxide dismutase [Mn], mitochondrial",Mus musculus (Mouse),"mitochondrial matrix ISO, mitochondrial inner membrane HDA, myelin sheath HDA, cytoplasm ISO, mitochondrial nucleoid ISO, mitochondrion IDA","GO:0005739, GO:0043209, GO:0005743, GO:0042645, GO:0005759, GO:0005737","oxidoreductase activity IMP, oxygen binding ISO, DNA binding ISO, enzyme binding ISO, manganese ion binding ISS, identical protein binding ISO, metal ion binding IBA, superoxide dismutase activity IDA","GO:0003677, GO:0019899, GO:0004784, GO:0030145, GO:0019825, GO:0046872, GO:0042802, GO:0016491","post-embryonic development IMP, response to drug ISO, removal of superoxide radicals IMP, response to axon injury IMP, negative regulation of apoptotic process ISO, regulation of catalytic activity IMP, release of cytochrome c from mitochondria IMP, regulation of transcription by RNA polymerase II IDA, negative regulation of cell population proliferation ISO, positive regulation of vascular associated smooth muscle cell apoptotic process ISO, neuron development IMP, negative regulation of vascular associated smooth muscle cell proliferation ISO, hydrogen peroxide metabolic process ISO, response to gamma radiation IGI, response to nutrient levels ISO, response to electrical stimulus IEA, superoxide anion generation IMP, cellular response to ethanol IEA, regulation of mitochondrial membrane potential IMP, oxygen homeostasis ISO, detection of oxygen IMP, acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure IMP, response to reactive oxygen species IMP, response to hypoxia IEA, negative regulation of fat cell differentiation IMP, vasodilation IMP, response to hydrogen peroxide IMP, response to activity IMP, negative regulation of neuron apoptotic process ISO, protein homotetramerization ISO, response to manganese ion IEA, response to silicon dioxide IEA, mitochondrion organization IMP, intrinsic apoptotic signaling pathway in response to DNA damage IMP, hydrogen peroxide biosynthetic process ISO, response to oxidative stress IMP, response to hyperoxia IMP, negative regulation of membrane hyperpolarization ISO, positive regulation of nitric oxide biosynthetic process IMP, response to lipopolysaccharide IEA, age-dependent response to oxidative stress IMP, intrinsic apoptotic signaling pathway in response to oxidative stress IMP, positive regulation of cell migration ISO, positive regulation of hydrogen peroxide biosynthetic process ISO, response to magnetism IEA, superoxide metabolic process IMP, response to immobilization stress IEA, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway ISO, erythrophore differentiation IMP, response to selenium ion IEA, liver development IMP, response to superoxide IMP, apoptotic mitochondrial changes IMP, glutathione metabolic process IMP, response to cold IEA, response to cadmium ion IEA, hemopoiesis IMP, age-dependent response to reactive oxygen species ISS, locomotory behavior IMP, response to isolation stress IEA, negative regulation of fibroblast proliferation IDA, regulation of blood pressure IMP, response to L-ascorbic acid IEA, response to zinc ion IEA, positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching ISO, heart development IMP, iron ion homeostasis IMP, respiratory electron transport chain IMP","GO:0009791, GO:0008637, GO:0048666, GO:0051881, GO:0030335, GO:0048147, GO:0022904, GO:0048678, GO:0042554, GO:0051602, GO:0010332, GO:0001666, GO:0007005, GO:0014823, GO:1902631, GO:0043066, GO:0071361, GO:0042542, GO:0071000, GO:0006357, GO:0055093, GO:0035900, GO:0019430, GO:0034021, GO:0003032, GO:0000302, GO:0008631, GO:0001836, GO:0048773, GO:0045599, GO:0045429, GO:0010043, GO:1902176, GO:0007507, GO:1904706, GO:0008217, GO:0001315, GO:0042743, GO:0032364, GO:0032496, GO:0043524, GO:0006801, GO:0001306, GO:0001889, GO:0042493, GO:0003069, GO:1905932, GO:0010729, GO:0006749, GO:0042311, GO:0009409, GO:0007626, GO:1905461, GO:0050790, GO:0050665, GO:0008285, GO:0035902, GO:0033591, GO:0006979, GO:0010269, GO:0046686, GO:0055072, GO:0030097, GO:0010042, GO:0008630, GO:0000303, GO:0051289, GO:0031667","Transit peptide, Mitochondrion,  Ubl conjugation,  Manganese,  Direct protein sequencing,  Metal-binding,  Oxidoreductase,  Nitration,  Reference proteome, Acetylation"
P10649,GSTM1_MOUSE,Glutathione S-transferase Mu 1 {ECO:0000305},Mus musculus (Mouse),"extracellular region ISO, myelin sheath HDA, protein-containing complex ISO, cytosol ISO, intercellular bridge ISO","GO:0043209, GO:0005829, GO:0032991, GO:0045171, GO:0005576","glutathione binding ISO, protein kinase binding ISO, steroid binding ISO, identical protein binding ISO, nickel cation binding ISO, glutathione transferase activity ISS","GO:0004364, GO:0005496, GO:0043295, GO:0019901, GO:0042802, GO:0016151","glutathione derivative biosynthetic process ISS, prostaglandin metabolic process ISS, glutathione metabolic process ISO, xenobiotic catabolic process ISO, cellular response to drug IDA, hepoxilin biosynthetic process ISS","GO:0006693, GO:0042178, GO:0035690, GO:0051122, GO:1901687, GO:0006749"," Direct protein sequencing,  Reference proteome, Transferase,  Phosphoprotein, Cytoplasm"
Q63810,FT,Calcineurin subunit B type 1,Mus musculus (Mouse),"postsynapse IEA, calcineurin complex IDA, Schaffer collateral - CA1 synapse IMP, sarcolemma IDA, cytosol TAS","GO:0042383, GO:0005955, GO:0005829, GO:0098794, GO:0098685","protein domain specific binding ISO, calcium ion binding IEA, phosphoprotein phosphatase activity IMP, cyclosporin A binding ISO, phosphatase binding IPI, enzyme binding IPI","GO:0019899, GO:0016018, GO:0019902, GO:0004721, GO:0019904, GO:0005509","epithelial to mesenchymal transition IMP, branching involved in blood vessel morphogenesis IMP, protein localization to nucleus IMP, protein dephosphorylation IMP, calcineurin-NFAT signaling cascade IGI, myelination in peripheral nervous system IMP, Schwann cell development IMP, positive regulation of transcription by RNA polymerase II ISO, protein import into nucleus IMP, heart development IMP, postsynaptic modulation of chemical synaptic transmission IMP, lung epithelial cell differentiation IMP","GO:0045944, GO:0007507, GO:0033173, GO:0034504, GO:0001569, GO:0006470, GO:0014044, GO:0006606, GO:0001837, GO:0022011, GO:0099170, GO:0060487","Phosphoprotein,  Repeat,  Cytoplasm,  Calcium,  Cell membrane,  Membrane,  Lipoprotein,  Metal-binding,  Reference proteome,  Myristate, 3D-structure, Direct protein sequencing,  Alternative splicing"
P05213,TBA1B_MOUSE,Tubulin alpha-1B chain,Mus musculus (Mouse),"cytoplasm IBA, microtubule cytoskeleton ISO, cytoplasmic microtubule IDA, membrane raft IEA, cytosol TAS, myelin sheath HDA, microtubule IDA","GO:0005881, GO:0043209, GO:0005874, GO:0005829, GO:0015630, GO:0045121, GO:0005737","GTPase activity IEA, structural constituent of cytoskeleton IDA, ubiquitin protein ligase binding ISO, double-stranded RNA binding ISO, GTP binding IBA","GO:0031625, GO:0003924, GO:0005200, GO:0003725, GO:0005525","microtubule cytoskeleton organization IDA, cellular response to interleukin-4 IDA, microtubule-based process IBA, mitotic cell cycle IBA","GO:0000278, GO:0071353, GO:0000226, GO:0007017"," Microtubule,  Cytoplasm,  Ubl conjugation,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Nitration, Acetylation,  Isopeptide bond,  Methylation, Nucleotide-binding,  Cytoskeleton, GTP-binding"
P14211,FT,Calreticulin,Mus musculus (Mouse),"acrosomal vesicle ISO, nucleus ISO, sarcoplasmic reticulum ISO, phagocytic vesicle TAS, extracellular region TAS, cytosol ISO, external side of plasma membrane IDA, perinuclear region of cytoplasm ISO, Golgi apparatus ISO, cytoplasm ISO, collagen-containing extracellular matrix ISO, endoplasmic reticulum membrane IBA, endoplasmic reticulum quality control compartment IDA, MHC class I peptide loading complex IMP, extracellular space IDA, membrane ISO, cell surface ISO, endoplasmic reticulum lumen IDA, intracellular membrane-bounded organelle ISO, polysome ISO, smooth endoplasmic reticulum ISO, protein-containing complex ISO, sarcoplasmic reticulum lumen IEA, nuclear envelope ISO, endoplasmic reticulum IDA","GO:0062023, GO:0001669, GO:0032991, GO:0009986, GO:0043231, GO:0016529, GO:0016020, GO:0048471, GO:0005829, GO:0005789, GO:0033018, GO:0005794, GO:0005576, GO:0005790, GO:0005634, GO:0005844, GO:0005635, GO:0005615, GO:0005783, GO:0045335, GO:0044322, GO:0042824, GO:0009897, GO:0005737, GO:0005788","mRNA binding IDA, calcium ion binding IDA, unfolded protein binding IEA, carbohydrate binding IDA, androgen receptor binding ISO, ubiquitin protein ligase binding ISO, hormone binding ISO, integrin binding ISO, peptide binding ISO, iron ion binding ISO","GO:0030246, GO:0031625, GO:0051082, GO:0042277, GO:0005509, GO:0042562, GO:0003729, GO:0050681, GO:0005178, GO:0005506","negative regulation of intracellular steroid hormone receptor signaling pathway ISO, positive regulation of cell cycle IMP, positive regulation of endothelial cell migration ISO, cortical actin cytoskeleton organization IDA, protein stabilization IDA, negative regulation of neuron differentiation ISO, response to testosterone IEA, response to estradiol IEA, cellular response to lithium ion IEA, positive regulation of substrate adhesion-dependent cell spreading ISO, peptide antigen assembly with MHC class I protein complex IMP, cardiac muscle cell differentiation IEA, negative regulation of translation ISO, endoplasmic reticulum unfolded protein response IBA, response to drug IEA, positive regulation of phagocytosis IMP, protein localization to nucleus IMP, protein export from nucleus ISO, positive regulation of dendritic cell chemotaxis ISO, positive regulation of NIK/NF-kappaB signaling IMP, negative regulation of transcription by RNA polymerase II ISO, protein folding IBA, cellular senescence IMP, spermatogenesis IEA, negative regulation of cell cycle arrest ISO, positive regulation of cell population proliferation ISO, negative regulation of trophoblast cell migration ISO, positive regulation of gene expression IMP, negative regulation of retinoic acid receptor signaling pathway ISO, negative regulation of transcription, DNA-templated ISO, regulation of meiotic nuclear division IDA","GO:0045665, GO:0034504, GO:0030866, GO:0010595, GO:0050821, GO:0006457, GO:0071285, GO:0040020, GO:0006611, GO:1901224, GO:0002502, GO:0090398, GO:0071157, GO:1901164, GO:1900026, GO:0008284, GO:0033574, GO:0033144, GO:0007283, GO:0050766, GO:0032355, GO:0042493, GO:0048387, GO:0045787, GO:0055007, GO:0000122, GO:0017148, GO:2000510, GO:0030968, GO:0045892, GO:0010628","Reference proteome, Disulfide bond,  Repeat,  Sarcoplasmic reticulum,  Acetylation,  Calcium,  Direct protein sequencing,  Endoplasmic reticulum,  Metal-binding,  Signal, 3D-structure,  Chaperone,  Zinc,  Lectin"
P17183,ENOG_MOUSE,Gamma-enolase,Mus musculus (Mouse),"membrane ISO, cell surface ISO, membrane raft ISO, phosphopyruvate hydratase complex ISO, photoreceptor inner segment IDA, synaptic membrane ISO, growth cone ISO, cell cortex region ISO, myelin sheath HDA, cytoplasm IDA, neuron projection ISO, neuronal cell body IDA, perikaryon IDA, plasma membrane ISO, cytosol ISO","GO:0043204, GO:0030426, GO:0099738, GO:0001917, GO:0000015, GO:0043025, GO:0043209, GO:0043005, GO:0016020, GO:0005886, GO:0097060, GO:0005829, GO:0045121, GO:0005737, GO:0009986","enzyme binding ISO, identical protein binding ISO, magnesium ion binding IEA, phosphopyruvate hydratase activity ISO, protein-containing complex binding ISO","GO:0019899, GO:0000287, GO:0042802, GO:0004634, GO:0044877","regulation of vacuole fusion, non-autophagic IBA, glycolytic process IBA","GO:0032889, GO:0006096","Metal-binding,  Cytoplasm,  Ubl conjugation,  Lyase,  Cell membrane,  Direct protein sequencing,  Membrane,  Reference proteome,  Hydroxylation, Acetylation,  Isopeptide bond,  Phosphoprotein,  Magnesium, Glycolysis"
Q9ERD7,TBB3_MOUSE,Tubulin beta-3 chain,Mus musculus (Mouse),"microtubule cytoskeleton IDA, dendrite IDA, filopodium IDA, lamellipodium IDA, axon IDA, microtubule ISO, cytoplasm IDA, cell periphery IDA, growth cone IDA, neuronal cell body IDA","GO:0005737, GO:0030424, GO:0030426, GO:0030027, GO:0043025, GO:0030425, GO:0071944, GO:0005874, GO:0015630, GO:0030175","netrin receptor binding IPI, GTPase activity IEA, peptide binding ISO, structural constituent of cytoskeleton IBA, GTP binding IBA","GO:1990890, GO:0003924, GO:0042277, GO:0005200, GO:0005525","netrin-activated signaling pathway IMP, mitotic cell cycle ISO, dorsal root ganglion development ISS, neuron differentiation ISO, microtubule cytoskeleton organization IBA, axon guidance IMP, microtubule-based process IBA","GO:0007017, GO:0038007, GO:1990791, GO:0000278, GO:0007411, GO:0000226, GO:0030182"," Microtubule, Phosphoprotein,  Cytoplasm, Cell projection,  Direct protein sequencing,  Reference proteome,  Isopeptide bond,  Nucleotide-binding,  Cytoskeleton, GTP-binding"
Q9D6R2,IDH3A_MOUSE,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",Mus musculus (Mouse),"myelin sheath HDA, mitochondrion HDA","GO:0043209, GO:0005739","isocitrate dehydrogenase (NAD+) activity ISS, magnesium ion binding ISS, NAD binding IEA","GO:0004449, GO:0000287, GO:0051287","isocitrate metabolic process ISO, NADH metabolic process ISO, 2-oxoglutarate metabolic process ISO, tricarboxylic acid cycle ISO","GO:0006099, GO:0006102, GO:0006103, GO:0006734","Tricarboxylic acid cycle, Manganese, Phosphoprotein,  Transit peptide,  NAD,  Direct protein sequencing,  Metal-binding,  Oxidoreductase,  Reference proteome, Acetylation,  Alternative splicing,  Magnesium,  Mitochondrion"
P08553,NFM_MOUSE,Neurofilament medium polypeptide,Mus musculus (Mouse),"presynaptic intermediate filament cytoskeleton IDA, neuron projection IDA, intermediate filament ISO, myelin sheath HDA, axon IDA, neurofilament IDA, perikaryon ISO, cytoskeleton ISO, neuromuscular junction IDA, postsynaptic density IDA","GO:0043204, GO:0030424, GO:0005883, GO:0043209, GO:0005882, GO:0043005, GO:0014069, GO:0099182, GO:0031594, GO:0005856","structural molecule activity IEA, toxic substance binding ISO, signaling receptor binding ISO, protein-containing complex binding ISO","GO:0005102, GO:0044877, GO:0015643, GO:0005198","intermediate filament bundle assembly IGI, intermediate filament cytoskeleton organization IMP, regulation of axon diameter IMP, neurofilament bundle assembly ISO, axo-dendritic transport IMP, neurofilament cytoskeleton organization IMP, microtubule cytoskeleton organization IGI, intermediate filament polymerization or depolymerization ISO","GO:0031133, GO:0033693, GO:0045110, GO:0045105, GO:0045104, GO:0008088, GO:0000226, GO:0060052"," Intermediate filament,  Cytoplasm, Methylation,  Cell projection,  Glycoprotein,  Reference proteome, Acetylation, Direct protein sequencing,  Phosphoprotein,  Coiled coil,  Cytoskeleton"
P17751,TPIS_MOUSE,Triosephosphate isomerase,Mus musculus (Mouse),cytosol IBA,GO:0005829,"triose-phosphate isomerase activity IDA, ubiquitin protein ligase binding ISO, isomerase activity IDA, methylglyoxal synthase activity ISS, protein homodimerization activity ISS","GO:0031625, GO:0008929, GO:0004807, GO:0042803, GO:0016853","glyceraldehyde-3-phosphate biosynthetic process ISS, glucose metabolic process IDA, glycolytic process IBA, multicellular organism development IMP, methylglyoxal biosynthetic process ISS, glycerol catabolic process IBA, gluconeogenesis IBA, glyceraldehyde-3-phosphate metabolic process IDA","GO:0006006, GO:0046166, GO:0006096, GO:0007275, GO:0019682, GO:0019563, GO:0006094, GO:0019242"," Cytoplasm, Methylation,  Lyase,  Alternative initiation,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Nitration, Ubl conjugation, Acetylation,  Glycolysis,  Isomerase,  Isopeptide bond, Gluconeogenesis"
Q9CWS0,DDAH1_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"amino acid binding ISO, zinc ion binding ISO, dimethylargininase activity IMP, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA","GO:0016813, GO:0008270, GO:0016403, GO:0016597","nitric oxide biosynthetic process ISO, citrulline metabolic process ISS, regulation of systemic arterial blood pressure IMP, positive regulation of nitric oxide biosynthetic process IMP, negative regulation of cell population proliferation ISO, arginine catabolic process ISO, protein nitrosylation ISO, negative regulation of cellular response to hypoxia ISO, arginine metabolic process ISO, positive regulation of angiogenesis ISO, negative regulation of vascular permeability ISO","GO:0006527, GO:0003073, GO:0017014, GO:0043116, GO:0006525, GO:0008285, GO:0045766, GO:0000052, GO:0045429, GO:1900038, GO:0006809"," Hydrolase,  S-nitrosylation, Phosphoprotein,  Direct protein sequencing,  Metal-binding,  Reference proteome, Acetylation,  Zinc"
P17182,ENOA_MOUSE,Alpha-enolase,Mus musculus (Mouse),"membrane ISO, cell surface ISO, membrane raft ISO, phosphopyruvate hydratase complex ISO, synaptic membrane ISO, extrinsic component of plasma membrane IDA, growth cone ISO, cell cortex region ISO, myelin sheath HDA, neuron projection ISO, cytoplasm ISO, plasma membrane ISO, cytosol ISO","GO:0099738, GO:0030426, GO:0000015, GO:0045121, GO:0043209, GO:0043005, GO:0016020, GO:0005886, GO:0097060, GO:0005829, GO:0019897, GO:0005737, GO:0009986","RNA binding IDA, protein homodimerization activity ISO, GTPase binding ISO, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, heat shock protein binding ISO, phosphopyruvate hydratase activity IDA, enzyme binding ISO, identical protein binding ISO, magnesium ion binding IEA, RNA polymerase II transcription regulatory region sequence-specific DNA binding ISO, protein-containing complex binding ISO","GO:0019899, GO:0001227, GO:0031072, GO:0000977, GO:0003723, GO:0000287, GO:0042803, GO:0042802, GO:0004634, GO:0044877, GO:0051020","cellular response to interleukin-7 IDA, canonical glycolysis ISS, glycolytic process IDA, positive regulation of binding IMP, regulation of vacuole fusion, non-autophagic IBA, in utero embryonic development IMP","GO:0006096, GO:0001701, GO:0098761, GO:0061621, GO:0032889, GO:0051099","Metal-binding,  Cytoplasm,  Ubl conjugation,  Lyase,  Cell membrane,  Direct protein sequencing,  Membrane,  Reference proteome,  Hydroxylation, Acetylation,  Isopeptide bond,  Phosphoprotein,  Magnesium, Glycolysis"
Q9CWF2,TBB2B_MOUSE,Tubulin beta-2B chain,Mus musculus (Mouse),"microtubule cytoskeleton ISS, Schaffer collateral - CA1 synapse IDA, microtubule ISO, cytoplasm IBA","GO:0005874, GO:0005737, GO:0098685, GO:0015630","protein heterodimerization activity ISS, GTP binding IBA, GTPase activity IEA, structural constituent of cytoskeleton IBA","GO:0005525, GO:0046982, GO:0003924, GO:0005200","positive regulation of axon guidance ISS, mitotic cell cycle IBA, microtubule-based process ISS, modulation of chemical synaptic transmission IDA, neuron migration ISO, microtubule cytoskeleton organization IBA","GO:0050804, GO:0007017, GO:1902669, GO:0000278, GO:0000226, GO:0001764"," Microtubule,  Cytoplasm,  Ubl conjugation,  Direct protein sequencing,  Neurogenesis,  Phosphoprotein,  Reference proteome, Acetylation,  Isopeptide bond,  Methylation, Nucleotide-binding,  Cytoskeleton, GTP-binding"
P63028,TCTP_MOUSE,Translationally-controlled tumor protein,Mus musculus (Mouse),"multivesicular body ISO, nucleus ISO, cytoplasmic microtubule ISO, spindle pole ISS, nucleoplasm IDA, extracellular space HDA, cytoplasm ISO, cytosol ISO","GO:0005615, GO:0005881, GO:0005654, GO:0005634, GO:0000922, GO:0005829, GO:0005771, GO:0005737","calcium ion binding ISO, transcription factor binding IPI","GO:0008134, GO:0005509","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage ISO, spermatogenesis IEA, stem cell population maintenance IMP, negative regulation of ectoderm development IMP","GO:1902230, GO:0019827, GO:0007283, GO:2000384","Phosphoprotein,  Cytoplasm,  Calcium,  Direct protein sequencing,  Reference proteome, 3D-structure"
Q99KI0,ACON_MOUSE,"Aconitate hydratase, mitochondrial",Mus musculus (Mouse),"myelin sheath HDA, cytosol IBA, mitochondrion IDA","GO:0043209, GO:0005739, GO:0005829","3 iron, 4 sulfur cluster binding ISO, aconitate hydratase activity IDA, 4 iron, 4 sulfur cluster binding ISO, iron ion binding ISO, citrate dehydratase activity IEA","GO:0047780, GO:0003994, GO:0051538, GO:0051539, GO:0005506","citrate metabolic process ISO, liver development IEA, isocitrate metabolic process ISO, response to isolation stress IEA, tricarboxylic acid cycle ISO","GO:0006102, GO:0006101, GO:0035900, GO:0001889, GO:0006099","Transit peptide,  Tricarboxylic acid cycle, 4Fe-4S, Metal-binding,  Iron-sulfur,  Lyase,  Acetylation,  Direct protein sequencing,  Reference proteome,  Phosphoprotein,  Iron,  Mitochondrion"
Q61171,FT,Peroxiredoxin-2,Mus musculus (Mouse),"myelin sheath HDA, mitochondrion HDA, cytosol ISO","GO:0043209, GO:0005739, GO:0005829","thioredoxin peroxidase activity ISS, antioxidant activity ISO, selenium binding TAS, peroxidase activity TAS","GO:0016209, GO:0008379, GO:0004601, GO:0008430","removal of superoxide radicals IMP, negative regulation of lipopolysaccharide-mediated signaling pathway IMP, activation of MAPK activity IMP, negative regulation of T cell differentiation IMP, hydrogen peroxide metabolic process IMP, leukocyte activation IBA, response to lipopolysaccharide IMP, regulation of apoptotic process ISO, cell redox homeostasis IBA, thymus development IMP, response to oxidative stress ISO, negative regulation of neuron apoptotic process ISO, T cell proliferation IMP, negative regulation of extrinsic apoptotic signaling pathway IMP, homeostasis of number of cells IMP, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand IDA, hydrogen peroxide catabolic process IMP, respiratory burst involved in inflammatory response IMP, regulation of hydrogen peroxide metabolic process IMP, cellular response to oxidative stress ISO, positive regulation of blood coagulation IMP, negative regulation of NF-kappaB transcription factor activity IMP","GO:0000187, GO:0010310, GO:0048538, GO:0048872, GO:2001240, GO:0002536, GO:0042744, GO:2001237, GO:0034599, GO:0019430, GO:0031665, GO:0042098, GO:0045581, GO:0045454, GO:0032496, GO:0030194, GO:0042743, GO:0043524, GO:0045321, GO:0032088, GO:0042981, GO:0006979","Disulfide bond,  Cytoplasm,  Antioxidant,  Direct protein sequencing,  Peroxidase,  Oxidoreductase,  Reference proteome, Acetylation, Redox-active center,  Phosphoprotein"
Q99KJ8,DCTN2_MOUSE,Dynactin subunit 2,Mus musculus (Mouse),"membrane IEA, dynactin complex ISO, cytoplasm IBA, microtubule IEA, vesicle ISS, centrosome ISO, growth cone IDA, kinetochore ISO, dynein complex IEA, cytosol ISO","GO:0005869, GO:0030426, GO:0016020, GO:0005874, GO:0031982, GO:0005813, GO:0005829, GO:0000776, GO:0030286, GO:0005737","identical protein binding ISO, protein kinase binding ISO, spectrin binding ISO, motor activity IEA","GO:0003774, GO:0042802, GO:0019901, GO:0030507","protein localization to centrosome ISO, mitotic spindle organization ISO, mitotic cell cycle ISO, mitotic metaphase plate congression ISO, melanosome transport IMP","GO:0071539, GO:0032402, GO:0007080, GO:0007052, GO:0000278"," Microtubule,  Cytoplasm,  Dynein,  Membrane, Direct protein sequencing, Acetylation,  Phosphoprotein,  Coiled coil, Reference proteome,  Cytoskeleton"
P61982,1433G_MOUSE,14-3-3 protein gamma,Mus musculus (Mouse),"presynapse ISO, myelin sheath HDA, cytosol TAS, vesicle ISO, synapse ISO","GO:0045202, GO:0043209, GO:0098793, GO:0005829, GO:0031982","protein domain specific binding IDA, receptor tyrosine kinase binding ISO, insulin-like growth factor receptor binding ISS, actin binding ISS, identical protein binding ISO, protein kinase C binding ISS","GO:0005080, GO:0019904, GO:0030971, GO:0003779, GO:0042802, GO:0005159","cellular response to insulin stimulus ISO, protein targeting IDA, regulation of neuron differentiation ISS, regulation of synaptic plasticity ISS","GO:0032869, GO:0045664, GO:0006605, GO:0048167"," Cytoplasm,  Direct protein sequencing, Acetylation,  Phosphoprotein, Reference proteome"
P15105,GLNA_MOUSE,Glutamine synthetase {ECO:0000303|PubMed:30158707},Mus musculus (Mouse),"plasma membrane ISS, axon terminus ISO, glial cell projection IDA, cytosol ISS, intracellular membrane-bounded organelle ISO, cell projection ISO, myelin sheath HDA, mitochondrion HDA, cytoplasm IDA, neuron projection ISO, perikaryon ISO, protein-containing complex ISO, rough endoplasmic reticulum ISO, cell body IDA","GO:0043204, GO:0005739, GO:0043231, GO:0044297, GO:0005791, GO:0043209, GO:0043679, GO:0097386, GO:0043005, GO:0005886, GO:0005829, GO:0042995, GO:0032991, GO:0005737","protein-cysteine S-palmitoyltransferase activity ISS, dynein light chain binding ISO, ATP binding ISO, glutamate binding ISO, manganese ion binding ISO, identical protein binding ISO, glutamate-ammonia ligase activity ISS, magnesium ion binding ISO","GO:0005524, GO:0030145, GO:0016595, GO:0000287, GO:0019706, GO:0004356, GO:0042802, GO:0045503","regulation of protein localization to nucleolus ISO, ribosome biogenesis ISO, glutamine biosynthetic process ISO, glutamate metabolic process ISO, positive regulation of insulin secretion ISO, positive regulation of synaptic transmission, glutamatergic ISO, protein palmitoylation ISS, regulation of endothelial cell migration IMP, ammonia assimilation cycle ISO, cell population proliferation ISO, regulation of sprouting angiogenesis IMP, response to glucose IMP, angiogenesis IEA, positive regulation of epithelial cell proliferation ISO, cellular response to starvation IEP","GO:0009267, GO:0050679, GO:0006542, GO:0032024, GO:0001525, GO:0042254, GO:0008283, GO:0019676, GO:0010594, GO:1904749, GO:0006536, GO:0009749, GO:0051968, GO:1903670, GO:0018345"," Cytoplasm,  Ubl conjugation,  Cell membrane,  Lipoprotein,  Palmitate,  Microsome,  ATP-binding,  Manganese, Transferase, Acetylation, Direct protein sequencing, Nucleotide-binding,  Membrane,  Ligase,  Endoplasmic reticulum,  Metal-binding,  Reference proteome,  Phosphoprotein,  Angiogenesis,  Mitochondrion, Magnesium"
P08249,MDHM_MOUSE,"Malate dehydrogenase, mitochondrial",Mus musculus (Mouse),"membrane IMP, cytoplasm IBA, myelin sheath HDA, mitochondrial inner membrane HDA, mitochondrion HDA, mitochondrial matrix ISS","GO:0005739, GO:0043209, GO:0016020, GO:0005743, GO:0005759, GO:0005737","malate dehydrogenase (NADP+) activity ISO, malate dehydrogenase activity ISA, protein self-association ISO, L-malate dehydrogenase activity IDA, protein homodimerization activity ISS","GO:0046554, GO:0043621, GO:0042803, GO:0016615, GO:0030060","NADH metabolic process ISO, aerobic respiration ISS, oxaloacetate metabolic process ISO, carbohydrate metabolic process IEA, malate metabolic process ISA, tricarboxylic acid cycle ISO","GO:0006108, GO:0006734, GO:0005975, GO:0009060, GO:0006107, GO:0006099","Tricarboxylic acid cycle,  Transit peptide,  NAD,  Direct protein sequencing,  Reference proteome,  Glycoprotein, Acetylation,  Phosphoprotein, Oxidoreductase,  Mitochondrion"
