Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q64521,GPDM_MOUSE,"Glycerol-3-phosphate dehydrogenase, mitochondrial",Mus musculus (Mouse),"mitochondrial inner membrane HDA, glycerol-3-phosphate dehydrogenase complex TAS, mitochondrion HDA","GO:0009331, GO:0005739, GO:0005743","sn-glycerol-3-phosphate, calcium ion binding IEA, glycerol-3-phosphate dehydrogenase [NAD+] activity ISO","GO:0004367, GO:0005509, GO:0052591","glycerol catabolic process IEA, gluconeogenesis IMP, NADH metabolic process ISO, camera-type eye development IGI, glycerol-3-phosphate metabolic process IMP, multicellular organism growth IGI","GO:0006734, GO:0006094, GO:0043010, GO:0035264, GO:0019563, GO:0006072"," Transit peptide,  Oxidoreductase,  Mitochondrion, Phosphoprotein, Calcium,  Repeat, Metal-binding,  Mitochondrion inner membrane,  Direct protein sequencing,  Membrane,  Flavoprotein,  Reference proteome,  FAD"
Q99LX0,FT,Parkinson disease protein 7 homolog {ECO:0000305},Mus musculus (Mouse),"PML body ISO, mitochondrion IDA, cytosol IDA, nucleus IDA, cell body IDA, mitochondrial matrix IDA, chromatin ISO, axon ISO, sperm head ISO, nucleoplasm ISO, membrane raft ISO, mitochondrial intermembrane space IDA, plasma membrane IEA, perinuclear region of cytoplasm ISO, neuron projection IDA, endoplasmic reticulum IDA, presynapse IEA, cytoplasm ISS","GO:0098793, GO:0005783, GO:0005759, GO:0005739, GO:0000785, GO:0005829, GO:0044297, GO:0061827, GO:0005654, GO:0016605, GO:0045121, GO:0005634, GO:0005758, GO:0030424, GO:0048471, GO:0005737, GO:0043005, GO:0005886","ubiquitin-specific protease binding ISO, oxidoreductase activity, acting on peroxide as acceptor ISO, repressing transcription factor binding ISO, cuprous ion binding ISO, superoxide dismutase copper chaperone activity ISO, signaling receptor binding ISO, cupric ion binding ISO, peroxiredoxin activity IMP, protein-containing complex binding ISO, mRNA binding ISS, enzyme binding ISO, protein homodimerization activity ISS, small protein activating enzyme binding ISO, ubiquitin-like protein conjugating enzyme binding ISO, transcription factor binding ISO, scaffold protein binding ISO, copper ion binding ISS, transcription coactivator activity ISO, kinase binding ISO, tyrosine 3-monooxygenase activator activity ISO, RNA binding TAS, peptidase activity ISS, protein deglycase activity IBA, L-dopa decarboxylase activator activity ISO, identical protein binding ISO, cytokine binding ISO, androgen receptor binding ISO, mercury ion binding ISS, glyoxalase (glycolic acid-forming) activity ISS","GO:0050681, GO:0019900, GO:0003713, GO:1903136, GO:0016684, GO:0042802, GO:0042803, GO:0003729, GO:0016532, GO:0005102, GO:0036478, GO:1990381, GO:0008233, GO:1903135, GO:0097110, GO:0036470, GO:0019899, GO:0044388, GO:0045340, GO:0044877, GO:0019955, GO:0070491, GO:0008134, GO:0044390, GO:0003723, GO:1990422, GO:0051920, GO:0036524, GO:0005507","positive regulation of protein localization to nucleus ISO, negative regulation of neuron death ISO, glyoxal metabolic process IDA, negative regulation of protein acetylation ISO, positive regulation of gene expression IMP, positive regulation of NAD(P)H oxidase activity IMP, regulation of mitochondrial membrane potential ISO, methylglyoxal catabolic process to lactate ISS, positive regulation of dopamine biosynthetic process ISO, membrane depolarization IMP, negative regulation of reactive oxygen species biosynthetic process IMP, detoxification of copper ion IMP, autophagy IEA, positive regulation of peptidyl-serine phosphorylation ISO, protein deglycation, glyoxal removal ISO, guanine deglycation, glyoxal removal ISS, regulation of inflammatory response IMP, negative regulation of apoptotic process IMP, negative regulation of hydrogen peroxide-induced cell death ISO, insulin secretion IMP, mitochondrion organization IMP, positive regulation of androgen receptor activity ISO, peptidyl-arginine deglycation ISS, positive regulation of L-dopa decarboxylase activity ISO, response to hydrogen peroxide IDA, positive regulation of acute inflammatory response to antigenic stimulus IMP, negative regulation of protein export from nucleus ISO, positive regulation of oxidative phosphorylation uncoupler activity IMP, positive regulation of fertilization ISO, adult locomotory behavior IMP, negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway IMP, positive regulation of L-dopa biosynthetic process ISO, cellular response to reactive oxygen species IMP, regulation of androgen receptor signaling pathway ISO, regulation of neuron apoptotic process ISS, negative regulation of oxidative stress-induced cell death ISO, cellular detoxification of aldehyde ISS, negative regulation of NMDA glutamate receptor activity ISO, synaptic transmission, dopaminergic IMP, dopamine uptake involved in synaptic transmission IMP, negative regulation of hydrogen peroxide-induced neuron death IMP, negative regulation of TRAIL-activated apoptotic signaling pathway ISO, negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway ISO, negative regulation of protein catabolic process IMP, single fertilization IEA, positive regulation of DNA-binding transcription factor activity ISO, negative regulation of protein sumoylation ISO, negative regulation of proteasomal ubiquitin-dependent protein catabolic process ISO, negative regulation of protein ubiquitination IMP, negative regulation of protein phosphorylation ISO, cellular response to glyoxal IMP, positive regulation of tyrosine 3-monooxygenase activity ISO, positive regulation of interleukin-8 production ISO, histone modification ISS, negative regulation of ubiquitin-specific protease activity ISO, positive regulation of transcription by RNA polymerase II IMP, glucose homeostasis IMP, negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway ISO, negative regulation of ubiquitin-protein transferase activity ISO, guanine deglycation ISS, protein deglycosylation ISS, negative regulation of extrinsic apoptotic signaling pathway ISO, glycolate biosynthetic process IDA, hydrogen peroxide metabolic process IMP, response to oxidative stress ISO, negative regulation of protein binding ISS, positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway IMP, regulation of histone ubiquitination ISS, cellular response to oxidative stress IMP, guanine deglycation, methylglyoxal removal ISS, positive regulation of transcription regulatory region DNA binding ISO, negative regulation of protein K48-linked deubiquitination ISO, positive regulation of superoxide dismutase activity ISO, cellular response to hydrogen peroxide IMP, positive regulation of pyrroline-5-carboxylate reductase activity ISO, regulation of histone acetylation ISS, positive regulation of reactive oxygen species biosynthetic process IDA, protein stabilization IMP, inflammatory response IEA, negative regulation of neuron apoptotic process ISO, detoxification of mercury ion IMP, DNA repair ISS, positive regulation of protein-containing complex assembly ISO, positive regulation of mitochondrial electron transport, NADH to ubiquinone IMP, peptidyl-lysine deglycation ISO, negative regulation of oxidative stress-induced neuron death IMP, cellular detoxification of methylglyoxal ISS, enzyme active site formation via L-cysteine sulfinic acid IMP, lactate biosynthetic process ISO, negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway IMP, peptidyl-cysteine deglycation ISO, negative regulation of protein kinase activity ISO, membrane hyperpolarization IMP, negative regulation of cell death IMP, protein deglycation, methylglyoxal removal ISS, glutathione deglycation ISO, negative regulation of gene expression ISO, negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway ISO","GO:1903427, GO:0010629, GO:1902958, GO:0010273, GO:1903377, GO:1905516, GO:0010628, GO:0046826, GO:1902177, GO:1903428, GO:0033234, GO:0006517, GO:1903208, GO:1903206, GO:0070301, GO:0036527, GO:1900182, GO:0018323, GO:1903384, GO:2001237, GO:0042743, GO:0006469, GO:0034599, GO:1903094, GO:2001268, GO:0051444, GO:1901671, GO:1903189, GO:0006979, GO:0032757, GO:0031397, GO:0050727, GO:0051091, GO:0002866, GO:0033138, GO:0043066, GO:0001963, GO:0042542, GO:0140041, GO:0045944, GO:0019249, GO:0051583, GO:0006281, GO:0106046, GO:1903200, GO:2000825, GO:0106045, GO:1903178, GO:0016570, GO:1905259, GO:0007338, GO:0033864, GO:0006954, GO:1904782, GO:0033182, GO:0043523, GO:0106044, GO:0032435, GO:0001933, GO:0110095, GO:0036529, GO:1901215, GO:0042593, GO:0031334, GO:1903204, GO:0007005, GO:0051881, GO:1903181, GO:0036528, GO:0034614, GO:0030073, GO:0036526, GO:0050787, GO:1903197, GO:0006914, GO:0060765, GO:2000157, GO:0036531, GO:1902236, GO:0043524, GO:0042177, GO:0036471, GO:0032091, GO:0035065, GO:0051899, GO:1903168, GO:0050821, GO:0060548, GO:2000277, GO:0036530, GO:1901984, GO:2000679, GO:0008344, GO:1903202, GO:0046295, GO:0060081, GO:0061727, GO:1903122"," Inflammatory response, Acetylation,  RNA-binding,  Copper,  Zymogen,  DNA damage,  Ubl conjugation,  Endoplasmic reticulum,  Chaperone, Fertilization,  Protease,  Oxidation,  Cytoplasm,  Autophagy,  Nucleus, Lipoprotein,  DNA repair,  Mitochondrion, Phosphoprotein,  Membrane, Direct protein sequencing,  Isopeptide bond,  Hydrolase, Tumor suppressor,  Cell membrane,  Reference proteome,  Stress response,  Palmitate"
P09411,PGK1_MOUSE,Phosphoglycerate kinase 1,Mus musculus (Mouse),"cytosol ISO, extracellular space ISO, membrane raft ISO, cytoplasm ISO","GO:0005615, GO:0005829, GO:0005737, GO:0045121","ADP binding ISO, ATP binding ISS, protein-disulfide reductase activity ISO, phosphoglycerate kinase activity IDA","GO:0047134, GO:0004618, GO:0005524, GO:0043531","cellular response to hypoxia ISO, phosphorylation ISS, epithelial cell differentiation IEA, gluconeogenesis ISO, glycolytic process IDA, negative regulation of angiogenesis ISO, plasminogen activation ISO, positive regulation of oxidative phosphorylation IBA, carbohydrate metabolic process ISO","GO:0031639, GO:0006096, GO:0030855, GO:0005975, GO:0016525, GO:0006094, GO:0016310, GO:1903862, GO:0071456"," Cytoplasm,  Transferase,  Acetylation, Nucleotide-binding,  ATP-binding,  Phosphoprotein,  Kinase,  Glycolysis, 3D-structure,  Reference proteome, Direct protein sequencing,  Hydroxylation"
Q60692,PSB6_MOUSE,Proteasome subunit beta type-6,Mus musculus (Mouse),"cytosol ISO, proteasome core complex IDA, nucleoplasm ISO, nucleus IBA, proteasome core complex, beta-subunit complex ISS, proteasome complex ISO, cytoplasm IBA","GO:0019774, GO:0005829, GO:0005654, GO:0000502, GO:0005634, GO:0005839, GO:0005737","endopeptidase activity IBA, threonine-type endopeptidase activity IEA","GO:0004298, GO:0004175","proteasome-mediated ubiquitin-dependent protein catabolic process IBA, proteasomal protein catabolic process IBA, proteasomal ubiquitin-independent protein catabolic process IBA","GO:0010499, GO:0010498, GO:0043161","Reference proteome,  Cytoplasm,  Proteasome,  Polymorphism,  Zymogen,  Phosphoprotein, Nucleus, 3D-structure,  Protease,  Direct protein sequencing,  Acetylation,  Threonine protease,  Hydrolase"
Q9CWZ7,SNAG_MOUSE,Gamma-soluble NSF attachment protein,Mus musculus (Mouse),"SNARE complex IBA, vacuolar membrane IBA, mitochondrion ISO, myelin sheath HDA","GO:0043209, GO:0031201, GO:0005774, GO:0005739","soluble NSF attachment protein activity IBA, syntaxin binding IBA","GO:0019905, GO:0005483","vesicle-mediated transport IEA, intracellular protein transport IBA","GO:0006886, GO:0016192","Reference proteome,  Protein transport, ER-Golgi transport,  Transport,  Phosphoprotein,  Membrane"
Q61644,PACN1_MOUSE,Protein kinase C and casein kinase substrate in neurons protein 1,Mus musculus (Mouse),"endosome IBA, ruffle membrane IDA, COPI-coated vesicle IDA, plasma membrane ISO, axon terminus ISS, cytoskeleton IBA, postsynaptic density membrane ISO, synapse ISO, cytoplasm IDA, myelin sheath HDA, perinuclear region of cytoplasm ISO, cytoplasmic vesicle membrane IEA, glutamatergic synapse ISO, cytosol IEA","GO:0043679, GO:0005768, GO:0098839, GO:0005856, GO:0005829, GO:0048471, GO:0043209, GO:0030137, GO:0098978, GO:0045202, GO:0032587, GO:0030659, GO:0005737, GO:0005886","cytoskeletal protein binding IDA, identical protein binding IPI, phospholipid binding IDA","GO:0042802, GO:0005543, GO:0008092","regulation of endocytosis IBA, regulation of postsynaptic neurotransmitter receptor internalization ISO, protein localization to plasma membrane ISO, signal transduction TAS, neuron projection morphogenesis ISS, positive regulation of dendrite development ISO, protein localization to membrane IMP, synaptic vesicle endocytosis IDA, negative regulation of endocytosis IDA, cytoskeleton organization ISO, plasma membrane tubulation IMP, actin filament organization IEA","GO:0007010, GO:1900006, GO:0030100, GO:0007165, GO:0007015, GO:0072659, GO:0048488, GO:0045806, GO:0072657, GO:0097320, GO:0048812, GO:0099149"," Membrane,  Cell projection,  Endocytosis,  Cell junction,  SH3 domain,  Cell membrane,  Coiled coil,  Phosphoprotein, Synapse, Lipid-binding,  Synaptosome, 3D-structure,  Reference proteome, Cytoplasm,  Direct protein sequencing,  Cytoplasmic vesicle"
P09671,SODM_MOUSE,"Superoxide dismutase [Mn], mitochondrial",Mus musculus (Mouse),"mitochondrion IDA, cytoplasm ISO, mitochondrial inner membrane HDA, mitochondrial nucleoid ISO, mitochondrial matrix ISO, myelin sheath HDA","GO:0005759, GO:0005737, GO:0042645, GO:0043209, GO:0005743, GO:0005739","DNA binding ISO, metal ion binding IBA, enzyme binding ISO, manganese ion binding ISS, identical protein binding ISO, superoxide dismutase activity IDA, oxygen binding ISO, oxidoreductase activity IMP","GO:0003677, GO:0004784, GO:0019899, GO:0030145, GO:0046872, GO:0019825, GO:0042802, GO:0016491","detection of oxygen IMP, protein homotetramerization ISO, response to cadmium ion IEA, negative regulation of neuron apoptotic process ISO, response to selenium ion IEA, positive regulation of nitric oxide biosynthetic process IMP, hydrogen peroxide metabolic process ISO, response to superoxide IMP, response to hydrogen peroxide IMP, locomotory behavior IMP, response to lipopolysaccharide IEA, response to nutrient levels ISO, post-embryonic development IMP, age-dependent response to oxidative stress IMP, hydrogen peroxide biosynthetic process ISO, vasodilation IMP, negative regulation of membrane hyperpolarization ISO, liver development IMP, intrinsic apoptotic signaling pathway in response to oxidative stress IMP, acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure IMP, regulation of mitochondrial membrane potential IMP, neuron development IMP, positive regulation of cell migration ISO, glutathione metabolic process IMP, heart development IMP, response to oxidative stress IMP, response to silicon dioxide IEA, response to axon injury IMP, response to manganese ion IEA, hemopoiesis IMP, response to drug ISO, age-dependent response to reactive oxygen species ISS, response to electrical stimulus IEA, iron ion homeostasis IMP, negative regulation of apoptotic process ISO, positive regulation of vascular associated smooth muscle cell apoptotic process ISO, negative regulation of vascular associated smooth muscle cell proliferation ISO, erythrophore differentiation IMP, release of cytochrome c from mitochondria IMP, respiratory electron transport chain IMP, response to cold IEA, response to magnetism IEA, negative regulation of fibroblast proliferation IDA, response to zinc ion IEA, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway ISO, response to hypoxia IEA, regulation of blood pressure IMP, oxygen homeostasis ISO, response to immobilization stress IEA, positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching ISO, regulation of catalytic activity IMP, superoxide anion generation IMP, intrinsic apoptotic signaling pathway in response to DNA damage IMP, response to isolation stress IEA, response to hyperoxia IMP, removal of superoxide radicals IMP, negative regulation of fat cell differentiation IMP, response to reactive oxygen species IMP, mitochondrion organization IMP, negative regulation of cell population proliferation ISO, response to gamma radiation IGI, regulation of transcription by RNA polymerase II IDA, response to L-ascorbic acid IEA, apoptotic mitochondrial changes IMP, response to activity IMP, positive regulation of hydrogen peroxide biosynthetic process ISO, superoxide metabolic process IMP, cellular response to ethanol IEA","GO:0000302, GO:1902176, GO:1902631, GO:0042743, GO:0071361, GO:0071000, GO:0050790, GO:0019430, GO:0051289, GO:0033591, GO:0010042, GO:0008631, GO:0014823, GO:1904706, GO:0032364, GO:0048147, GO:0006979, GO:0042493, GO:0010729, GO:0006357, GO:0031667, GO:0043066, GO:0046686, GO:0009791, GO:0010332, GO:1905932, GO:0042542, GO:0001889, GO:0055093, GO:0007005, GO:0051881, GO:0006749, GO:0048666, GO:0000303, GO:0001315, GO:0010269, GO:0009409, GO:0003032, GO:0030335, GO:0042554, GO:1905461, GO:0055072, GO:0008637, GO:0001306, GO:0007507, GO:0030097, GO:0001836, GO:0035902, GO:0034021, GO:0006801, GO:0050665, GO:0048678, GO:0010043, GO:0051602, GO:0008217, GO:0003069, GO:0008285, GO:0032496, GO:0043524, GO:0045599, GO:0022904, GO:0035900, GO:0007626, GO:0042311, GO:0008630, GO:0045429, GO:0001666, GO:0048773"," Oxidoreductase,  Ubl conjugation,  Reference proteome,  Direct protein sequencing,  Nitration, Mitochondrion, Transit peptide,  Manganese, Acetylation,  Metal-binding"
Q8VD04,GRAP1_MOUSE,GRIP1-associated protein 1,Mus musculus (Mouse),"postsynaptic recycling endosome ISO, cytosol ISO, dendrite IEA, intracellular membrane-bounded organelle ISO, nucleoplasm ISO, axon IEA, recycling endosome membrane IEA, glutamatergic synapse ISO, extrinsic component of postsynaptic early endosome membrane ISO","GO:0030425, GO:0043231, GO:0005829, GO:0098998, GO:0005654, GO:0098837, GO:0098978, GO:0030424, GO:0055038",identical protein binding ISO,GO:0042802,"neurotransmitter receptor transport, endosome to postsynaptic membrane ISO, regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane ISO, regulation of modification of synaptic structure ISO, regulation of recycling endosome localization within postsynapse ISO","GO:0099158, GO:0098887, GO:1905244, GO:0099152"," Protein transport, Membrane,  Cell projection,  Endosome,  Synapse,  Cell junction,  Coiled coil,  Phosphoprotein, Transport,  Reference proteome, Acetylation"
Q3U0V1,FUBP2_MOUSE,Far upstream element-binding protein 2,Mus musculus (Mouse),"cytoplasmic stress granule IDA, cytosol TAS, dendrite ISO, nucleoplasm ISO, neuronal cell body ISO, nucleus ISO, cytoplasm IBA","GO:0030425, GO:0010494, GO:0005829, GO:0005654, GO:0005634, GO:0043025, GO:0005737","mRNA binding IDA, mRNA 3'-UTR binding ISO, DNA binding IEA, mRNA 3'-UTR AU-rich region binding ISS","GO:0003677, GO:0003730, GO:0035925, GO:0003729","regulation of transcription, DNA-templated IEA, mRNA processing IEA, cellular response to cytokine stimulus ISS, positive regulation of mRNA catabolic process ISS, regulation of mRNA stability ISS, 3'-UTR-mediated mRNA destabilization ISS, mRNA transport IEA, mRNA catabolic process IDA, RNA splicing IEA, regulation of miRNA metabolic process IDA, miRNA metabolic process ISS, negative regulation of nitric oxide biosynthetic process ISS, negative regulation of low-density lipoprotein particle clearance ISO, regulation of gene expression IBA","GO:0006355, GO:0010989, GO:0051028, GO:0010468, GO:0061158, GO:0043488, GO:0008380, GO:0045019, GO:2000628, GO:0006397, GO:0010586, GO:0061014, GO:0006402, GO:0071345","Reference proteome,  Cytoplasm,  DNA-binding,  mRNA splicing,  Nucleus,  mRNA transport,  Transport,  Methylation,  Phosphoprotein,  RNA-binding, Transcription regulation, mRNA processing,  Transcription,  Repeat,  Isopeptide bond,  Ubl conjugation, Acetylation"
Q01853,TERA_MOUSE,Transitional endoplasmic reticulum ATPase,Mus musculus (Mouse),"ATPase complex IMP, cytoplasm ISO, protein-containing complex IPI, lipid droplet ISO, synapse IDA, VCP-NPL4-UFD1 AAA ATPase complex IDA, intracellular membrane-bounded organelle ISO, cytoplasmic stress granule ISS, nucleoplasm ISO, site of double-strand break ISS, cytosol ISS, endoplasmic reticulum ISS, endoplasmic reticulum membrane IDA, nucleus ISO, myelin sheath HDA, perinuclear region of cytoplasm ISO, proteasome complex ISO, glutamatergic synapse ISO, Derlin-1 retrotranslocation complex IDA, VCP-NSFL1C complex IPI","GO:0005789, GO:1904949, GO:1990730, GO:0034098, GO:0043231, GO:0010494, GO:0036513, GO:0005783, GO:0005811, GO:0005829, GO:0032991, GO:0043209, GO:0005654, GO:0000502, GO:0035861, GO:0098978, GO:0005634, GO:0045202, GO:0048471, GO:0005737","signaling receptor binding ISO, ATP binding IDA, protein domain specific binding ISO, protein-containing complex binding ISO, MHC class I protein binding IDA, ADP binding IMP, ubiquitin protein ligase binding ISO, protein phosphatase binding ISO, ubiquitin-like protein ligase binding ISO, ubiquitin-specific protease binding IPI, BAT3 complex binding ISO, polyubiquitin modification-dependent protein binding IDA, lipid binding IEA, identical protein binding IPI, ATPase activity IDA, K48-linked polyubiquitin modification-dependent protein binding IDA, deubiquitinase activator activity ISO","GO:0042288, GO:0036435, GO:0019904, GO:0019903, GO:0005524, GO:0044389, GO:0035800, GO:0044877, GO:1904288, GO:0008289, GO:0005102, GO:0031593, GO:0043531, GO:0042802, GO:0016887, GO:1990381, GO:0031625","cellular response to DNA damage stimulus ISS, ubiquitin-dependent ERAD pathway ISS, aggresome assembly IGI, regulation of aerobic respiration ISO, cellular response to arsenite ion ISS, DNA repair ISS, endosome to lysosome transport via multivesicular body sorting pathway ISS, cellular response to heat ISS, positive regulation of protein-containing complex assembly ISO, macroautophagy ISS, ubiquitin-dependent protein catabolic process IGI, ERAD pathway ISS, positive regulation of proteasomal ubiquitin-dependent protein catabolic process ISO, NADH metabolic process ISO, protein ubiquitination ISS, stress granule disassembly ISS, positive regulation of canonical Wnt signaling pathway ISO, positive regulation of protein catabolic process ISO, autophagy ISS, autophagosome maturation ISS, translesion synthesis ISS, proteasomal protein catabolic process ISS, ATP metabolic process IDA, activation of cysteine-type endopeptidase activity involved in apoptotic process IDA, double-strand break repair ISS, viral genome replication ISO, positive regulation of ATP biosynthetic process ISO, flavin adenine dinucleotide catabolic process ISO, ER-associated misfolded protein catabolic process ISO, positive regulation of Lys63-specific deubiquitinase activity ISO, negative regulation of smoothened signaling pathway ISO, positive regulation of mitochondrial membrane potential IMP, retrograde protein transport, ER to cytosol IMP, endoplasmic reticulum to Golgi vesicle-mediated transport ISO, endoplasmic reticulum stress-induced pre-emptive quality control ISS, positive regulation of oxidative phosphorylation ISO, positive regulation of protein K63-linked deubiquitination ISO, interstrand cross-link repair ISS, regulation of protein localization to chromatin ISS, mitotic spindle disassembly IBA, regulation of synapse organization ISO, proteasome-mediated ubiquitin-dependent protein catabolic process IMP","GO:0061857, GO:0006734, GO:0090263, GO:0010918, GO:0046034, GO:0051228, GO:0016236, GO:1903862, GO:0006919, GO:0035617, GO:0019079, GO:0071712, GO:0031334, GO:0034605, GO:0050807, GO:2001171, GO:0016567, GO:0032436, GO:1903843, GO:0045732, GO:0043161, GO:0006974, GO:0030970, GO:0070842, GO:0097352, GO:0006281, GO:0010498, GO:0036503, GO:0006914, GO:0045879, GO:1903006, GO:0032510, GO:0030433, GO:0019985, GO:1903007, GO:0006302, GO:0006511, GO:1905634, GO:0036297, GO:0072389, GO:1903715, GO:0006888"," Cytoplasm,  Autophagy,  Endoplasmic reticulum, Hydrolase,  Lipid-binding,  Nucleotide-binding,  Transport,  ATP-binding,  Methylation,  Phosphoprotein,  DNA repair, Nucleus, 3D-structure,  Ubl conjugation,  Reference proteome, Direct protein sequencing,  Acetylation,  Isopeptide bond,  DNA damage, Ubl conjugation pathway"
P17183,ENOG_MOUSE,Gamma-enolase,Mus musculus (Mouse),"growth cone ISO, cytosol ISO, plasma membrane ISO, cell surface ISO, synaptic membrane ISO, neuron projection ISO, perikaryon IDA, membrane raft ISO, phosphopyruvate hydratase complex ISO, cytoplasm IDA, membrane ISO, neuronal cell body IDA, cell cortex region ISO, myelin sheath HDA, photoreceptor inner segment IDA","GO:0097060, GO:0016020, GO:0043204, GO:0005829, GO:0000015, GO:0099738, GO:0001917, GO:0043209, GO:0030426, GO:0045121, GO:0009986, GO:0043025, GO:0005737, GO:0043005, GO:0005886","protein-containing complex binding ISO, phosphopyruvate hydratase activity ISO, magnesium ion binding IEA, enzyme binding ISO, identical protein binding ISO","GO:0004634, GO:0019899, GO:0044877, GO:0000287, GO:0042802","regulation of vacuole fusion, non-autophagic IBA, glycolytic process IBA","GO:0006096, GO:0032889"," Lyase,  Cytoplasm,  Cell membrane,  Phosphoprotein,  Hydroxylation, Metal-binding,  Reference proteome,  Direct protein sequencing,  Membrane,  Ubl conjugation, Glycolysis,  Isopeptide bond,  Magnesium, Acetylation"
