Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q9Z321,TOP3B_MOUSE,DNA topoisomerase 3-beta-1,Mus musculus (Mouse),"nucleus IBA, condensed chromosome IDA","GO:0005634, GO:0000793","DNA topoisomerase activity IBA, DNA topoisomerase type I (single strand cut, ATP-independent) activity IEA, DNA binding IEA","GO:0003677, GO:0003917, GO:0003916","chromosome segregation IMP, DNA topological change IBA","GO:0007059, GO:0006265"," Isomerase, DNA-binding,  Reference proteome,  Topoisomerase"
Q9Z329,ITPR2_MOUSE,"Inositol 1,4,5-trisphosphate receptor type 2",Mus musculus (Mouse),"cytoplasm IDA, integral component of membrane IEA, myelin sheath ISO, plasma membrane ISO, receptor complex ISO, secretory granule membrane IBA, cell cortex IDA, endoplasmic reticulum ISO, endoplasmic reticulum membrane ISO, sarcoplasmic reticulum membrane ISO, cytoplasmic vesicle membrane IBA, axon ISO, nucleoplasm ISO, sarcoplasmic reticulum IDA","GO:0005938, GO:0030659, GO:0005737, GO:0005789, GO:0030424, GO:0030667, GO:0005886, GO:0005783, GO:0016529, GO:0043235, GO:0005654, GO:0033017, GO:0043209, GO:0016021","ion channel binding ISO, inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity IDA, scaffold protein binding ISO, calcium ion binding ISO, inositol 1,4,5 trisphosphate binding ISO, calcium-release channel activity IDA, phosphatidylinositol binding IDA","GO:0070679, GO:0005509, GO:0015278, GO:0035091, GO:0097110, GO:0044325, GO:0005220","calcium ion transport IDA, release of sequestered calcium ion into cytosol ISO, cellular response to cAMP IDA, response to hypoxia ISO, cellular response to ethanol IMP","GO:0051209, GO:0071361, GO:0001666, GO:0071320, GO:0006816"," Calcium channel, Endoplasmic reticulum,  Ion transport,  Receptor,  Transmembrane,  Transmembrane helix, Alternative splicing,  Ion channel,  Calcium transport, Reference proteome,  Transport,  Repeat, Ligand-gated ion channel,  Phosphoprotein,  Calcium,  Membrane"
Q8BK64,AHSA1_MOUSE,Activator of 90 kDa heat shock protein ATPase homolog 1,Mus musculus (Mouse),"endoplasmic reticulum IEA, cytoplasm ISS, cytosol ISO","GO:0005829, GO:0005783, GO:0005737","chaperone binding ISO, Hsp90 protein binding IPI, ATPase activator activity ISS","GO:0001671, GO:0051087, GO:0051879","protein folding ISS, positive regulation of ATPase activity ISO","GO:0032781, GO:0006457"," Endoplasmic reticulum, Phosphoprotein, Acetylation,  Chaperone,  Cytoplasm,  Isopeptide bond,  Reference proteome,  Ubl conjugation,  Stress response"
O08915,AIP_MOUSE,AH receptor-interacting protein,Mus musculus (Mouse),"membrane IDA, aryl hydrocarbon receptor complex IDA, plasma membrane IEA, cytosol IDA","GO:0005829, GO:0005886, GO:0034751, GO:0016020","unfolded protein binding ISS, peptidyl-prolyl cis-trans isomerase activity IEA, GAF domain binding ISO, aryl hydrocarbon receptor binding IPI, transcription coregulator activity IPI","GO:0003755, GO:0051082, GO:0017162, GO:0036004, GO:0003712","protein targeting to mitochondrion ISS, negative regulation of cyclic-nucleotide phosphodiesterase activity ISO, protein maturation by protein folding ISS, regulation of protein kinase A signaling ISO, xenobiotic metabolic process IPI","GO:0010738, GO:0006626, GO:0006805, GO:0051344, GO:0022417","Cytoplasm,  TPR repeat,  Reference proteome,  Direct protein sequencing, Repeat,  Phosphoprotein"
P55302,AMRP_MOUSE,Alpha-2-macroglobulin receptor-associated protein,Mus musculus (Mouse),"Golgi lumen IEA, plasma membrane ISO, endosome lumen IEA, endosome ISS, endomembrane system IBA, endoplasmic reticulum ISO, rough endoplasmic reticulum lumen ISS, cell surface IEA, endoplasmic reticulum-Golgi intermediate compartment ISS, Golgi apparatus ISS, cis-Golgi network ISS, vesicle ISO, rough endoplasmic reticulum ISO, cytoplasm ISO","GO:0005796, GO:0048237, GO:0005801, GO:0005737, GO:0005794, GO:0031982, GO:0009986, GO:0031904, GO:0005793, GO:0005886, GO:0005783, GO:0012505, GO:0005768, GO:0005791","receptor ligand activity ISO, very-low-density lipoprotein particle receptor binding ISO, heparin binding IEA, receptor antagonist activity ISO, low-density lipoprotein particle receptor binding IPI, lipase binding ISO","GO:0048019, GO:0008201, GO:0048018, GO:0070326, GO:0050750, GO:0035473","negative regulation of cell death ISO, negative regulation of protein binding ISO, signal transduction ISO, amyloid-beta clearance by transcytosis ISO, negative regulation of amyloid-beta clearance ISO, negative regulation of receptor internalization ISO, negative regulation of very-low-density lipoprotein particle clearance ISO, regulation of receptor-mediated endocytosis ISS","GO:0010916, GO:0032091, GO:0060548, GO:0002091, GO:0150093, GO:0048259, GO:1900222, GO:0007165"," Endoplasmic reticulum,  Signal, Reference proteome,  Golgi apparatus, Coiled coil,  Direct protein sequencing, Glycoprotein,  Heparin-binding,  Endosome,  Phosphoprotein"
Q641P0,ARP3B_MOUSE,Actin-related protein 3B,Mus musculus (Mouse),"Arp2/3 protein complex IEA, cytoplasm IEA, cell projection IEA","GO:0042995, GO:0005885, GO:0005737","actin binding IEA, ATP binding IEA","GO:0003779, GO:0005524",Arp2/3 complex-mediated actin nucleation IEA,GO:0034314," Cytoskeleton, Cytoplasm,  Nucleotide-binding,  Cell projection,  Reference proteome, Actin-binding,  ATP-binding,  Alternative splicing"
Q9JIG7,CCD22_MOUSE,Coiled-coil domain-containing protein 22,Mus musculus (Mouse),endosome IEA,GO:0005768,cullin family protein binding ISO,GO:0097602,"cytoplasmic sequestering of NF-kappaB ISO, negative regulation of I-kappaB kinase/NF-kappaB signaling ISO, protein transport IEA, retrograde transport, endosome to plasma membrane ISS, positive regulation of ubiquitin-dependent protein catabolic process ISO, regulation of plasma lipoprotein particle levels ISO, cellular copper ion homeostasis ISO, cholesterol homeostasis ISO, Golgi to plasma membrane transport ISO, endocytic recycling ISS, positive regulation of I-kappaB kinase/NF-kappaB signaling ISO","GO:0015031, GO:0097006, GO:0042632, GO:0043124, GO:0043123, GO:1990126, GO:0032456, GO:0006878, GO:0007253, GO:2000060, GO:0006893","Reference proteome,  Transport,  Endosome, Coiled coil,  Ubl conjugation pathway,  Protein transport,  Phosphoprotein"
Q9CRB9,FT,MICOS complex subunit Mic19,Mus musculus (Mouse),"mitochondrion IDA, mitochondrial inner membrane IDA, nucleus ISO, MICOS complex ISO, cytoplasm ISO","GO:0005737, GO:0005743, GO:0005634, GO:0061617, GO:0005739","phosphatase binding ISS, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, molecular adaptor activity IMP","GO:0019902, GO:0060090, GO:0001227","mitochondrial fusion ISO, negative regulation of transcription by RNA polymerase II ISO, cristae formation ISO, inner mitochondrial membrane organization ISO","GO:0000122, GO:0042407, GO:0007007, GO:0008053"," Membrane, Transcription,  Transcription regulation, Myristate,  Nucleus,  Mitochondrion,  Repressor, Acetylation,  Mitochondrion inner membrane,  Cytoplasm,  Disulfide bond,  Direct protein sequencing,  Reference proteome,  Phosphoprotein, Lipoprotein"
Q91V76,CK054_MOUSE,Ester hydrolase C11orf54 homolog,Mus musculus (Mouse),"nuclear body ISO, nucleus ISO, nucleoplasm ISO","GO:0005634, GO:0016604, GO:0005654","zinc ion binding ISO, hydrolase activity, acting on ester bonds ISO","GO:0016788, GO:0008270",,,"Hydrolase,  Nucleus,  Reference proteome,  Zinc,  Metal-binding"
Q8VD62,CK068_MOUSE,UPF0696 protein C11orf68 homolog,Mus musculus (Mouse),,,,,,," Reference proteome, Alternative splicing"
O08585,CLCA_MOUSE,Clathrin light chain A,Mus musculus (Mouse),"clathrin coat of coated pit IEA, spindle IEA, clathrin complex ISO, presynaptic endocytic zone membrane ISO, plasma membrane IBA, clathrin vesicle coat IBA, postsynaptic endocytic zone IDA, clathrin coat ISO, clathrin-coated pit ISO, cytoplasmic vesicle IDA, clathrin-coated vesicle ISO, clathrin coat of trans-Golgi network vesicle IEA, postsynaptic endocytic zone cytoplasmic component IDA, synaptic vesicle membrane ISO, glutamatergic synapse IDA","GO:0098843, GO:0030136, GO:0098978, GO:0030130, GO:0098835, GO:0030132, GO:0005819, GO:0030118, GO:0030125, GO:0099631, GO:0030672, GO:0005886, GO:0005905, GO:0031410, GO:0071439","clathrin heavy chain binding ISO, protein-containing complex binding ISO, peptide binding ISO, GTPase binding ISO, structural molecule activity IEA","GO:0005198, GO:0042277, GO:0032050, GO:0044877, GO:0051020","intracellular protein transport IEA, cell division IEA, clathrin coat assembly ISO, cell cycle IEA, clathrin-dependent endocytosis IBA","GO:0051301, GO:0072583, GO:0007049, GO:0048268, GO:0006886"," Mitosis,  Cell division,  Cytoskeleton, Reference proteome, Acetylation, Cytoplasmic vesicle,  Cytoplasm,  Cell cycle,  Coated pit,  Phosphoprotein,  Calcium,  Membrane"
Q9D1A2,CNDP2_MOUSE,Cytosolic non-specific dipeptidase,Mus musculus (Mouse),"cytosol ISO, nucleoplasm ISO","GO:0005829, GO:0005654","dipeptidase activity IDA, carboxypeptidase activity IEA, cytosolic dipeptidase activity IEA, alanylglutamate dipeptidase activity IEA, metallodipeptidase activity IEA, metal ion binding IEA, peptidase activity IDA","GO:0046872, GO:0004180, GO:0008233, GO:0016805, GO:0103046, GO:0070573, GO:0102008",proteolysis IDA,GO:0006508,"3D-structure, Hydrolase,  Carboxypeptidase,  Metalloprotease,  Manganese, Protease,  Reference proteome,  Cytoplasm,  Direct protein sequencing,  Metal-binding,  Phosphoprotein"
Q9WUM3,COR1B_MOUSE,Coronin-1B,Mus musculus (Mouse),"plasma membrane ISO, perinuclear region of cytoplasm ISO, cell leading edge ISO, stress fiber ISO, cytosol ISO, cell periphery ISO, lamellipodium ISO, actin filament ISO, cytoplasm ISO","GO:0005884, GO:0071944, GO:0005737, GO:0031252, GO:0001725, GO:0005886, GO:0005829, GO:0048471, GO:0030027","identical protein binding ISO, Arp2/3 complex binding ISO, protein-containing complex binding ISO, cytoskeletal protein binding ISO, actin filament binding ISO","GO:0071933, GO:0042802, GO:0051015, GO:0044877, GO:0008092","cellular response to platelet-derived growth factor stimulus ISO, negative regulation of lamellipodium morphogenesis ISO, negative regulation of Arp2/3 complex-mediated actin nucleation ISO, actin cytoskeleton organization ISO, ruffle organization ISO, actin filament branching ISO, wound healing ISO, endothelial cell chemotaxis ISO, protein kinase C signaling ISO, protein localization to cell leading edge ISO, actin filament bundle assembly ISO, cell migration ISO, negative regulation of smooth muscle cell chemotaxis ISO, positive regulation of lamellipodium morphogenesis ISO, actin filament organization IBA","GO:0090135, GO:0051017, GO:2000394, GO:0016477, GO:0035767, GO:0031529, GO:0030036, GO:0070528, GO:0071672, GO:0036120, GO:1902463, GO:0042060, GO:2000393, GO:0034316, GO:0007015"," Cytoskeleton, Direct protein sequencing, WD repeat,  Reference proteome,  Cytoplasm,  Repeat, Actin-binding,  Coiled coil,  Phosphoprotein"
Q9Z140,CPNE6_MOUSE,Copine-6 {ECO:0000305},Mus musculus (Mouse),"cytoplasm IDA, membrane IDA, perikaryon IEA, plasma membrane IDA, endosome IEA, axon IDA, dendrite IDA, clathrin-coated endocytic vesicle IDA","GO:0043204, GO:0030425, GO:0005737, GO:0045334, GO:0030424, GO:0016020, GO:0005886, GO:0005768","calcium-dependent phospholipid binding IBA, phosphatidylserine binding IDA, metal ion binding IEA","GO:0046872, GO:0005544, GO:0001786","cellular response to calcium ion IMP, positive regulation of dendrite extension ISO","GO:0071277, GO:1903861","Calcium, Differentiation,  Cell membrane,  Cell projection,  Reference proteome,  Cytoplasm, Repeat,  Cytoplasmic vesicle,  Endosome,  Metal-binding,  Membrane"
Q9DCT8,CRIP2_MOUSE,Cysteine-rich protein 2,Mus musculus (Mouse),cell cortex IDA,GO:0005938,metal ion binding IEA,GO:0046872,"positive regulation of cell population proliferation IDA, hemopoiesis IDA","GO:0030097, GO:0008284"," Reference proteome, Acetylation,  LIM domain,  Zinc, Repeat,  Metal-binding,  Phosphoprotein"
O54983,CRYM_MOUSE,Ketimine reductase mu-crystallin,Mus musculus (Mouse),"nucleus IDA, cytosol ISO, mitochondrion IDA, cytoplasm ISO","GO:0005829, GO:0005634, GO:0005739, GO:0005737","NADP binding ISO, thiomorpholine-carboxylate dehydrogenase activity IEA, transcription corepressor activity ISO, protein homodimerization activity ISO, hormone binding IMP, thyroid hormone binding ISO","GO:0070324, GO:0003714, GO:0050661, GO:0042562, GO:0042803, GO:0047127","mitochondrial transport ISO, sensory perception of sound ISO, negative regulation of transcription by RNA polymerase II ISO, thyroid hormone transport ISO, thyroid hormone metabolic process IMP","GO:0070327, GO:0042403, GO:0007605, GO:0000122, GO:0006839","Oxidoreductase,  NADP, 3D-structure,  Reference proteome,  Cytoplasm,  Direct protein sequencing,  NAD"
Q8R1Q8,DC1L1_MOUSE,Cytoplasmic dynein 1 light intermediate chain 1,Mus musculus (Mouse),"cytoplasmic dynein complex ISS, cytoplasm IEA, microtubule IEA, spindle pole ISS, centrosome ISO, condensed chromosome kinetochore IEA, kinetochore ISS","GO:0005737, GO:0000777, GO:0000776, GO:0005813, GO:0005868, GO:0005874, GO:0000922","dynein heavy chain binding ISO, identical protein binding ISO, microtubule motor activity ISS, ATP binding IEA, GDP binding ISO","GO:0045504, GO:0003777, GO:0042802, GO:0005524, GO:0019003","microtubule cytoskeleton organization IBA, positive regulation of mitotic cell cycle spindle assembly checkpoint ISS, cell division IEA, cellular response to nerve growth factor stimulus ISO, cell cycle IEA, regulation of centrosome cycle ISO, microtubule-based movement ISS","GO:0007018, GO:0046605, GO:1990090, GO:0090267, GO:0051301, GO:0000226, GO:0007049","Cytoskeleton,  Cell division, ATP-binding,  Centromere, Mitosis,  Microtubule,  Kinetochore,  Motor protein,  Nucleotide-binding, Reference proteome,  Transport,  Cytoplasm,  Chromosome,  Cell cycle,  Direct protein sequencing,  Phosphoprotein,  Dynein"
Q99LD8,DDAH2_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",Mus musculus (Mouse),"cytosol ISO, centriolar satellite ISO, mitochondrion IEA","GO:0005829, GO:0034451, GO:0005739","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA, dimethylargininase activity ISS, amino acid binding ISO","GO:0016597, GO:0016403, GO:0016813","positive regulation of nitric oxide biosynthetic process IBA, arginine catabolic process ISA, citrulline metabolic process ISS, arginine metabolic process ISO","GO:0006527, GO:0000052, GO:0045429, GO:0006525","Cytoplasm,  Mitochondrion, Reference proteome,  Direct protein sequencing,  Hydrolase"
Q9QXS6,DREB_MOUSE,Drebrin,Mus musculus (Mouse),"dendritic filopodium ISO, axonal spine ISO, postsynaptic density ISO, dendritic shaft ISO, cortical actin cytoskeleton IBA, cytoplasm ISS, site of polarized growth IBA, excitatory synapse ISO, dendritic spine ISO, axonal growth cone ISO, growth cone IDA, postsynaptic actin cytoskeleton ISO, perinuclear region of cytoplasm ISO, cell-cell junction ISO, neuronal cell body ISO, dendrite ISS, lamellipodium ISO, membrane IDA, asymmetric synapse ISO, plasma membrane IDA, postsynaptic membrane ISO, postsynaptic cytosol IDA, filopodium ISO, cytoskeleton ISO, neuron spine ISO, actin cytoskeleton IDA, gap junction IDA, glutamatergic synapse IDA","GO:1902737, GO:0060076, GO:0044309, GO:0015629, GO:0005911, GO:0098871, GO:0043025, GO:0043197, GO:0030864, GO:0005737, GO:0030425, GO:0030175, GO:0005886, GO:0030426, GO:0030427, GO:0048471, GO:0045211, GO:0044308, GO:0016020, GO:0099524, GO:0014069, GO:0032279, GO:0030027, GO:0005921, GO:0005856, GO:0043198, GO:0098978, GO:0044295","cytoskeletal protein binding ISO, profilin binding ISS, actin filament binding ISO","GO:0051015, GO:0008092, GO:0005522","positive regulation of cell-substrate adhesion ISO, negative regulation of actin filament bundle assembly ISO, maintenance of protein location in cell IMP, negative regulation of actin-dependent ATPase activity ISO, neural precursor cell proliferation IEP, actin filament organization IDA, regulation of actin filament polymerization ISO, positive regulation of excitatory postsynaptic potential ISO, cell communication by electrical coupling IMP, cell communication by chemical coupling IMP, positive regulation of axon extension ISO, negative regulation of muscle filament sliding ISO, prepulse inhibition ISO, generation of neurons IEP, positive regulation of synaptic plasticity IMP, cellular response to tumor necrosis factor ISO, regulation of filopodium assembly ISO, postsynaptic actin cytoskeleton organization ISO, regulation of postsynaptic density protein 95 clustering ISO, modulation of inhibitory postsynaptic potential ISO, positive regulation of substrate adhesion-dependent cell spreading ISO, negative regulation of locomotion involved in locomotory behavior ISO, positive regulation of receptor localization to synapse IMP, cytoplasmic sequestering of protein ISS, positive regulation of dendritic spine morphogenesis IMP, neuron projection morphogenesis IBA, positive regulation of neuron projection development ISO, cellular response to transforming growth factor beta stimulus ISO","GO:1900026, GO:0061351, GO:0060134, GO:0010811, GO:0090327, GO:0051489, GO:0051220, GO:0045773, GO:0071560, GO:1904113, GO:0098974, GO:0030833, GO:0048812, GO:1904622, GO:0010976, GO:0007015, GO:0010643, GO:0098828, GO:0031915, GO:0032232, GO:2000463, GO:0048699, GO:0032507, GO:0061003, GO:1902685, GO:0010644, GO:0071356, GO:1902897","Cell projection,  Differentiation,  Actin-binding,  Phosphoprotein, Direct protein sequencing, Reference proteome, Acetylation,  Cytoplasm,  Developmental protein,  Neurogenesis,  Cell junction,  Alternative splicing"
P62869,ELOB_MOUSE,Elongin-B,Mus musculus (Mouse),"elongin complex IDA, VCB complex ISO, Cul5-RING ubiquitin ligase complex IEA, transcription regulator complex ISO, Cul2-RING ubiquitin ligase complex IEA","GO:0070449, GO:0030891, GO:0031466, GO:0031462, GO:0005667","protein-containing complex binding ISO, ubiquitin protein ligase binding IEA, transcription coactivator activity ISO","GO:0003713, GO:0044877, GO:0031625","positive regulation of transcription by RNA polymerase II ISO, transcription elongation from RNA polymerase II promoter IEA, protein ubiquitination IEA","GO:0016567, GO:0006368, GO:0045944"," Acetylation,  Transcription regulation,  Nucleus,  Reference proteome, 3D-structure,  Ubl conjugation pathway,  Phosphoprotein, Transcription"
Q8BGB7,ENOPH_MOUSE,Enolase-phosphatase E1 {ECO:0000255|HAMAP-Rule:MF_03117},Mus musculus (Mouse),"nucleus IEA, cytoplasm IEA","GO:0005634, GO:0005737","2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity IEA, magnesium ion binding IEA, acireductone synthase activity ISS, 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity IEA","GO:0043715, GO:0000287, GO:0043874, GO:0043716","L-methionine salvage from S-adenosylmethionine IEA, L-methionine salvage from methylthioadenosine ISS","GO:0019509, GO:0019284"," Amino-acid biosynthesis,  Nucleus, Alternative splicing, Reference proteome,  Methionine biosynthesis,  Cytoplasm, Magnesium,  Metal-binding,  Hydrolase"
Q99L47,F10A1_MOUSE,Hsc70-interacting protein,Mus musculus (Mouse),"protein-containing complex ISO, cytosol ISO","GO:0005829, GO:0032991","identical protein binding ISO, Hsp70 protein binding ISO, protein-containing complex binding ISO, chaperone binding ISO, unfolded protein binding ISO, heat shock protein binding IBA, dATP binding ISO, protein dimerization activity IEA, protein domain specific binding ISO","GO:0032564, GO:0046983, GO:0051087, GO:0042802, GO:0051082, GO:0031072, GO:0030544, GO:0019904, GO:0044877","chaperone cofactor-dependent protein refolding ISO, protein-containing complex assembly IBA, response to bacterium IEP, chaperone-mediated protein folding IBA, negative regulation of protein refolding ISO","GO:0009617, GO:0051085, GO:0061084, GO:0065003, GO:0061077"," TPR repeat,  Reference proteome, Acetylation,  Chaperone,  Cytoplasm, Repeat,  Phosphoprotein"
Q8R0Y6,AL1L1_MOUSE,Cytosolic 10-formyltetrahydrofolate dehydrogenase,Mus musculus (Mouse),"protein-containing complex ISO, cytosol ISO, mitochondrion HDA","GO:0005829, GO:0032991, GO:0005739","aldehyde dehydrogenase [NAD(P)+] activity ISO, aldehyde dehydrogenase (NADP+) activity ISO, aldehyde dehydrogenase (NAD+) activity IBA, protein-containing complex binding ISO, hydroxymethyl-, formyl- and related transferase activity IEA, formyltetrahydrofolate dehydrogenase activity IBA","GO:0004030, GO:0016742, GO:0033721, GO:0044877, GO:0016155, GO:0004029","10-formyltetrahydrofolate catabolic process IEA, biosynthetic process IEA, one-carbon metabolic process IEA","GO:0009058, GO:0006730, GO:0009258"," NADP,  Oxidoreductase,  One-carbon metabolism, Phosphopantetheine, Acetylation,  Reference proteome,  Cytoplasm,  Phosphoprotein"
Q9Z0G0,GIPC1_MOUSE,PDZ domain-containing protein GIPC1,Mus musculus (Mouse),"cytoplasm IDA, dendritic spine IDA, cytoplasmic vesicle ISO, membrane IDA, postsynapse IDA, glutamatergic synapse IMP, cytosol IDA, dendritic shaft IDA, presynapse IDA, endocytic vesicle ISO, brush border ISO, synaptic vesicle IDA, vesicle membrane IDA, Schaffer collateral - CA1 synapse IDA, cell cortex ISO","GO:0005938, GO:0098685, GO:0012506, GO:0005903, GO:0043197, GO:0005737, GO:0016020, GO:0043198, GO:0098794, GO:0098793, GO:0008021, GO:0030139, GO:0098978, GO:0005829, GO:0031410","myosin binding IPI, identical protein binding IPI, actin binding IPI, PDZ domain binding ISO, signaling receptor binding ISO, GTPase activator activity TAS","GO:0005102, GO:0042802, GO:0030165, GO:0003779, GO:0005096, GO:0017022","positive regulation of cytokinesis ISO, positive regulation of melanin biosynthetic process ISS, protein targeting IMP, glutamate secretion IMP, positive regulation of transforming growth factor beta receptor signaling pathway IDA, regulation of synaptic vesicle exocytosis IMP, chemical synaptic transmission IMP, regulation of synaptic plasticity IMP, negative regulation of proteasomal ubiquitin-dependent protein catabolic process IDA, regulation of protein stability IDA, endothelial cell migration IMP, G protein-coupled receptor signaling pathway TAS, cellular response to interleukin-7 IDA","GO:0048167, GO:0030511, GO:0043542, GO:2000300, GO:0007268, GO:0032435, GO:0014047, GO:0098761, GO:0032467, GO:0048023, GO:0031647, GO:0007186, GO:0006605"," Reference proteome,  Cytoplasm, 3D-structure,  Phosphoprotein,  Membrane"
Q9CQM9,GLRX3_MOUSE,Glutaredoxin-3,Mus musculus (Mouse),"dendrite ISO, Z disc IDA, nucleus ISO, cell cortex IEA, cytosol IBA","GO:0005938, GO:0030425, GO:0005634, GO:0005829, GO:0030018","identical protein binding ISO, protein disulfide oxidoreductase activity IEA, iron-sulfur cluster binding IEA, protein kinase C binding ISO, electron transfer activity IEA, metal ion binding IEA","GO:0046872, GO:0015035, GO:0042802, GO:0051536, GO:0009055, GO:0005080","protein maturation by iron-sulfur cluster transfer ISS, [2Fe-2S] cluster assembly ISS, negative regulation of cardiac muscle hypertrophy IMP, regulation of the force of heart contraction IMP, cellular iron ion homeostasis IBA","GO:0010614, GO:0006879, GO:0002026, GO:0097428, GO:0044571"," Acetylation, 3D-structure, Iron-sulfur,  Reference proteome,  Cytoplasm,  Repeat,  Direct protein sequencing,  Iron,  Metal-binding,  Phosphoprotein"
P21279,FT,Guanine nucleotide-binding protein G(q) subunit alpha,Mus musculus (Mouse),"membrane IDA, protein-containing complex ISO, caveola ISO, plasma membrane ISO, heterotrimeric G-protein complex ISO, Golgi apparatus IEA, cytosol ISO, cell body IDA, nuclear membrane IEA, dendrite IDA","GO:0005901, GO:0030425, GO:0005794, GO:0005834, GO:0016020, GO:0031965, GO:0005886, GO:0005829, GO:0032991, GO:0044297","G-protein beta/gamma-subunit complex binding IBA, GTPase activity IBA, alkylglycerophosphoethanolamine phosphodiesterase activity ISO, GTPase activator activity ISO, GTP binding ISO, protein-containing complex binding ISO, G protein-coupled receptor binding IBA, type 2A serotonin receptor binding ISO, metal ion binding IEA","GO:0047391, GO:0005525, GO:0046872, GO:0031683, GO:0031826, GO:0005096, GO:0044877, GO:0003924, GO:0001664","activation of phospholipase C activity ISO, post-embryonic development IMP, forebrain neuron development IMP, developmental pigmentation IMP, regulation of canonical Wnt signaling pathway ISO, adenylate cyclase-activating G protein-coupled receptor signaling pathway IDA, negative regulation of apoptotic process ISO, embryonic digit morphogenesis IGI, glutamate receptor signaling pathway IMP, regulation of melanocyte differentiation IMP, skeletal system development IMP, phospholipase C-activating G protein-coupled receptor signaling pathway ISO, negative regulation of protein kinase activity ISO, phospholipase C-activating dopamine receptor signaling pathway IGI, heart development IMP, negative regulation of potassium ion transport ISO, positive regulation of smooth muscle cell proliferation ISO, maternal behavior IMP, action potential IMP, G protein-coupled receptor signaling pathway IMP, protein stabilization ISO, neuron remodeling IMP, adenylate cyclase-modulating G protein-coupled receptor signaling pathway IBA","GO:0007507, GO:0007188, GO:0042733, GO:0001508, GO:0021884, GO:0043066, GO:0007215, GO:0007200, GO:0007189, GO:0042711, GO:0050821, GO:0001501, GO:0009791, GO:0045634, GO:0060828, GO:0006469, GO:0048066, GO:0060158, GO:0043267, GO:0048661, GO:0007202, GO:0016322, GO:0007186"," Magnesium, 3D-structure,  Transducer,  Palmitate, GTP-binding,  Lipoprotein,  Cell membrane,  Nucleus,  Reference proteome,  Golgi apparatus, Nucleotide-binding,  Direct protein sequencing,  Metal-binding,  Membrane"
Q8VD04,GRAP1_MOUSE,GRIP1-associated protein 1,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, recycling endosome membrane IEA, postsynaptic recycling endosome ISO, cytosol ISO, glutamatergic synapse ISO, extrinsic component of postsynaptic early endosome membrane ISO, axon IEA, nucleoplasm ISO, dendrite IEA","GO:0030425, GO:0098837, GO:0098998, GO:0030424, GO:0055038, GO:0043231, GO:0098978, GO:0005829, GO:0005654",identical protein binding ISO,GO:0042802,"regulation of modification of synaptic structure ISO, regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane ISO, neurotransmitter receptor transport, endosome to postsynaptic membrane ISO, regulation of recycling endosome localization within postsynapse ISO","GO:1905244, GO:0099158, GO:0098887, GO:0099152","Membrane,  Protein transport,  Cell projection, Acetylation,  Reference proteome, Transport,  Synapse,  Coiled coil,  Endosome,  Cell junction,  Phosphoprotein"
P24472,GSTA4_MOUSE,Glutathione S-transferase A4,Mus musculus (Mouse),"mitochondrion ISO, cytoplasm ISO","GO:0005739, GO:0005737","glutathione transferase activity ISS, drug binding ISO, glutathione binding ISO","GO:0008144, GO:0043295, GO:0004364","cellular response to lithium ion IEA, response to nicotine IEA, xenobiotic metabolic process IBA, response to zinc ion IEA, glutathione metabolic process ISS, response to herbicide IEA","GO:0071285, GO:0006805, GO:0009635, GO:0010043, GO:0006749, GO:0035094","Polymorphism,  Acetylation, 3D-structure,  Transferase,  Reference proteome,  Cytoplasm,  Direct protein sequencing"
Q9R257,HEBP1_MOUSE,Heme-binding protein 1,Mus musculus (Mouse),"cytoplasm IDA, mitochondrion HDA, cytosol IDA","GO:0005829, GO:0005739, GO:0005737",heme binding IDA,GO:0020037,heme metabolic process IC,GO:0042168," Reference proteome,  Cytoplasm, 3D-structure"
Q9Z2X1,HNRPF_MOUSE,Heterogeneous nuclear ribonucleoprotein F,Mus musculus (Mouse),"ribonucleoprotein complex IBA, catalytic step 2 spliceosome ISO, cytosol ISO, nucleus ISO, nucleoplasm ISO","GO:0005634, GO:0071013, GO:1990904, GO:0005654, GO:0005829","transcription factor binding ISO, RNA binding IBA, single-stranded RNA binding ISS, TBP-class protein binding ISO","GO:0003727, GO:0003723, GO:0008134, GO:0017025","regulation of RNA splicing ISS, RNA splicing IEA, mRNA processing IEA","GO:0006397, GO:0008380, GO:0043484"," Spliceosome,  mRNA splicing,  Acetylation, mRNA processing,  Ribonucleoprotein,  Phosphoprotein,  Nucleus, Reference proteome,  Isopeptide bond, 3D-structure,  Repeat,  Alternative splicing,  RNA-binding, Ubl conjugation"
