,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
245,Q91XU0,WRIP1_MOUSE,ATPase WRNIP1,Mus musculus (Mouse),"nuclear chromosome, telomeric region IEA, perinuclear region of cytoplasm ISO, nucleus IDA","GO:0005634, GO:0048471, GO:0000784","ATP binding IEA, identical protein binding ISO, metal ion binding IEA, enzyme activator activity IBA, single-stranded DNA helicase activity IBA, DNA binding IEA, ATPase activity ISS","GO:0017116, GO:0005524, GO:0046872, GO:0008047, GO:0042802, GO:0016887, GO:0003677","DNA synthesis involved in DNA repair ISS, regulation of DNA repair IBA, regulation of DNA-dependent DNA replication initiation ISS, DNA-dependent DNA replication IBA, innate immune response IEA","GO:0006282, GO:0030174, GO:0045087, GO:0000731, GO:0006261"," Cytoplasm,  DNA damage,  Nucleotide-binding,  Innate immunity, Isopeptide bond, Acetylation,  Zinc,  Immunity,  Reference proteome, DNA repair,  DNA replication,  Metal-binding,  Nucleus, Phosphoprotein,  Zinc-finger,  Ubl conjugation,  ATP-binding,  Hydrolase,  Alternative splicing","GO:0002376, GO:0065007, GO:0009987, GO:0044419, GO:0008152, GO:0050896","GO:0003824, GO:0005488, GO:0098772","GO:0043229, GO:0043227, GO:0098687"
246,Q91YE5,BAZ2A_MOUSE,Bromodomain adjacent to zinc finger domain protein 2A,Mus musculus (Mouse),"nucleoplasm TAS, cytosol ISO, nuclear speck ISO, rDNA heterochromatin IDA, nucleolus IDA, chromatin silencing complex IDA","GO:0033553, GO:0005677, GO:0005654, GO:0016607, GO:0005829, GO:0005730","RNA polymerase I core promoter sequence-specific DNA binding ISO, RNA binding IDA, metal ion binding IEA, histone binding ISO, lysine-acetylated histone binding IDA, DNA binding IDA","GO:0042393, GO:0003723, GO:0046872, GO:0001164, GO:0003677, GO:0070577","histone H4-K20 methylation IDA, rDNA heterochromatin assembly IDA, histone deacetylation IDA, heterochromatin assembly IDA, negative regulation of transcription by RNA polymerase I IMP, DNA methylation IDA, histone H3-K9 methylation IDA, histone H4 deacetylation IDA, chromatin remodeling IGI","GO:0034770, GO:0016479, GO:0000183, GO:0006338, GO:0051567, GO:0031507, GO:0070933, GO:0016575, GO:0006306","Coiled coil,  Repressor,  DNA-binding,  Bromodomain,  Repeat, Transcription,  RNA-binding, Acetylation,  Zinc,  Reference proteome, Zinc-finger,  Chromatin regulator,  Nucleus,  Isopeptide bond,  Metal-binding, Phosphoprotein,  Ubl conjugation,  Alternative splicing,  Transcription regulation","GO:0009987, GO:0065007, GO:0008152",GO:0005488,"GO:0140513, GO:0016604, GO:0000785, GO:0043229, GO:0043228"
247,Q91Z92,B3GT6_MOUSE,"Beta-1,3-galactosyltransferase 6",Mus musculus (Mouse),"integral component of membrane IEA, Golgi membrane IEA, Golgi medial cisterna IDA","GO:0005797, GO:0000139, GO:0016021","galactosylxylosylprotein 3-beta-galactosyltransferase activity IEA, UDP-galactosyltransferase activity ISO, UDP-galactose, galactosyltransferase activity IBA","GO:0008499, GO:0008378, GO:0047220, GO:0035250","chondroitin sulfate biosynthetic process IEA, heparan sulfate proteoglycan biosynthetic process IEA, glycosaminoglycan biosynthetic process IDA, protein glycosylation IEA","GO:0015012, GO:0006024, GO:0030206, GO:0006486","Reference proteome,  Manganese,  Membrane, Glycoprotein,  Golgi apparatus, Transmembrane helix,  Signal-anchor,  Transmembrane,  Transferase,  Glycosyltransferase","GO:0009987, GO:0008152",GO:0003824,"GO:0031984, GO:0016020, GO:0031224"
248,Q921K9,BCL7B_MOUSE,B-cell CLL/lymphoma 7 protein family member B,Mus musculus (Mouse),,,,,"cell differentiation IEA, apoptotic process IEA, Wnt signaling pathway IEA","GO:0016055, GO:0006915, GO:0030154","Alternative splicing,  Wnt signaling pathway, Reference proteome,  Phosphoprotein,  Differentiation,  Apoptosis","GO:0009987, GO:0065007, GO:0032502",,
249,Q922P9,GLYR1_MOUSE,Putative oxidoreductase GLYR1,Mus musculus (Mouse),"nucleosome ISS, cytosol ISO, nucleoplasm ISO","GO:0000786, GO:0005654, GO:0005829","nucleosome binding ISO, NAD binding IEA, histone binding ISS, oxidoreductase activity IEA, chromatin binding IDA, NADP binding IEA, methylated histone binding ISS, DNA binding IDA","GO:0042393, GO:0051287, GO:0050661, GO:0016491, GO:0035064, GO:0003682, GO:0003677, GO:0031491","positive regulation of histone acetylation ISO, positive regulation of transcription by RNA polymerase II ISO","GO:0045944, GO:0035066","Chromosome,  NAD,  DNA-binding,  Reference proteome,  Oxidoreductase,  Nucleus,  Isopeptide bond, Phosphoprotein,  Ubl conjugation",GO:0065007,"GO:0003824, GO:0005488","GO:0044815, GO:0032993"
250,Q922R0,PRKX_MOUSE,cAMP-dependent protein kinase catalytic subunit PRKX,Mus musculus (Mouse),"cytoplasm IDA, nucleus IDA, cAMP-dependent protein kinase complex IBA, nucleoplasm ISO","GO:0005634, GO:0005737, GO:0005952, GO:0005654","ATP binding IEA, cAMP-dependent protein kinase activity ISS, protein serine/threonine kinase activity ISS","GO:0005524, GO:0004691, GO:0004674","endothelial cell proliferation IMP, peptidyl-serine phosphorylation ISS, kidney morphogenesis ISS, signal transduction IBA, epithelial tube morphogenesis ISS, regulation of cell adhesion ISO, regulation of epithelial cell differentiation involved in kidney development ISS, myeloid cell differentiation ISS, cell adhesion IMP, endothelial cell migration ISS, protein autophosphorylation ISS, regulation of cell migration ISS, angiogenesis IMP, cell-substrate adhesion ISS","GO:0030155, GO:0001935, GO:0007165, GO:0043542, GO:0046777, GO:0018105, GO:2000696, GO:0030099, GO:0060993, GO:0001525, GO:0060562, GO:0007155, GO:0031589, GO:0030334"," Cytoplasm,  Nucleotide-binding,  cAMP,  Phosphoprotein, Serine/threonine-protein kinase, Acetylation,  Differentiation,  Reference proteome,  Angiogenesis, Nucleus,  Transferase, Developmental protein,  ATP-binding,  Kinase","GO:0065007, GO:0022610, GO:0009987, GO:0032502, GO:0008152, GO:0040011","GO:0003824, GO:0005488","GO:0043229, GO:0140535, GO:0043227"
251,Q923L3,FT,CUB and sushi domain-containing protein 1,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,,,"glucose homeostasis IMP, male gonad development IMP, oviduct epithelium development IGI, mammary gland branching involved in pregnancy IMP, conditioned place preference IMP, memory IMP, female gonad development IMP, startle response IMP","GO:0008584, GO:0001964, GO:1990708, GO:0007613, GO:0035846, GO:0042593, GO:0008585, GO:0060745","Alternative splicing,  Repeat, Reference proteome,  Membrane,  Signal, Transmembrane helix,  Glycoprotein,  Sushi,  Transmembrane,  Disulfide bond","GO:0065007, GO:0032502, GO:0007610, GO:0032501, GO:0022414, GO:0050896",,GO:0031224
252,Q924N4,S12A6_MOUSE,Solute carrier family 12 member 6,Mus musculus (Mouse),"synapse IEA, basolateral plasma membrane IDA, integral component of plasma membrane IEA, axon IDA","GO:0030424, GO:0016323, GO:0005887, GO:0045202","potassium ion transmembrane transporter activity ISO, potassium, ammonium transmembrane transporter activity ISO, protein kinase binding IPI","GO:0019901, GO:0015079, GO:0008519, GO:0015379","ion transport ISO, potassium ion homeostasis IBA, cell volume homeostasis IBA, ammonium import across plasma membrane ISO, cellular hypotonic response ISO, chemical synaptic transmission IBA, cellular hypotonic salinity response ISS, chloride ion homeostasis IBA, chloride transmembrane transport IBA, potassium ion import across plasma membrane ISO","GO:1990573, GO:0140157, GO:0006811, GO:0055064, GO:0071477, GO:0007268, GO:0055075, GO:0006884, GO:1902476, GO:0071476"," Potassium transport,  Transport, Direct protein sequencing,  Ion transport,  Cell membrane,  Potassium,  Transmembrane helix,  Membrane, Symport, Alternative promoter usage,  Chloride,  Reference proteome,  Glycoprotein, Phosphoprotein,  Transmembrane","GO:0051179, GO:0065007, GO:0023052, GO:0009987, GO:0050896","GO:0005215, GO:0005488","GO:0030054, GO:0042995, GO:0016020, GO:0031224"
253,Q924X2,CPT1B_MOUSE,"Carnitine O-palmitoyltransferase 1, muscle isoform",Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, mitochondrial outer membrane TAS, mitochondrion HDA, integral component of membrane IEA","GO:0043231, GO:0005739, GO:0016021, GO:0005741",carnitine O-palmitoyltransferase activity ISO,GO:0004095,"fatty acid beta-oxidation IEA, carnitine metabolic process IBA, long-chain fatty acid transport ISO, response to blue light IDA, fatty acid metabolic process IBA","GO:0006631, GO:0015909, GO:0006635, GO:0009437, GO:0009637","Acyltransferase,  Transport, Mitochondrion, Transferase,  Transmembrane helix,  Membrane,  Reference proteome,  Fatty acid metabolism,  Lipid metabolism,  Mitochondrion outer membrane,  Transmembrane","GO:0051179, GO:0009987, GO:0008152, GO:0050896",GO:0003824,"GO:0043229, GO:0043227, GO:0016020, GO:0031224"
254,Q99JH7,CSTN3_MOUSE,Calsyntenin-3,Mus musculus (Mouse),"protein-containing complex IPI, cell surface IDA, glutamatergic synapse IDA, dendrite IEA, postsynaptic membrane IDA, postsynaptic density IDA, GABA-ergic synapse IDA, integral component of postsynaptic density membrane IDA, endoplasmic reticulum membrane IEA, Golgi membrane IEA","GO:0000139, GO:0014069, GO:0098978, GO:0032991, GO:0098982, GO:0099061, GO:0045211, GO:0030425, GO:0009986, GO:0005789",calcium ion binding IEA,GO:0005509,"positive regulation of synaptic transmission IGI, synapse assembly IDA, synaptic transmission, GABAergic IMP, positive regulation of protein localization to synapse IDA, positive regulation of synapse assembly IDA, regulation of cell growth IGI, synaptic transmission, glutamatergic IMP, homophilic cell adhesion via plasma membrane adhesion molecules IEA, regulation of presynapse assembly IDA","GO:0001558, GO:0050806, GO:0051932, GO:0051965, GO:0007156, GO:0007416, GO:0035249, GO:1902474, GO:1905606"," Synapse,  Repeat,  Cell membrane, Endoplasmic reticulum, Reference proteome,  Cell adhesion,  Cell junction,  Membrane,  Golgi apparatus,  Signal,  Cell projection, Transmembrane helix,  Glycoprotein,  Transmembrane, Calcium","GO:0022610, GO:0009987, GO:0065007, GO:0023052",GO:0005488,"GO:0030054, GO:0099572, GO:0042995, GO:0016020, GO:0031224"
255,Q99KR6,RNF34_MOUSE,E3 ubiquitin-protein ligase RNF34 {ECO:0000305},Mus musculus (Mouse),"nuclear body ISO, cytoplasm ISS, endomembrane system IEA, cytosol IEA, plasma membrane ISS, nuclear speck IEA, nucleus ISS, nucleoplasm ISO","GO:0005654, GO:0005886, GO:0005737, GO:0016607, GO:0005829, GO:0012505, GO:0016604, GO:0005634","ubiquitin protein ligase binding ISO, ubiquitin-protein transferase activity ISO, ubiquitin protein ligase activity ISS, metal ion binding IEA, phosphatidylinositol phosphate binding ISS, p53 binding ISO","GO:0061630, GO:0004842, GO:0046872, GO:0002039, GO:0031625, GO:1901981","protein K48-linked ubiquitination ISS, regulation of oxygen metabolic process IMP, apoptotic process IEA, cellular response to cold IMP, ubiquitin-dependent protein catabolic process IMP, negative regulation of signal transduction by p53 class mediator ISS, proteasome-mediated ubiquitin-dependent protein catabolic process IMP, protein ubiquitination ISS, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISS, nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway ISS, negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis ISS","GO:0070417, GO:1902042, GO:0006511, GO:2000374, GO:0035872, GO:2001271, GO:0043161, GO:1901797, GO:0070936, GO:0016567, GO:0006915"," Cytoplasm,  Repeat,  Cell membrane,  Membrane,  Zinc,  Reference proteome, Ubl conjugation pathway,  Nucleus,  Metal-binding,  Zinc-finger, Phosphoprotein, Apoptosis,  Ubl conjugation,  Transferase","GO:0009987, GO:0065007, GO:0008152, GO:0050896","GO:0003824, GO:0005488","GO:0016604, GO:0043229, GO:0043227, GO:0016020"
256,Q99LE6,ABCF2_MOUSE,ATP-binding cassette sub-family F member 2,Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"ATPase activity IEA, ATP binding IBA","GO:0005524, GO:0016887",,," Nucleotide-binding,  Repeat, Reference proteome,  Phosphoprotein, Acetylation,  ATP-binding",,"GO:0003824, GO:0005488","GO:0043229, GO:0043227"
257,Q99LN9,DOHH_MOUSE,Deoxyhypusine hydroxylase {ECO:0000255|HAMAP-Rule:MF_03101},Mus musculus (Mouse),,,"iron ion binding ISS, deoxyhypusine monooxygenase activity ISS, oxidoreductase activity IBA","GO:0019135, GO:0016491, GO:0005506",peptidyl-lysine modification to peptidyl-hypusine IMP,GO:0008612," Iron,  Hypusine biosynthesis,  Repeat, Acetylation,  Reference proteome,  Oxidoreductase, Metal-binding,  Alternative splicing,  Monooxygenase","GO:0009987, GO:0008152","GO:0003824, GO:0005488",
258,Q99MJ9,DDX50_MOUSE,ATP-dependent RNA helicase DDX50,Mus musculus (Mouse),"plasma membrane ISO, nucleolus ISO","GO:0005886, GO:0005730","RNA binding IBA, ATP binding IEA, RNA helicase activity IBA","GO:0005524, GO:0003723, GO:0003724",,,"ATP-binding,  Nucleotide-binding,  Helicase,  RNA-binding,  Phosphoprotein,  Reference proteome,  Isopeptide bond, Nucleus,  Ubl conjugation,  Hydrolase",,"GO:0003824, GO:0005488","GO:0043228, GO:0043229, GO:0016020"
259,Q99P69,NUF2_MOUSE,Kinetochore protein Nuf2,Mus musculus (Mouse),"Ndc80 complex ISS, kinetochore ISO, nucleoplasm ISO, condensed nuclear chromosome kinetochore IBA","GO:0000778, GO:0000776, GO:0005654, GO:0031262",protein-containing complex binding IBA,GO:0044877,"meiotic chromosome segregation IBA, kinetochore organization IBA, mitotic spindle organization IBA, attachment of mitotic spindle microtubules to kinetochore IBA, attachment of spindle microtubules to kinetochore ISO, cell division IEA","GO:0051383, GO:0051315, GO:0007052, GO:0045132, GO:0051301, GO:0008608","Chromosome,  Mitosis,  Centromere, Reference proteome,  Coiled coil,  Phosphoprotein, Acetylation,  Kinetochore,  Nucleus,  Cell division,  Alternative splicing,  Cell cycle","GO:0022414, GO:0009987",GO:0005488,"GO:0099080, GO:0043229, GO:0043228"
260,Q99PF4,CAD23_MOUSE,Cadherin-23,Mus musculus (Mouse),"centrosome IDA, apical part of cell ISO, catenin complex IBA, photoreceptor inner segment IDA, integral component of membrane IEA, kinocilium IDA, stereocilium IDA, synapse IDA, stereocilium tip IDA","GO:0016342, GO:0001917, GO:0060091, GO:0045202, GO:0005813, GO:0032426, GO:0045177, GO:0016021, GO:0032420","calcium ion binding IBA, protein N-terminus binding ISO, cadherin binding IBA","GO:0045296, GO:0005509, GO:0047485","calcium ion transport ISO, inner ear development IMP, photoreceptor cell maintenance ISO, equilibrioception ISO, cell adhesion TAS, calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules ISS, inner ear receptor cell stereocilium organization IMP, inner ear auditory receptor cell differentiation IMP, regulation of cytosolic calcium ion concentration ISO, sensory perception of sound IMP, post-embryonic animal organ morphogenesis IMP, homophilic cell adhesion via plasma membrane adhesion molecules IEA, cell-cell adhesion via plasma-membrane adhesion molecules IBA, auditory receptor cell stereocilium organization IMP, inner ear morphogenesis IMP, sensory perception of light stimulus IMP, locomotory behavior IMP","GO:0042472, GO:0048563, GO:0098742, GO:0045494, GO:0051480, GO:0006816, GO:0048839, GO:0060088, GO:0007156, GO:0060122, GO:0042491, GO:0050957, GO:0016339, GO:0007605, GO:0050953, GO:0007155, GO:0007626"," Disease mutation,  Repeat, 3D-structure,  Cell membrane,  Transmembrane helix,  Cell adhesion, Deafness,  Calcium,  Membrane,  Polymorphism,  Reference proteome,  Signal, Transmembrane,  Metal-binding,  Glycoprotein,  Hearing,  Alternative splicing, Non-syndromic deafness","GO:0051179, GO:0065007, GO:0022610, GO:0009987, GO:0032502, GO:0007610, GO:0032501",GO:0005488,"GO:0098796, GO:0030054, GO:0005815, GO:0005929, GO:0042995, GO:0031224"
261,Q9CQ19,MYL9_MOUSE,Myosin regulatory light polypeptide 9,Mus musculus (Mouse),"stress fiber IDA, Z disc IDA, myosin II complex IDA","GO:0030018, GO:0001725, GO:0016460","myosin heavy chain binding IPI, calcium ion binding IEA","GO:0005509, GO:0032036",,," Repeat,  Myosin,  Calcium, Acetylation,  Reference proteome,  Motor protein,  Muscle protein,  Metal-binding, Phosphoprotein",,GO:0005488,"GO:0042641, GO:0016459, GO:0032432"
262,Q9CQ71,RFA3_MOUSE,Replication protein A 14 kDa subunit,Mus musculus (Mouse),"DNA replication factor A complex ISO, site of double-strand break IBA, nucleoplasm TAS","GO:0035861, GO:0005662, GO:0005654","single-stranded DNA binding ISO, damaged DNA binding ISO","GO:0003697, GO:0003684","regulation of cell population proliferation IMP, nucleotide-excision repair ISO, regulation of mitotic cell cycle IMP, base-excision repair ISO, mismatch repair ISO, DNA replication ISO, double-strand break repair via homologous recombination ISO","GO:0006289, GO:0042127, GO:0006298, GO:0007346, GO:0006260, GO:0000724, GO:0006284","Isopeptide bond, DNA damage,  DNA repair,  Reference proteome,  DNA replication,  Nucleus,  Ubl conjugation,  DNA recombination","GO:0009987, GO:0065007, GO:0008152, GO:0050896",GO:0005488,"GO:0090734, GO:0140513"
263,Q9CQE8,RTRAF_MOUSE,"RNA transcription, translation and transport factor protein {ECO:0000312|MGI:MGI:1915295}",Mus musculus (Mouse),"tRNA-splicing ligase complex ISS, mitotic spindle ISS, cytoplasm ISS, cytosol IEA, centrosome ISS, nucleus ISS, nucleoplasm ISO, perinuclear region of cytoplasm ISS","GO:0072669, GO:0005654, GO:0005813, GO:0005737, GO:0072686, GO:0005829, GO:0048471, GO:0005634","identical protein binding ISO, RNA binding ISS, RNA polymerase II complex binding ISS","GO:0000993, GO:0003723, GO:0042802","negative regulation of protein kinase activity ISS, positive regulation of transcription by RNA polymerase II ISS, tRNA splicing, via endonucleolytic cleavage and ligation ISS","GO:0006388, GO:0045944, GO:0006469","RNA-binding,  Cytoplasm,  Transcription regulation, Acetylation,  Reference proteome,  Transcription,  Nucleus,  Cytoskeleton","GO:0009987, GO:0065007, GO:0008152",GO:0005488,"GO:0140535, GO:0043227, GO:0005815, GO:0043229, GO:0043228"
264,Q9CQP2,TPPC2_MOUSE,Trafficking protein particle complex subunit 2,Mus musculus (Mouse),"TRAPP complex IDA, nucleoplasm ISO, intracellular membrane-bounded organelle ISO, cytoplasm IBA, perinuclear region of cytoplasm ISO, nucleus ISS, endoplasmic reticulum-Golgi intermediate compartment IEA, endoplasmic reticulum ISO","GO:0043231, GO:0005634, GO:0005654, GO:0005737, GO:0030008, GO:0048471, GO:0005783, GO:0005793","transcription factor binding ISS, ion channel binding ISO","GO:0044325, GO:0008134","endoplasmic reticulum to Golgi vesicle-mediated transport IBA, skeletal system development ISO, regulation of transcription, DNA-templated ISS","GO:0006888, GO:0001501, GO:0006355"," Transport,  Cytoplasm, 3D-structure, Transcription,  ER-Golgi transport,  Reference proteome,  Nucleus","GO:0051179, GO:0009987, GO:0065007, GO:0032502",GO:0005488,"GO:0099023, GO:0043229, GO:0140535, GO:0043227"
265,Q6GTJ6,RPR1B_MOUSE,Regulation of nuclear pre-mRNA domain-containing protein 1B,Mus musculus (Mouse),"RNA polymerase II, holoenzyme ISS, nucleus ISS, nucleoplasm ISO","GO:0016591, GO:0005654, GO:0005634","identical protein binding ISO, RNA polymerase II complex binding ISS","GO:0000993, GO:0042802","mRNA 3'-end processing IBA, positive regulation of cell population proliferation ISS, positive regulation of transcription by RNA polymerase II ISS, dephosphorylation of RNA polymerase II C-terminal domain ISS, regulation of cell cycle process ISS","GO:0070940, GO:0031124, GO:0010564, GO:0045944, GO:0008284","Reference proteome,  Phosphoprotein, Acetylation,  Transcription,  Nucleus,  Alternative splicing,  Transcription regulation","GO:0009987, GO:0065007, GO:0008152",GO:0005488,"GO:0140535, GO:0140513, GO:0043227, GO:1902494, GO:0043229"
266,Q9CWY8,RNH2A_MOUSE,Ribonuclease H2 subunit A,Mus musculus (Mouse),"cytosol ISO, nucleoplasm ISO, ribonuclease H2 complex IDA","GO:0032299, GO:0005654, GO:0005829","RNA binding IEA, metal ion binding IEA, RNA-DNA hybrid ribonuclease activity ISS","GO:0004523, GO:0046872, GO:0003723","RNA catabolic process ISS, DNA replication, removal of RNA primer IBA, mismatch repair IMP","GO:0043137, GO:0006298, GO:0006401","Nuclease, 3D-structure,  Phosphoprotein,  Endonuclease,  Reference proteome,  Nucleus,  Metal-binding,  Acetylation,  Hydrolase","GO:0009987, GO:0008152, GO:0050896","GO:0003824, GO:0005488",GO:0140535
267,Q9CX30,YIF1B_MOUSE,Protein YIF1B {ECO:0000305},Mus musculus (Mouse),"endoplasmic reticulum IDA, integral component of Golgi membrane IBA, Golgi apparatus IDA, COPII-coated ER to Golgi transport vesicle IBA, endoplasmic reticulum-Golgi intermediate compartment membrane IEA, endoplasmic reticulum-Golgi intermediate compartment IDA, endoplasmic reticulum membrane IBA","GO:0005794, GO:0030134, GO:0030173, GO:0005789, GO:0005783, GO:0033116, GO:0005793",,,"protein targeting to membrane IMP, endoplasmic reticulum to Golgi vesicle-mediated transport IMP","GO:0006888, GO:0006612"," Transport,  Transmembrane helix,  Phosphoprotein,  Protein transport, Acetylation,  Endoplasmic reticulum,  Golgi apparatus, Membrane,  Reference proteome, Transmembrane,  Alternative splicing","GO:0051179, GO:0009987",,"GO:0043229, GO:0043227, GO:0016020, GO:0031224"
268,Q9CX98,CP2U1_MOUSE,Cytochrome P450 2U1,Mus musculus (Mouse),"mitochondrial inner membrane IEA, cytoplasm IBA, intracellular membrane-bounded organelle IBA, integral component of membrane IEA, endoplasmic reticulum membrane IEA","GO:0043231, GO:0005743, GO:0005737, GO:0005789, GO:0016021","iron ion binding IEA, steroid hydroxylase activity IBA, arachidonic acid omega-hydroxylase activity ISO, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen IBA, heme binding IBA","GO:0052869, GO:0016712, GO:0005506, GO:0020037, GO:0008395","exogenous drug catabolic process IBA, omega-hydroxylase P450 pathway ISO, xenobiotic metabolic process IBA, organic acid metabolic process IBA, oxidation-reduction process IBA","GO:0097267, GO:0006805, GO:0055114, GO:0042738, GO:0006082","Alternative splicing,  Mitochondrion inner membrane,  Iron,  Mitochondrion,  Microsome,  Membrane,  Endoplasmic reticulum,  Reference proteome, Transmembrane helix,  Heme,  Oxidoreductase,  Transmembrane, Monooxygenase, Metal-binding","GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043229, GO:0043227, GO:0016020, GO:0031224"
269,Q9CXI3,FT,DBH-like monooxygenase protein 1,Mus musculus (Mouse),"cytoplasm IBA, endoplasmic reticulum membrane ISO, extracellular space IBA, integral component of membrane IEA, secretory granule membrane IBA","GO:0030667, GO:0005737, GO:0005789, GO:0016021, GO:0005615","dopamine beta-monooxygenase activity IBA, copper ion binding IBA, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen IBA","GO:0016715, GO:0004500, GO:0005507","octopamine biosynthetic process IBA, norepinephrine biosynthetic process IBA, dopamine catabolic process IBA","GO:0042421, GO:0006589, GO:0042420"," Transmembrane helix,  Membrane,  Endoplasmic reticulum,  Reference proteome,  Signal,  Oxidoreductase, Transmembrane, Copper,  Glycoprotein, Metal-binding,  Disulfide bond,  Monooxygenase","GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:0016020, GO:0031224"
270,Q9CY50,SSRA_MOUSE,Translocon-associated protein subunit alpha,Mus musculus (Mouse),"endoplasmic reticulum IDA, endoplasmic reticulum membrane IEA, integral component of membrane IEA","GO:0005789, GO:0005783, GO:0016021",,,,,"Reference proteome,  Transmembrane helix,  Phosphoprotein,  Membrane,  Endoplasmic reticulum,  Signal,  Glycoprotein,  Transmembrane, Calcium",,,"GO:0043229, GO:0043227, GO:0016020, GO:0031224"
271,Q9CYV5,TM135_MOUSE,Transmembrane protein 135 {ECO:0000312|MGI:MGI:1920009},Mus musculus (Mouse),"peroxisome IDA, mitochondrial membrane IEA, mitochondrion IDA, peroxisomal membrane IEA, integral component of membrane IEA, cytoplasm ISO, lipid droplet IDA","GO:0005739, GO:0005778, GO:0005777, GO:0005811, GO:0031966, GO:0005737, GO:0016021",,,"positive regulation of lipid storage ISO, peroxisome organization ISS, response to cold IDA, determination of adult lifespan ISO, positive regulation of gene expression ISO, response to food IDA, regulation of mitochondrial fission IMP, positive regulation of mitochondrial membrane potential ISO","GO:0007031, GO:0010918, GO:0090140, GO:0032094, GO:0010628, GO:0009409, GO:0008340, GO:0010884"," Mitochondrion,  Reference proteome,  Peroxisome, Membrane, Transmembrane helix,  Transmembrane","GO:0009987, GO:0065007, GO:0032501, GO:0050896",,"GO:0016020, GO:0043227, GO:0043229, GO:0043228, GO:0031224"
272,Q9CZR3,TM40L_MOUSE,Mitochondrial import receptor subunit TOM40B,Mus musculus (Mouse),"mitochondrial outer membrane translocase complex ISO, mitochondrion HDA, pore complex IEA, protein-containing complex ISO","GO:0005742, GO:0032991, GO:0005739, GO:0046930","preprotein binding ISO, porin activity IEA, mitochondrion targeting sequence binding ISO, protein transmembrane transporter activity IBA","GO:0008320, GO:0030943, GO:0070678, GO:0015288","protein import into mitochondrial matrix IBA, ion transport IEA","GO:0030150, GO:0006811"," Transport,  Mitochondrion,  Protein transport,  Membrane, Transmembrane beta strand,  Reference proteome,  Mitochondrion outer membrane, Ion transport,  Transmembrane, Porin","GO:0051179, GO:0009987","GO:0005215, GO:0005488","GO:0098798, GO:0043229, GO:0043227, GO:0098796"
273,Q9D0B8,RIBC1_MOUSE,RIB43A-like with coiled-coils protein 1,Mus musculus (Mouse),,,,,,,"Coiled coil,  Reference proteome",,,
274,Q9D1T5,PRR15_MOUSE,Proline-rich protein 15,Mus musculus (Mouse),,,,,multicellular organism development IEA,GO:0007275,"Developmental protein,  Reference proteome,  Phosphoprotein","GO:0032502, GO:0032501",,
275,Q9D2H8,FNDC8_MOUSE,Fibronectin type III domain-containing protein 8,Mus musculus (Mouse),,,,,,,"Alternative splicing,  Reference proteome",,,
276,Q9D552,SPT17_MOUSE,Spermatogenesis-associated protein 17,Mus musculus (Mouse),cytoplasm IEA,GO:0005737,calmodulin binding IEA,GO:0005516,,," Calmodulin-binding, Alternative splicing, Repeat,  Cytoplasm,  Reference proteome",,GO:0005488,
277,Q9D695,SPB7_MOUSE,Serpin B7,Mus musculus (Mouse),"extracellular space IBA, cytoplasm IEA","GO:0005737, GO:0005615",serine-type endopeptidase inhibitor activity IBA,GO:0004867,"positive regulation of transforming growth factor beta1 production ISO, negative regulation of endopeptidase activity IBA, positive regulation of platelet-derived growth factor production ISO, regulation of proteolysis ISO, positive regulation of glomerular mesangial cell proliferation ISO, positive regulation of collagen biosynthetic process ISO","GO:0032914, GO:0010951, GO:0090362, GO:0030162, GO:0072126, GO:0032967","Cytoplasm,  Phosphoprotein, Serine protease inhibitor,  Reference proteome,  Protease inhibitor",GO:0065007,GO:0098772,
