,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
10,P26443,DHE3_MOUSE,"Glutamate dehydrogenase 1, mitochondrial",Mus musculus (Mouse),"cytoplasm ISO, mitochondrial matrix IDA, mitochondrion IDA, mitochondrial inner membrane HDA, endoplasmic reticulum ISS","GO:0005783, GO:0005739, GO:0005759, GO:0005737, GO:0005743","ATP binding IEA, glutamate dehydrogenase [NAD(P)+] activity IDA, GTP binding ISO, enzyme binding ISO, leucine binding ISO, NAD+ binding ISO, glutamate dehydrogenase (NAD+) activity IDA, ADP binding ISO","GO:0070728, GO:0019899, GO:0005525, GO:0043531, GO:0070403, GO:0004352, GO:0004353, GO:0005524","glutamate catabolic process ISO, cerebellum development IEA, tricarboxylic acid metabolic process IMP, glutamine metabolic process IMP, positive regulation of insulin secretion IGI, glutamate biosynthetic process ISO, response to aluminum ion ISO, long-term memory IEA","GO:0006538, GO:0010044, GO:0032024, GO:0072350, GO:0021549, GO:0007616, GO:0006541, GO:0006537"," Mitochondrion,  ADP-ribosylation,  ATP-binding,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Oxidoreductase,  NADP, Acetylation, Nucleotide-binding,  GTP-binding, Transit peptide, Endoplasmic reticulum","GO:0032501, GO:0007610, GO:0050896, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0031974, GO:0043226, GO:0016020, GO:0005622"
11,P09103,FT,Protein disulfide-isomerase,Mus musculus (Mouse),"melanosome IEA, protein-containing complex ISO, endoplasmic reticulum IDA, procollagen-proline 4-dioxygenase complex ISO, endoplasmic reticulum chaperone complex IDA, endoplasmic reticulum lumen IEA, endoplasmic reticulum-Golgi intermediate compartment ISO, lamellipodium ISO, cytoskeleton ISO, external side of plasma membrane IDA, cytosol ISO","GO:0005783, GO:0005788, GO:0030027, GO:0016222, GO:0005829, GO:0005793, GO:0009897, GO:0005856, GO:0042470, GO:0034663, GO:0032991","peptide disulfide oxidoreductase activity ISO, enzyme binding ISO, protein-containing complex binding ISO, procollagen-proline 4-dioxygenase activity IEA, protein heterodimerization activity ISS, actin binding ISO, protein disulfide isomerase activity ISO, integrin binding IPI","GO:0005178, GO:0046982, GO:0019899, GO:0015037, GO:0004656, GO:0003756, GO:0044877, GO:0003779","protein folding IBA, cellular response to interleukin-7 IDA, response to endoplasmic reticulum stress ISO, positive regulation of substrate adhesion-dependent cell spreading ISO, regulation of oxidative stress-induced intrinsic apoptotic signaling pathway ISO, peptidyl-proline hydroxylation to 4-hydroxy-L-proline ISO, positive regulation of viral entry into host cell ISO, cellular response to hypoxia ISO, positive regulation of cell adhesion ISO","GO:0045785, GO:0034976, GO:1900026, GO:0046598, GO:0098761, GO:0006457, GO:1902175, GO:0071456, GO:0018401"," Membrane,  Cell membrane,  Chaperone,  Phosphoprotein,  Reference proteome,  Signal,  Disulfide bond, Redox-active center, Acetylation,  Isomerase, Endoplasmic reticulum,  Repeat","GO:0008152, GO:0009987, GO:0065007, GO:0050896","GO:0005488, GO:0003824","GO:0043226, GO:0042995, GO:0098552, GO:0031974, GO:0005622, GO:1902494, GO:0140534"
12,P14211,FT,Calreticulin,Mus musculus (Mouse),"membrane ISO, polysome ISO, external side of plasma membrane IDA, endoplasmic reticulum quality control compartment IDA, perinuclear region of cytoplasm ISO, phagocytic vesicle TAS, extracellular space IDA, MHC class I peptide loading complex IMP, smooth endoplasmic reticulum ISO, endoplasmic reticulum IDA, intracellular membrane-bounded organelle ISO, cytosol ISO, Golgi apparatus ISO, cytoplasm ISO, protein-containing complex ISO, nuclear envelope ISO, sarcoplasmic reticulum ISO, cell surface ISO, collagen-containing extracellular matrix ISO, sarcoplasmic reticulum lumen IEA, nucleus ISO, extracellular region TAS, acrosomal vesicle ISO, endoplasmic reticulum lumen IDA, endoplasmic reticulum membrane IBA","GO:0005794, GO:0009897, GO:0005844, GO:0005635, GO:0005789, GO:0005576, GO:0044322, GO:0009986, GO:0001669, GO:0005790, GO:0005634, GO:0032991, GO:0005783, GO:0005788, GO:0033018, GO:0005829, GO:0005615, GO:0016529, GO:0062023, GO:0045335, GO:0042824, GO:0005737, GO:0043231, GO:0016020, GO:0048471","unfolded protein binding IEA, carbohydrate binding IDA, peptide binding ISO, ubiquitin protein ligase binding ISO, iron ion binding ISO, mRNA binding IDA, hormone binding ISO, androgen receptor binding ISO, integrin binding ISO, calcium ion binding IDA","GO:0003729, GO:0005178, GO:0031625, GO:0042277, GO:0050681, GO:0005509, GO:0042562, GO:0051082, GO:0005506, GO:0030246","negative regulation of transcription by RNA polymerase II ISO, negative regulation of intracellular steroid hormone receptor signaling pathway ISO, cellular response to lithium ion IEA, positive regulation of phagocytosis IMP, positive regulation of substrate adhesion-dependent cell spreading ISO, positive regulation of dendritic cell chemotaxis ISO, positive regulation of cell cycle IMP, positive regulation of gene expression IMP, cardiac muscle cell differentiation IEA, protein stabilization IDA, endoplasmic reticulum unfolded protein response IBA, negative regulation of neuron differentiation ISO, negative regulation of translation ISO, peptide antigen assembly with MHC class I protein complex IMP, positive regulation of cell population proliferation ISO, cortical actin cytoskeleton organization IDA, positive regulation of endothelial cell migration ISO, protein folding IBA, response to drug IEA, response to testosterone IEA, spermatogenesis IEA, protein export from nucleus ISO, cellular senescence IMP, negative regulation of cell cycle arrest ISO, negative regulation of retinoic acid receptor signaling pathway ISO, negative regulation of trophoblast cell migration ISO, negative regulation of transcription, DNA-templated ISO, response to estradiol IEA, regulation of meiotic nuclear division IDA, positive regulation of NIK/NF-kappaB signaling IMP, protein localization to nucleus IMP","GO:0090398, GO:0071285, GO:0033574, GO:1901164, GO:0017148, GO:0045787, GO:0045892, GO:0050766, GO:0040020, GO:0032355, GO:2000510, GO:1901224, GO:0006611, GO:0033144, GO:0048387, GO:0050821, GO:0045665, GO:0007283, GO:0034504, GO:0010595, GO:0008284, GO:0055007, GO:0071157, GO:1900026, GO:0042493, GO:0000122, GO:0002502, GO:0010628, GO:0030968, GO:0006457, GO:0030866","3D-structure,  Metal-binding,  Sarcoplasmic reticulum, Disulfide bond, Reference proteome,  Direct protein sequencing,  Chaperone,  Calcium,  Lectin,  Acetylation,  Endoplasmic reticulum,  Zinc,  Signal,  Repeat","GO:0022414, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0098552, GO:0031974, GO:0031975, GO:0005622, GO:0030312, GO:0098796, GO:1990904, GO:0016020, GO:0140534"
13,P17183,ENOG_MOUSE,Gamma-enolase,Mus musculus (Mouse),"perikaryon IDA, photoreceptor inner segment IDA, synaptic membrane ISO, growth cone ISO, plasma membrane ISO, myelin sheath HDA, neuron projection ISO, membrane ISO, cell cortex region ISO, cell surface ISO, cytoplasm IDA, membrane raft ISO, neuronal cell body IDA, phosphopyruvate hydratase complex ISO, cytosol ISO","GO:0043005, GO:0030426, GO:0005829, GO:0009986, GO:0043204, GO:0045121, GO:0005737, GO:0000015, GO:0005886, GO:0043209, GO:0016020, GO:0001917, GO:0097060, GO:0043025, GO:0099738","identical protein binding ISO, enzyme binding ISO, magnesium ion binding IEA, protein-containing complex binding ISO, phosphopyruvate hydratase activity ISO","GO:0019899, GO:0042802, GO:0044877, GO:0000287, GO:0004634","glycolytic process IBA, regulation of vacuole fusion, non-autophagic IBA","GO:0006096, GO:0032889"," Isopeptide bond,  Membrane,  Hydroxylation,  Cell membrane,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Lyase, Acetylation,  Cytoplasm,  Magnesium, Metal-binding, Glycolysis,  Ubl conjugation","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0042995, GO:0005737, GO:1902494, GO:0016020, GO:0044297, GO:0030427"
14,P08113,FT,Endoplasmin,Mus musculus (Mouse),"extracellular region TAS, protein-containing complex ISO, endoplasmic reticulum lumen ISO, endoplasmic reticulum IDA, endoplasmic reticulum membrane ISO, endoplasmic reticulum chaperone complex IDA, perinuclear region of cytoplasm ISO, midbody ISO, plasma membrane IDA, melanosome IEA, smooth endoplasmic reticulum ISO, sarcoplasmic reticulum lumen IEA, cytosol ISO","GO:0005783, GO:0005788, GO:0005789, GO:0005576, GO:0030496, GO:0033018, GO:0005829, GO:0005886, GO:0005790, GO:0042470, GO:0048471, GO:0034663, GO:0032991","RNA binding ISO, ATP binding IEA, unfolded protein binding IBA, low-density lipoprotein particle receptor binding ISO, protein phosphatase binding ISO","GO:0019903, GO:0003723, GO:0051082, GO:0005524, GO:0050750","protein folding IBA, regulation of phosphoprotein phosphatase activity ISO, cellular response to ATP ISO, negative regulation of apoptotic process ISO, response to hypoxia ISO, ubiquitin-dependent ERAD pathway ISS, actin rod assembly ISO, retrograde protein transport, ER to cytosol ISO","GO:0043066, GO:0030970, GO:0071318, GO:0031247, GO:0006457, GO:0043666, GO:0030433, GO:0001666"," Nucleotide-binding,  Sarcoplasmic reticulum, Disulfide bond,  ATP-binding,  Glycoprotein,  Direct protein sequencing,  Chaperone,  Calcium,  Reference proteome,  Endoplasmic reticulum, Phosphoprotein, Acetylation,  Signal","GO:0051179, GO:0050896, GO:0008152, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0031974, GO:0005622, GO:0016020, GO:0140534"
15,P63085,MK01_MOUSE,Mitogen-activated protein kinase 1,Mus musculus (Mouse),"protein-containing complex ISO, pseudopodium IDA, dendrite cytoplasm ISO, microtubule organizing center IEA, cytosol IDA, postsynaptic density ISO, caveola ISS, cytoskeleton TAS, focal adhesion TAS, late endosome TAS, perikaryon ISO, axon ISO, plasma membrane ISS, early endosome TAS, cytoplasm IDA, Golgi apparatus TAS, mitotic spindle ISS, mitochondrion IDA, nucleus IDA, nucleoplasm ISO","GO:0032839, GO:0005794, GO:0005654, GO:0031143, GO:0005925, GO:0005739, GO:0005829, GO:0030424, GO:0005901, GO:0005815, GO:0005737, GO:0005769, GO:0043204, GO:0005886, GO:0072686, GO:0005856, GO:0005634, GO:0005770, GO:0032991, GO:0014069","protein kinase activity IDA, MAP kinase kinase activity IMP, mitogen-activated protein kinase kinase kinase binding ISO, protein kinase binding ISO, RNA polymerase II CTD heptapeptide repeat kinase activity IDA, kinase activity IDA, phosphatase binding IPI, phosphotyrosine residue binding IMP, transcription factor binding ISO, protein serine/threonine kinase activity IDA, double-stranded DNA binding ISO, identical protein binding IPI, MAP kinase activity IDA, ATP binding ISO","GO:0004707, GO:0001784, GO:0019902, GO:0042802, GO:0008353, GO:0008134, GO:0004708, GO:0003690, GO:0016301, GO:0031435, GO:0019901, GO:0004674, GO:0005524, GO:0004672","positive regulation of cardiac muscle cell proliferation ISO, cellular response to tumor necrosis factor IGI, positive regulation of macrophage chemotaxis ISO, cellular response to DNA damage stimulus IDA, lung morphogenesis IGI, positive regulation of macrophage proliferation ISO, response to lipopolysaccharide IDA, regulation of early endosome to late endosome transport TAS, peptidyl-threonine phosphorylation IDA, response to epidermal growth factor ISS, apoptotic process IEA, cell cycle IEA, labyrinthine layer blood vessel development IMP, diadenosine tetraphosphate biosynthetic process ISO, MAPK cascade IDA, regulation of Golgi inheritance TAS, thyroid gland development IGI, positive regulation of translation ISO, heart development IMP, positive regulation of telomerase activity ISO, response to toxic substance ISO, negative regulation of cell differentiation IGI, cellular response to organic substance ISO, intracellular signal transduction ISO, response to estrogen ISO, face development IMP, sensory perception of pain ISO, lipopolysaccharide-mediated signaling pathway IDA, cardiac neural crest cell development involved in heart development IGI, cell surface receptor signaling pathway IBA, peptidyl-serine phosphorylation IDA, ERBB signaling pathway ISO, regulation of ossification IGI, cellular response to granulocyte macrophage colony-stimulating factor stimulus IDA, positive regulation of telomere capping ISO, thymus development IGI, positive regulation of telomere maintenance via telomerase ISO, cellular response to dopamine ISO, cellular response to amino acid starvation ISO, transcription, DNA-templated NAS, regulation of gene expression IBA, cytosine metabolic process IDA, B cell receptor signaling pathway IDA, protein phosphorylation IDA, Bergmann glial cell differentiation IGI, long-term synaptic potentiation IGI, outer ear morphogenesis IGI, regulation of cellular pH IMP, stress-activated MAPK cascade ISO, regulation of cytoskeleton organization TAS, ERK1 and ERK2 cascade IGI, neural crest cell development IGI, response to nicotine IGI, signal transduction ISO, regulation of DNA-binding transcription factor activity NAS, regulation of protein stability ISS, cellular response to reactive oxygen species ISO, cellular response to cadmium ion ISO, caveolin-mediated endocytosis TAS, positive regulation of protein import into nucleus ISO, aging ISO, positive regulation of gene expression ISO, response to exogenous dsRNA IDA, decidualization ISO, T cell receptor signaling pathway IDA, regulation of stress-activated MAPK cascade TAS, trachea formation IGI, mammary gland epithelial cell proliferation IDA, positive regulation of peptidyl-threonine phosphorylation ISO, positive regulation of transcription, DNA-templated ISO, animal organ morphogenesis IDA","GO:0007568, GO:0060425, GO:0071310, GO:0071356, GO:0006974, GO:0018105, GO:0042307, GO:0019858, GO:0045727, GO:0010468, GO:0006915, GO:0007507, GO:2000641, GO:0046697, GO:0015966, GO:0060020, GO:0060324, GO:0071276, GO:0060440, GO:0120041, GO:0009636, GO:0072584, GO:0031663, GO:1903351, GO:0035556, GO:0042473, GO:0010800, GO:0007166, GO:0051973, GO:0060716, GO:0045893, GO:0030641, GO:0009887, GO:0090170, GO:0038127, GO:0035094, GO:0006351, GO:0070371, GO:0031647, GO:0030278, GO:0051493, GO:0050852, GO:0018107, GO:0000165, GO:0060045, GO:0019233, GO:0007049, GO:0034198, GO:0010759, GO:0007165, GO:0050853, GO:0097011, GO:0014032, GO:1904355, GO:0032212, GO:0043627, GO:0032496, GO:0030878, GO:0033598, GO:0043330, GO:0032872, GO:0070849, GO:0061308, GO:0048538, GO:0045596, GO:0051090, GO:0010628, GO:0034614, GO:0006468, GO:0051403, GO:0060291"," Cell cycle,  Nucleotide-binding, Direct protein sequencing,  Apoptosis,  Kinase,  Membrane,  ATP-binding, Transferase,  Nucleus,  Reference proteome,  Serine/threonine-protein kinase, Phosphoprotein, Acetylation,  Cytoplasm,  Cytoskeleton,  Ubl conjugation","GO:0022414, GO:0032501, GO:0051179, GO:0050896, GO:0008152, GO:0032502, GO:0002376, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0042995, GO:0005737, GO:0005622, GO:0016020, GO:0030054"
16,Q9D6R2,IDH3A_MOUSE,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",Mus musculus (Mouse),"mitochondrion HDA, myelin sheath HDA","GO:0005739, GO:0043209","NAD binding IEA, isocitrate dehydrogenase (NAD+) activity ISS, magnesium ion binding ISS","GO:0051287, GO:0004449, GO:0000287","tricarboxylic acid cycle ISO, 2-oxoglutarate metabolic process ISO, isocitrate metabolic process ISO, NADH metabolic process ISO","GO:0006099, GO:0006734, GO:0006102, GO:0006103"," Metal-binding,  Mitochondrion,  Transit peptide, Tricarboxylic acid cycle, Manganese,  Direct protein sequencing,  Reference proteome,  Oxidoreductase, Phosphoprotein, Acetylation,  Magnesium,  NAD,  Alternative splicing","GO:0008152, GO:0009987","GO:0005488, GO:0003824","GO:0043226, GO:0005622"
17,P08553,NFM_MOUSE,Neurofilament medium polypeptide,Mus musculus (Mouse),"myelin sheath HDA, axon IDA, neuron projection IDA, presynaptic intermediate filament cytoskeleton IDA, perikaryon ISO, cytoskeleton ISO, postsynaptic density IDA, neuromuscular junction IDA, neurofilament IDA, intermediate filament ISO","GO:0043005, GO:0099182, GO:0030424, GO:0043204, GO:0005883, GO:0005856, GO:0043209, GO:0005882, GO:0031594, GO:0014069","signaling receptor binding ISO, structural molecule activity IEA, toxic substance binding ISO, protein-containing complex binding ISO","GO:0044877, GO:0005102, GO:0015643, GO:0005198","microtubule cytoskeleton organization IGI, intermediate filament cytoskeleton organization IMP, intermediate filament polymerization or depolymerization ISO, regulation of axon diameter IMP, neurofilament bundle assembly ISO, axo-dendritic transport IMP, neurofilament cytoskeleton organization IMP, intermediate filament bundle assembly IGI","GO:0045105, GO:0000226, GO:0033693, GO:0045104, GO:0045110, GO:0008088, GO:0060052, GO:0031133"," Cell projection, Direct protein sequencing,  Glycoprotein,  Phosphoprotein,  Reference proteome, Methylation, Acetylation,  Cytoplasm,  Cytoskeleton,  Intermediate filament,  Coiled coil","GO:0009987, GO:0051179, GO:0065007",GO:0005488,"GO:0043226, GO:0042995, GO:0099080, GO:0005622, GO:0030054"
18,P68373,TBA1C_MOUSE,Tubulin alpha-1C chain,Mus musculus (Mouse),"microtubule cytoskeleton ISO, microtubule IBA, cytoplasm IBA, membrane raft ISO, cytoplasmic microtubule IDA, nucleus ISO","GO:0005874, GO:0005881, GO:0045121, GO:0005737, GO:0015630, GO:0005634","structural constituent of cytoskeleton IBA, GTP binding IBA, GTPase activity IEA","GO:0003924, GO:0005525, GO:0005200","microtubule cytoskeleton organization IBA, mitotic cell cycle IBA, microtubule-based process IBA","GO:0007017, GO:0000278, GO:0000226"," Nitration,  Nucleotide-binding, GTP-binding,  Direct protein sequencing,  Methylation,  Reference proteome,  Microtubule, Phosphoprotein, Acetylation,  Cytoplasm,  Cytoskeleton",GO:0009987,"GO:0005488, GO:0003824, GO:0005198","GO:0016020, GO:0099080, GO:0043226, GO:0005622"
19,Q9CWS0,DDAH1_MOUSE,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,"amino acid binding ISO, zinc ion binding ISO, dimethylargininase activity IMP, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA","GO:0008270, GO:0016813, GO:0016403, GO:0016597","nitric oxide biosynthetic process ISO, regulation of systemic arterial blood pressure IMP, negative regulation of vascular permeability ISO, positive regulation of nitric oxide biosynthetic process IMP, protein nitrosylation ISO, negative regulation of cellular response to hypoxia ISO, arginine catabolic process ISO, positive regulation of angiogenesis ISO, citrulline metabolic process ISS, arginine metabolic process ISO, negative regulation of cell population proliferation ISO","GO:0045766, GO:0017014, GO:0045429, GO:0006525, GO:0003073, GO:0008285, GO:0006809, GO:0000052, GO:0043116, GO:0006527, GO:1900038"," Hydrolase,  Metal-binding,  Direct protein sequencing,  Reference proteome,  Zinc, Phosphoprotein, Acetylation,  S-nitrosylation","GO:0032501, GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0043226, GO:0005622"
20,P17182,ENOA_MOUSE,Alpha-enolase,Mus musculus (Mouse),"cytoplasm ISO, extrinsic component of plasma membrane IDA, growth cone ISO, myelin sheath HDA, neuron projection ISO, plasma membrane ISO, membrane ISO, cell cortex region ISO, cell surface ISO, membrane raft ISO, synaptic membrane ISO, phosphopyruvate hydratase complex ISO, cytosol ISO","GO:0043005, GO:0030426, GO:0005829, GO:0009986, GO:0000015, GO:0019897, GO:0005737, GO:0045121, GO:0005886, GO:0043209, GO:0016020, GO:0097060, GO:0099738","identical protein binding ISO, GTPase binding ISO, heat shock protein binding ISO, RNA polymerase II transcription regulatory region sequence-specific DNA binding ISO, protein homodimerization activity ISO, enzyme binding ISO, magnesium ion binding IEA, protein-containing complex binding ISO, phosphopyruvate hydratase activity IDA, DNA-binding transcription repressor activity, RNA polymerase II-specific ISO, RNA binding IDA","GO:0000977, GO:0004634, GO:0019899, GO:0051020, GO:0042802, GO:0044877, GO:0003723, GO:0042803, GO:0031072, GO:0001227, GO:0000287","cellular response to interleukin-7 IDA, canonical glycolysis ISS, positive regulation of binding IMP, in utero embryonic development IMP, regulation of vacuole fusion, non-autophagic IBA, glycolytic process IDA","GO:0001701, GO:0051099, GO:0098761, GO:0006096, GO:0061621, GO:0032889"," Isopeptide bond,  Membrane,  Hydroxylation,  Cell membrane,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Lyase, Acetylation,  Cytoplasm,  Magnesium, Metal-binding, Glycolysis,  Ubl conjugation","GO:0032501, GO:0050896, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824, GO:0140110","GO:0042995, GO:0005737, GO:1902494, GO:0016020, GO:0030427, GO:0019898"
21,Q9CWF2,TBB2B_MOUSE,Tubulin beta-2B chain,Mus musculus (Mouse),"microtubule ISO, microtubule cytoskeleton ISS, Schaffer collateral - CA1 synapse IDA, cytoplasm IBA","GO:0098685, GO:0015630, GO:0005737, GO:0005874","structural constituent of cytoskeleton IBA, GTP binding IBA, GTPase activity IEA, protein heterodimerization activity ISS","GO:0003924, GO:0046982, GO:0005525, GO:0005200","modulation of chemical synaptic transmission IDA, mitotic cell cycle IBA, microtubule-based process ISS, microtubule cytoskeleton organization IBA, neuron migration ISO, positive regulation of axon guidance ISS","GO:0000226, GO:0050804, GO:0001764, GO:1902669, GO:0000278, GO:0007017"," Neurogenesis,  Isopeptide bond, GTP-binding,  Direct protein sequencing, Nucleotide-binding,  Methylation,  Phosphoprotein,  Microtubule,  Reference proteome, Acetylation,  Cytoplasm,  Cytoskeleton,  Ubl conjugation","GO:0009987, GO:0065007, GO:0040011","GO:0005488, GO:0003824, GO:0005198","GO:0099080, GO:0043226, GO:0030054, GO:0005622"
22,Q9ERD7,TBB3_MOUSE,Tubulin beta-3 chain,Mus musculus (Mouse),"microtubule ISO, filopodium IDA, axon IDA, dendrite IDA, cell periphery IDA, microtubule cytoskeleton IDA, cytoplasm IDA, neuronal cell body IDA, lamellipodium IDA, growth cone IDA","GO:0030175, GO:0071944, GO:0030425, GO:0030426, GO:0030027, GO:0005874, GO:0030424, GO:0005737, GO:0015630, GO:0043025","peptide binding ISO, structural constituent of cytoskeleton IBA, netrin receptor binding IPI, GTP binding IBA, GTPase activity IEA","GO:0005525, GO:0005200, GO:0003924, GO:0042277, GO:1990890","dorsal root ganglion development ISS, neuron differentiation ISO, microtubule cytoskeleton organization IBA, netrin-activated signaling pathway IMP, mitotic cell cycle ISO, axon guidance IMP, microtubule-based process IBA","GO:0007411, GO:0000226, GO:0030182, GO:0000278, GO:0038007, GO:1990791, GO:0007017"," Nucleotide-binding,  Isopeptide bond, GTP-binding, Cell projection,  Direct protein sequencing,  Reference proteome,  Microtubule, Phosphoprotein,  Cytoplasm,  Cytoskeleton","GO:0009987, GO:0032502, GO:0065007","GO:0005488, GO:0003824, GO:0005198","GO:0043226, GO:0042995, GO:0099080, GO:0005622, GO:0044297, GO:0030427"
23,Q99KI0,ACON_MOUSE,"Aconitate hydratase, mitochondrial",Mus musculus (Mouse),"myelin sheath HDA, cytosol IBA, mitochondrion IDA","GO:0005739, GO:0005829, GO:0043209","aconitate hydratase activity IDA, iron ion binding ISO, citrate dehydratase activity IEA, 3 iron, 4 sulfur cluster binding ISO, 4 iron, 4 sulfur cluster binding ISO","GO:0051539, GO:0051538, GO:0003994, GO:0047780, GO:0005506","response to isolation stress IEA, tricarboxylic acid cycle ISO, liver development IEA, citrate metabolic process ISO, isocitrate metabolic process ISO","GO:0006101, GO:0001889, GO:0006102, GO:0006099, GO:0035900"," Mitochondrion,  Iron,  Direct protein sequencing,  Iron-sulfur,  Phosphoprotein,  Acetylation,  Reference proteome,  Tricarboxylic acid cycle, 4Fe-4S,  Lyase, Transit peptide, Metal-binding","GO:0008152, GO:0032502, GO:0009987, GO:0050896","GO:0005488, GO:0003824","GO:0043226, GO:0005622"
24,P63028,TCTP_MOUSE,Translationally-controlled tumor protein,Mus musculus (Mouse),"cytoplasm ISO, nucleoplasm IDA, spindle pole ISS, multivesicular body ISO, cytoplasmic microtubule ISO, extracellular space HDA, cytosol ISO, nucleus ISO","GO:0005654, GO:0005881, GO:0005615, GO:0005829, GO:0005737, GO:0005771, GO:0005634, GO:0000922","transcription factor binding IPI, calcium ion binding ISO","GO:0005509, GO:0008134","stem cell population maintenance IMP, spermatogenesis IEA, negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage ISO, negative regulation of ectoderm development IMP","GO:2000384, GO:0007283, GO:0019827, GO:1902230","3D-structure,  Direct protein sequencing,  Calcium,  Reference proteome, Phosphoprotein,  Cytoplasm","GO:0022414, GO:0032502, GO:0065007, GO:0032501",GO:0005488,"GO:0043226, GO:0099080, GO:0005622"
25,P17751,TPIS_MOUSE,Triosephosphate isomerase,Mus musculus (Mouse),cytosol IBA,GO:0005829,"triose-phosphate isomerase activity IDA, ubiquitin protein ligase binding ISO, isomerase activity IDA, methylglyoxal synthase activity ISS, protein homodimerization activity ISS","GO:0008929, GO:0031625, GO:0004807, GO:0016853, GO:0042803","glycerol catabolic process IBA, methylglyoxal biosynthetic process ISS, multicellular organism development IMP, gluconeogenesis IBA, glyceraldehyde-3-phosphate metabolic process IDA, glycolytic process IBA, glyceraldehyde-3-phosphate biosynthetic process ISS, glucose metabolic process IDA","GO:0006094, GO:0019242, GO:0007275, GO:0019682, GO:0006006, GO:0046166, GO:0019563, GO:0006096"," Nitration,  Isopeptide bond,  Glycolysis,  Direct protein sequencing,  Phosphoprotein,  Reference proteome, Ubl conjugation, Methylation,  Lyase,  Isomerase, Acetylation,  Cytoplasm, Gluconeogenesis,  Alternative initiation","GO:0032501, GO:0008152, GO:0032502, GO:0009987","GO:0005488, GO:0003824",
26,Q61171,FT,Peroxiredoxin-2,Mus musculus (Mouse),"mitochondrion HDA, cytosol ISO, myelin sheath HDA","GO:0005739, GO:0005829, GO:0043209","antioxidant activity ISO, thioredoxin peroxidase activity ISS, peroxidase activity TAS, selenium binding TAS","GO:0004601, GO:0008379, GO:0008430, GO:0016209","positive regulation of blood coagulation IMP, homeostasis of number of cells IMP, negative regulation of lipopolysaccharide-mediated signaling pathway IMP, negative regulation of extrinsic apoptotic signaling pathway IMP, negative regulation of NF-kappaB transcription factor activity IMP, hydrogen peroxide catabolic process IMP, thymus development IMP, response to lipopolysaccharide IMP, regulation of apoptotic process ISO, hydrogen peroxide metabolic process IMP, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand IDA, response to oxidative stress ISO, negative regulation of neuron apoptotic process ISO, regulation of hydrogen peroxide metabolic process IMP, cell redox homeostasis IBA, T cell proliferation IMP, activation of MAPK activity IMP, cellular response to oxidative stress ISO, removal of superoxide radicals IMP, respiratory burst involved in inflammatory response IMP, negative regulation of T cell differentiation IMP, leukocyte activation IBA","GO:0010310, GO:0006979, GO:0042098, GO:0031665, GO:2001240, GO:0048872, GO:0032088, GO:0034599, GO:0042743, GO:0042744, GO:0030194, GO:0045454, GO:0000187, GO:0042981, GO:0045581, GO:2001237, GO:0043524, GO:0032496, GO:0045321, GO:0048538, GO:0002536, GO:0019430"," Antioxidant, Disulfide bond,  Direct protein sequencing,  Phosphoprotein,  Reference proteome,  Oxidoreductase,  Peroxidase, Acetylation,  Cytoplasm, Redox-active center","GO:0032501, GO:0050896, GO:0098754, GO:0008152, GO:0032502, GO:0002376, GO:0009987, GO:0065007","GO:0005488, GO:0003824, GO:0016209","GO:0043226, GO:0005622"
